cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
29,0,1,42,2.13,1,2.13
29,0,1,70,2.175,1,2.175
29,0,1,122,3.023,1,3.023
29,0,1,239,1.757,1,1.757
29,0,1,240,2.015,1,2.015
29,0,27,38,2.617,1,2.617
29,0,27,70,1.953,1,1.953
29,0,27,188,1.526,1,1.526
29,0,30,84,13.173,6,2.1955
29,0,30,112,9.077,4,2.26925
29,0,30,152,4.308,2,2.154
29,0,30,251,3.714,2,1.857
29,0,38,70,1.917,1,1.917
29,0,42,118,1.934,1,1.934
29,0,84,1,10.713,5,2.1426
29,0,84,70,2.386,1,2.386
29,0,110,70,1.626,1,1.626
29,0,111,70,5.804,1,5.804
29,0,112,27,5.219,3,1.73967
29,0,112,70,1.303,1,1.303
29,0,118,70,2.122,1,2.122
29,0,122,70,1.549,1,1.549
29,0,123,70,1.501,1,1.501
29,0,143,70,2.21,1,2.21
29,0,152,70,1.905,1,1.905
29,0,152,143,2.305,1,2.305
29,0,188,70,2.351,1,2.351
29,0,239,70,2.393,1,2.393
29,0,240,70,2.342,1,2.342
29,0,251,70,6.731,4,1.68275
29,0,251,75,2.235,1,2.235
29,0,251,123,3.01,1,3.01
29,1,5,271,2.929,1,2.929
29,1,8,52,2.133,1,2.133
29,1,8,54,1.644,1,1.644
29,1,8,103,1.883,1,1.883
29,1,8,113,1.444,1,1.444
29,1,9,91,2.574,1,2.574
29,1,13,45,1.32,1,1.32
29,1,29,5,3.41,1,3.41
29,1,39,91,2.078,1,2.078
29,1,45,91,1.556,1,1.556
29,1,45,92,5.745,3,1.915
29,1,52,91,1.644,1,1.644
29,1,54,91,1.478,1,1.478
29,1,57,73,15.522,9,1.72467
29,1,57,184,3.164,1,3.164
29,1,64,29,2.202,1,2.202
29,1,66,91,2,1,2
29,1,66,199,3.143,1,3.143
29,1,73,94,4.794,2,2.397
29,1,73,137,1.361,1,1.361
29,1,73,179,37.374,20,1.8687
29,1,73,273,2.004,1,2.004
29,1,73,284,2.165,1,2.165
29,1,79,57,3.32,2,1.66
29,1,92,8,7.336,4,1.834
29,1,92,39,1.595,1,1.595
29,1,92,91,2.275,1,2.275
29,1,92,150,2.486,1,2.486
29,1,92,296,1.463,1,1.463
29,1,92,297,1.953,1,1.953
29,1,94,179,1.887,1,1.887
29,1,101,91,2.363,1,2.363
29,1,103,91,1.64,1,1.64
29,1,107,91,2.091,1,2.091
29,1,113,91,1.729,1,1.729
29,1,126,13,2.988,1,2.988
29,1,126,101,1.919,1,1.919
29,1,126,295,2.099,1,2.099
29,1,150,91,2.056,1,2.056
29,1,150,107,1.975,1,1.975
29,1,158,91,1.949,1,1.949
29,1,171,45,2.054,1,2.054
29,1,171,179,1.242,1,1.242
29,1,176,91,1.395,1,1.395
29,1,179,66,1.628,1,1.628
29,1,179,91,29.736,15,1.9824
29,1,179,126,7.742,4,1.9355
29,1,179,158,2.185,1,2.185
29,1,179,176,2.154,1,2.154
29,1,179,285,1.673,1,1.673
29,1,180,57,4.274,3,1.42467
29,1,184,171,1.556,1,1.556
29,1,184,179,3.631,2,1.8155
29,1,199,91,1.939,1,1.939
29,1,271,272,1.925,1,1.925
29,1,272,57,3.735,2,1.8675
29,1,273,184,3.162,1,3.162
29,1,284,91,2.254,1,2.254
29,1,285,91,1.773,1,1.773
29,1,295,91,2.225,1,2.225
29,1,296,91,1.684,1,1.684
29,1,297,150,1.551,1,1.551
