cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
23,1,1,3,3
23,1,3,6,6
23,1,5,3,3
23,1,6,6,6
23,1,12,2,2
23,1,14,6,6
23,1,21,1,1
23,1,23,4,4
23,1,27,3,3
23,1,30,4,4
23,1,34,9,9
23,1,36,3,3
23,1,38,2,2
23,1,41,3,3
23,1,42,1,1
23,1,44,1,1
23,1,46,9,9
23,1,50,1,1
23,1,51,3,3
23,1,56,6,6
23,1,57,2,2
23,1,59,2,2
23,1,64,2,2
23,1,67,1,1
23,1,70,30,30
23,1,71,3,3
23,1,75,3,3
23,1,77,2,2
23,1,78,8,8
23,1,79,3,3
23,1,84,3,3
23,1,108,5,5
23,1,109,1,1
23,1,110,2,2
23,1,111,2,2
23,1,112,2,2
23,1,116,1,1
23,1,118,2,2
23,1,122,3,3
23,1,123,4,4
23,1,129,7,7
23,1,130,3,3
23,1,132,2,2
23,1,134,4,4
23,1,136,1,1
23,1,139,1,1
23,1,140,1,1
23,1,141,11,11
23,1,143,2,2
23,1,152,3,3
23,1,154,2,2
23,1,155,2,2
23,1,159,1,1
23,1,161,3,3
23,1,165,7,7
23,1,166,4,4
23,1,175,1,1
23,1,180,3,3
23,1,183,1,1
23,1,188,2,2
23,1,189,4,4
23,1,193,8,8
23,1,194,8,8
23,1,195,1,1
23,1,196,2,2
23,1,197,5,5
23,1,235,1,1
23,1,236,7,7
23,1,237,7,7
23,1,238,13,13
23,1,239,13,13
23,1,240,7,7
23,1,241,2,2
23,1,246,2,2
23,1,247,1,1
23,1,249,1,1
23,1,250,4,4
23,1,251,3,3
23,1,252,1,1
23,1,257,9,9
23,1,258,9,9
23,1,259,8,8
23,1,260,5,5
23,1,261,9,9
23,1,262,2,2
23,1,263,1,1
23,1,270,1,1
23,1,271,1,1
23,1,272,1,1
23,2,4,4,4
23,2,8,1,1
23,2,9,3,3
23,2,52,2,2
23,2,58,1,1
23,2,69,1,1
23,2,86,13,13
23,2,90,1,1
23,2,92,1,1
23,2,101,1,1
23,2,106,3,3
23,2,107,1,1
23,2,133,1,1
23,2,142,4,4
23,2,147,5,5
23,2,160,1,1
23,2,172,26,26
23,2,177,8,8
23,2,186,1,1
23,2,190,10,10
23,2,295,3,3
23,2,296,4,4
23,2,297,1,1
23,2,306,4,4
23,2,307,24,24
23,2,308,1,1
23,2,317,2,2
23,2,319,1,1
