cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
32,33.0001,0,70,68,1,VEHICLE,0,1.0000,1.0000,0.5000,0,10,0,0.00,63.64,63.64,0.3000
32,33.0001,0,70,68,6,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.64,63.64,2.0000
32,33.0001,0,70,68,12,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,63.64,63.64,1.0000
32,33.0001,0,70,68,27,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,2.0000
32,33.0001,0,70,68,38,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.64,63.64,1.0000
32,33.0001,0,70,68,41,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.64,63.64,3.0000
32,33.0001,0,70,68,42,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,2.0000
32,33.0001,0,70,68,51,VEHICLE,1,0.8125,0.8125,0.5000,1,1,1,100.00,63.64,-36.36,16.0000
32,33.0001,0,70,68,67,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,2.0000
32,33.0001,0,70,68,75,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,63.64,63.64,1.5000
32,33.0001,0,70,68,79,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,1.0000
32,33.0001,0,70,68,84,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,3.0000
32,33.0001,0,70,68,108,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,16.0000
32,33.0001,0,70,68,109,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,1.0000
32,33.0001,0,70,68,110,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.64,63.64,2.0000
32,33.0001,0,70,68,111,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,63.64,63.64,2.0000
32,33.0001,0,70,68,112,RSU,1,1.0000,1.0000,0.5000,1,1,1,100.00,63.64,-36.36,4.0000
32,33.0001,0,70,68,118,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,2.0000
32,33.0001,0,70,68,122,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.64,-36.36,2.0000
32,33.0001,0,70,68,123,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,63.64,-36.36,6.5000
32,33.0001,0,70,68,132,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.64,63.64,2.0000
32,33.0001,0,70,68,152,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.64,63.64,5.0000
