cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
2,2.2985,1,70,68,1,75,1.0
2,2.2985,1,70,68,3,250,0.2
2,2.2985,1,70,68,3,5,0.2
2,2.2985,1,70,68,3,134,0.2
2,2.2985,1,70,68,3,249,0.4
2,2.2985,1,70,68,5,180,1.0
2,2.2985,1,70,68,12,67,1.0
2,2.2985,1,70,68,20,236,1.0
2,2.2985,1,70,68,21,129,1.0
2,2.2985,1,70,68,24,77,1.0
2,2.2985,1,70,68,28,60,1.0
2,2.2985,1,70,68,30,28,1.0
2,2.2985,1,70,68,34,247,1.0
2,2.2985,1,70,68,38,41,1.0
2,2.2985,1,70,68,41,67,1.0
2,2.2985,1,70,68,42,41,1.0
2,2.2985,1,70,68,44,1,1.0
2,2.2985,1,70,68,46,63,1.0
2,2.2985,1,70,68,51,141,1.0
2,2.2985,1,70,68,56,59,1.0
2,2.2985,1,70,68,59,182,1.0
2,2.2985,1,70,68,60,56,1.0
2,2.2985,1,70,68,63,21,1.0
2,2.2985,1,70,68,67,251,1.0
2,2.2985,1,70,68,70,1,0.033333
2,2.2985,1,70,68,70,195,0.033333
2,2.2985,1,70,68,70,44,0.033333
2,2.2985,1,70,68,70,67,0.033333
2,2.2985,1,70,68,70,42,0.033333
2,2.2985,1,70,68,70,122,0.033333
2,2.2985,1,70,68,70,241,0.033333
2,2.2985,1,70,68,70,111,0.033333
2,2.2985,1,70,68,70,143,0.033333
2,2.2985,1,70,68,70,110,0.033333
2,2.2985,1,70,68,70,12,0.033333
2,2.2985,1,70,68,70,154,0.033333
2,2.2985,1,70,68,70,132,0.033333
2,2.2985,1,70,68,70,155,0.033333
2,2.2985,1,70,68,70,30,0.033333
2,2.2985,1,70,68,70,130,0.033333
2,2.2985,1,70,68,70,38,0.033333
2,2.2985,1,70,68,70,118,0.033333
2,2.2985,1,70,68,70,41,0.033333
2,2.2985,1,70,68,70,188,0.033333
2,2.2985,1,70,68,70,140,0.033333
2,2.2985,1,70,68,70,198,0.033333
2,2.2985,1,70,68,70,240,0.033333
2,2.2985,1,70,68,70,252,0.033333
2,2.2985,1,70,68,70,251,0.033333
2,2.2985,1,70,68,70,75,0.166667
2,2.2985,1,70,68,71,247,1.0
2,2.2985,1,70,68,73,197,1.0
2,2.2985,1,70,68,75,251,0.166667
2,2.2985,1,70,68,75,239,0.166667
2,2.2985,1,70,68,75,250,0.25
2,2.2985,1,70,68,75,3,0.416667
2,2.2985,1,70,68,76,227,1.0
2,2.2985,1,70,68,77,108,1.0
2,2.2985,1,70,68,78,77,1.0
2,2.2985,1,70,68,79,248,0.166667
2,2.2985,1,70,68,79,180,0.166667
2,2.2985,1,70,68,79,259,0.166667
2,2.2985,1,70,68,79,194,0.166667
2,2.2985,1,70,68,79,141,0.333333
2,2.2985,1,70,68,105,238,1.0
2,2.2985,1,70,68,108,258,1.0
2,2.2985,1,70,68,109,108,1.0
2,2.2985,1,70,68,110,1,1.0
2,2.2985,1,70,68,111,1,1.0
2,2.2985,1,70,68,112,121,1.0
2,2.2985,1,70,68,114,225,1.0
2,2.2985,1,70,68,118,41,1.0
2,2.2985,1,70,68,120,227,1.0
2,2.2985,1,70,68,121,261,1.0
2,2.2985,1,70,68,122,75,1.0
2,2.2985,1,70,68,123,239,1.0
2,2.2985,1,70,68,124,77,1.0
2,2.2985,1,70,68,129,257,0.333333
2,2.2985,1,70,68,129,162,0.666667
2,2.2985,1,70,68,130,252,1.0
2,2.2985,1,70,68,132,1,1.0
2,2.2985,1,70,68,134,197,0.142857
2,2.2985,1,70,68,134,260,0.142857
2,2.2985,1,70,68,134,79,0.142857
2,2.2985,1,70,68,134,249,0.142857
2,2.2985,1,70,68,134,180,0.142857
2,2.2985,1,70,68,134,77,0.285714
2,2.2985,1,70,68,136,175,1.0
2,2.2985,1,70,68,140,12,1.0
2,2.2985,1,70,68,141,162,0.111111
2,2.2985,1,70,68,141,165,0.222222
2,2.2985,1,70,68,141,258,0.222222
2,2.2985,1,70,68,141,247,0.444444
2,2.2985,1,70,68,143,75,1.0
2,2.2985,1,70,68,148,239,1.0
2,2.2985,1,70,68,151,114,1.0
2,2.2985,1,70,68,154,1,1.0
2,2.2985,1,70,68,155,75,1.0
2,2.2985,1,70,68,159,281,1.0
2,2.2985,1,70,68,162,68,0.3125
2,2.2985,1,70,68,162,257,0.3125
2,2.2985,1,70,68,162,268,0.375
2,2.2985,1,70,68,164,227,1.0
2,2.2985,1,70,68,165,21,1.0
2,2.2985,1,70,68,168,121,1.0
2,2.2985,1,70,68,175,247,1.0
2,2.2985,1,70,68,180,259,0.142857
2,2.2985,1,70,68,180,248,0.142857
2,2.2985,1,70,68,180,194,0.142857
2,2.2985,1,70,68,180,141,0.571429
2,2.2985,1,70,68,182,79,1.0
2,2.2985,1,70,68,183,108,1.0
2,2.2985,1,70,68,188,41,1.0
2,2.2985,1,70,68,189,108,1.0
2,2.2985,1,70,68,193,73,1.0
2,2.2985,1,70,68,194,270,0.2
2,2.2985,1,70,68,194,259,0.2
2,2.2985,1,70,68,194,258,0.6
2,2.2985,1,70,68,195,1,1.0
2,2.2985,1,70,68,196,108,1.0
2,2.2985,1,70,68,197,77,1.0
2,2.2985,1,70,68,198,252,0.2
2,2.2985,1,70,68,198,240,0.2
2,2.2985,1,70,68,198,251,0.6
2,2.2985,1,70,68,214,225,1.0
2,2.2985,1,70,68,225,236,1.0
2,2.2985,1,70,68,226,20,1.0
2,2.2985,1,70,68,227,56,1.0
2,2.2985,1,70,68,228,239,1.0
2,2.2985,1,70,68,229,240,1.0
2,2.2985,1,70,68,235,246,1.0
2,2.2985,1,70,68,236,247,1.0
2,2.2985,1,70,68,237,71,1.0
2,2.2985,1,70,68,238,24,1.0
2,2.2985,1,70,68,239,238,0.2
2,2.2985,1,70,68,239,250,0.2
2,2.2985,1,70,68,239,3,0.6
2,2.2985,1,70,68,240,1,0.166667
2,2.2985,1,70,68,240,75,0.166667
2,2.2985,1,70,68,240,251,0.166667
2,2.2985,1,70,68,240,239,0.5
2,2.2985,1,70,68,241,1,1.0
2,2.2985,1,70,68,246,21,1.0
2,2.2985,1,70,68,247,129,0.4
2,2.2985,1,70,68,247,258,0.6
2,2.2985,1,70,68,248,141,0.2
2,2.2985,1,70,68,248,46,0.2
2,2.2985,1,70,68,248,259,0.2
2,2.2985,1,70,68,248,247,0.4
2,2.2985,1,70,68,249,248,0.142857
2,2.2985,1,70,68,249,260,0.142857
2,2.2985,1,70,68,249,79,0.142857
2,2.2985,1,70,68,249,180,0.142857
2,2.2985,1,70,68,249,77,0.428571
2,2.2985,1,70,68,250,261,0.181818
2,2.2985,1,70,68,250,134,0.181818
2,2.2985,1,70,68,250,5,0.181818
2,2.2985,1,70,68,250,249,0.454545
2,2.2985,1,70,68,251,121,0.230769
2,2.2985,1,70,68,251,262,0.307692
2,2.2985,1,70,68,251,250,0.461538
2,2.2985,1,70,68,252,263,0.333333
2,2.2985,1,70,68,252,251,0.666667
2,2.2985,1,70,68,253,252,1.0
2,2.2985,1,70,68,257,268,1.0
2,2.2985,1,70,68,258,257,0.181818
2,2.2985,1,70,68,258,162,0.272727
2,2.2985,1,70,68,258,269,0.545455
2,2.2985,1,70,68,259,270,0.222222
2,2.2985,1,70,68,259,258,0.333333
2,2.2985,1,70,68,259,141,0.444444
2,2.2985,1,70,68,260,259,1.0
2,2.2985,1,70,68,261,272,0.090909
2,2.2985,1,70,68,261,197,0.090909
2,2.2985,1,70,68,261,124,0.090909
2,2.2985,1,70,68,261,134,0.090909
2,2.2985,1,70,68,261,260,0.090909
2,2.2985,1,70,68,261,5,0.545455
2,2.2985,1,70,68,262,273,0.166667
2,2.2985,1,70,68,262,121,0.166667
2,2.2985,1,70,68,262,261,0.666667
2,2.2985,1,70,68,263,262,1.0
2,2.2985,1,70,68,264,275,1.0
2,2.2985,1,70,68,268,68,1.0
2,2.2985,1,70,68,269,268,0.357143
2,2.2985,1,70,68,269,162,0.642857
2,2.2985,1,70,68,270,269,1.0
2,2.2985,1,70,68,271,270,1.0
2,2.2985,1,70,68,272,271,1.0
2,2.2985,1,70,68,273,272,1.0
2,2.2985,1,70,68,274,273,1.0
2,2.2985,1,70,68,275,274,1.0
2,2.2985,2,12,64,1,111,0.375
2,2.2985,2,12,64,1,198,0.625
2,2.2985,2,12,64,6,121,1.0
2,2.2985,2,12,64,12,155,0.033333
2,2.2985,2,12,64,12,75,0.033333
2,2.2985,2,12,64,12,123,0.033333
2,2.2985,2,12,64,12,143,0.033333
2,2.2985,2,12,64,12,110,0.033333
2,2.2985,2,12,64,12,154,0.033333
2,2.2985,2,12,64,12,195,0.033333
2,2.2985,2,12,64,12,132,0.033333
2,2.2985,2,12,64,12,140,0.033333
2,2.2985,2,12,64,12,44,0.033333
2,2.2985,2,12,64,12,240,0.033333
2,2.2985,2,12,64,12,30,0.033333
2,2.2985,2,12,64,12,67,0.033333
2,2.2985,2,12,64,12,130,0.033333
2,2.2985,2,12,64,12,122,0.033333
2,2.2985,2,12,64,12,241,0.033333
2,2.2985,2,12,64,12,70,0.033333
2,2.2985,2,12,64,12,41,0.033333
2,2.2985,2,12,64,12,1,0.033333
2,2.2985,2,12,64,12,111,0.033333
2,2.2985,2,12,64,12,198,0.033333
2,2.2985,2,12,64,12,251,0.3
2,2.2985,2,12,64,27,195,1.0
2,2.2985,2,12,64,28,27,1.0
2,2.2985,2,12,64,30,1,1.0
2,2.2985,2,12,64,31,84,1.0
2,2.2985,2,12,64,41,251,0.2
2,2.2985,2,12,64,41,198,0.2
2,2.2985,2,12,64,41,168,0.2
2,2.2985,2,12,64,41,111,0.4
2,2.2985,2,12,64,44,1,1.0
2,2.2985,2,12,64,57,62,1.0
2,2.2985,2,12,64,62,64,0.142857
2,2.2985,2,12,64,62,273,0.214286
2,2.2985,2,12,64,62,84,0.214286
2,2.2985,2,12,64,62,152,0.428571
2,2.2985,2,12,64,67,1,1.0
2,2.2985,2,12,64,70,198,0.166667
2,2.2985,2,12,64,70,41,0.166667
2,2.2985,2,12,64,70,111,0.166667
2,2.2985,2,12,64,70,251,0.166667
2,2.2985,2,12,64,70,1,0.333333
2,2.2985,2,12,64,73,184,1.0
2,2.2985,2,12,64,75,70,1.0
2,2.2985,2,12,64,84,152,1.0
2,2.2985,2,12,64,94,283,1.0
2,2.2985,2,12,64,110,1,1.0
2,2.2985,2,12,64,111,198,0.25
2,2.2985,2,12,64,111,251,0.25
2,2.2985,2,12,64,111,168,0.5
2,2.2985,2,12,64,112,62,1.0
2,2.2985,2,12,64,118,41,1.0
2,2.2985,2,12,64,121,152,0.454545
2,2.2985,2,12,64,121,62,0.545455
2,2.2985,2,12,64,122,1,1.0
2,2.2985,2,12,64,123,1,1.0
2,2.2985,2,12,64,126,283,1.0
2,2.2985,2,12,64,130,1,1.0
2,2.2985,2,12,64,132,1,1.0
2,2.2985,2,12,64,140,41,1.0
2,2.2985,2,12,64,143,1,1.0
2,2.2985,2,12,64,152,64,0.388889
2,2.2985,2,12,64,152,273,0.611111
2,2.2985,2,12,64,154,1,1.0
2,2.2985,2,12,64,155,1,1.0
2,2.2985,2,12,64,168,152,0.117647
2,2.2985,2,12,64,168,261,0.117647
2,2.2985,2,12,64,168,193,0.117647
2,2.2985,2,12,64,168,62,0.117647
2,2.2985,2,12,64,168,121,0.117647
2,2.2985,2,12,64,168,262,0.411765
2,2.2985,2,12,64,184,57,1.0
2,2.2985,2,12,64,188,198,1.0
2,2.2985,2,12,64,193,57,0.142857
2,2.2985,2,12,64,193,62,0.142857
2,2.2985,2,12,64,193,262,0.142857
2,2.2985,2,12,64,193,152,0.142857
2,2.2985,2,12,64,193,261,0.142857
2,2.2985,2,12,64,193,121,0.285714
2,2.2985,2,12,64,195,1,1.0
2,2.2985,2,12,64,198,251,0.4375
2,2.2985,2,12,64,198,168,0.5625
2,2.2985,2,12,64,228,27,1.0
2,2.2985,2,12,64,229,240,1.0
2,2.2985,2,12,64,230,241,1.0
2,2.2985,2,12,64,239,240,1.0
2,2.2985,2,12,64,240,1,1.0
2,2.2985,2,12,64,241,111,0.2
2,2.2985,2,12,64,241,70,0.2
2,2.2985,2,12,64,241,1,0.6
2,2.2985,2,12,64,250,251,1.0
2,2.2985,2,12,64,251,112,0.111111
2,2.2985,2,12,64,251,6,0.111111
2,2.2985,2,12,64,251,193,0.166667
2,2.2985,2,12,64,251,262,0.166667
2,2.2985,2,12,64,251,168,0.166667
2,2.2985,2,12,64,251,121,0.277778
2,2.2985,2,12,64,252,70,1.0
2,2.2985,2,12,64,261,121,1.0
2,2.2985,2,12,64,262,273,0.222222
2,2.2985,2,12,64,262,152,0.222222
2,2.2985,2,12,64,262,62,0.222222
2,2.2985,2,12,64,262,121,0.333333
2,2.2985,2,12,64,263,274,1.0
2,2.2985,2,12,64,271,94,1.0
2,2.2985,2,12,64,272,273,1.0
2,2.2985,2,12,64,273,64,0.444444
2,2.2985,2,12,64,273,284,0.555556
2,2.2985,2,12,64,274,285,1.0
2,2.2985,2,12,64,283,284,1.0
2,2.2985,2,12,64,284,64,1.0
2,2.2985,2,12,64,285,284,1.0
