cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
49,49.2985,1,70,68,1,198,1.0
49,49.2985,1,70,68,3,23,1.0
49,49.2985,1,70,68,6,152,1.0
49,49.2985,1,70,68,12,193,1.0
49,49.2985,1,70,68,14,165,1.0
49,49.2985,1,70,68,21,68,0.454545
49,49.2985,1,70,68,21,26,0.545455
49,49.2985,1,70,68,23,51,1.0
49,49.2985,1,70,68,24,194,1.0
49,49.2985,1,70,68,26,68,1.0
49,49.2985,1,70,68,27,251,1.0
49,49.2985,1,70,68,28,76,0.285714
49,49.2985,1,70,68,28,238,0.285714
49,49.2985,1,70,68,28,249,0.428571
49,49.2985,1,70,68,29,3,1.0
49,49.2985,1,70,68,34,194,1.0
49,49.2985,1,70,68,36,165,1.0
49,49.2985,1,70,68,40,24,1.0
49,49.2985,1,70,68,41,198,1.0
49,49.2985,1,70,68,51,71,0.333333
49,49.2985,1,70,68,51,249,0.666667
49,49.2985,1,70,68,56,194,1.0
49,49.2985,1,70,68,60,21,1.0
49,49.2985,1,70,68,61,34,1.0
49,49.2985,1,70,68,62,198,1.0
49,49.2985,1,70,68,63,196,1.0
49,49.2985,1,70,68,67,198,1.0
49,49.2985,1,70,68,70,6,0.033333
49,49.2985,1,70,68,70,130,0.033333
49,49.2985,1,70,68,70,262,0.033333
49,49.2985,1,70,68,70,12,0.033333
49,49.2985,1,70,68,70,27,0.033333
49,49.2985,1,70,68,70,193,0.033333
49,49.2985,1,70,68,70,251,0.033333
49,49.2985,1,70,68,70,62,0.033333
49,49.2985,1,70,68,70,155,0.033333
49,49.2985,1,70,68,70,41,0.033333
49,49.2985,1,70,68,70,1,0.033333
49,49.2985,1,70,68,70,261,0.033333
49,49.2985,1,70,68,70,75,0.033333
49,49.2985,1,70,68,70,143,0.033333
49,49.2985,1,70,68,70,112,0.033333
49,49.2985,1,70,68,70,152,0.033333
49,49.2985,1,70,68,70,250,0.466667
49,49.2985,1,70,68,71,259,0.142857
49,49.2985,1,70,68,71,248,0.142857
49,49.2985,1,70,68,71,124,0.142857
49,49.2985,1,70,68,71,36,0.571429
49,49.2985,1,70,68,75,261,0.166667
49,49.2985,1,70,68,75,152,0.166667
49,49.2985,1,70,68,75,143,0.166667
49,49.2985,1,70,68,75,250,0.5
49,49.2985,1,70,68,76,238,0.444444
49,49.2985,1,70,68,76,249,0.555556
49,49.2985,1,70,68,77,14,1.0
49,49.2985,1,70,68,82,51,1.0
49,49.2985,1,70,68,84,1,1.0
49,49.2985,1,70,68,108,194,1.0
49,49.2985,1,70,68,112,28,1.0
49,49.2985,1,70,68,115,269,1.0
49,49.2985,1,70,68,116,63,1.0
49,49.2985,1,70,68,120,178,1.0
49,49.2985,1,70,68,124,165,1.0
49,49.2985,1,70,68,129,165,0.333333
49,49.2985,1,70,68,129,21,0.666667
49,49.2985,1,70,68,130,193,1.0
49,49.2985,1,70,68,134,71,1.0
49,49.2985,1,70,68,136,116,1.0
49,49.2985,1,70,68,143,152,0.142857
49,49.2985,1,70,68,143,198,0.142857
49,49.2985,1,70,68,143,28,0.142857
49,49.2985,1,70,68,143,250,0.571429
49,49.2985,1,70,68,148,164,1.0
49,49.2985,1,70,68,152,198,0.222222
49,49.2985,1,70,68,152,28,0.222222
49,49.2985,1,70,68,152,250,0.555556
49,49.2985,1,70,68,154,143,1.0
49,49.2985,1,70,68,155,198,1.0
49,49.2985,1,70,68,159,51,1.0
49,49.2985,1,70,68,164,24,1.0
49,49.2985,1,70,68,165,68,0.285714
49,49.2985,1,70,68,165,26,0.285714
49,49.2985,1,70,68,165,21,0.428571
49,49.2985,1,70,68,167,236,1.0
49,49.2985,1,70,68,178,26,1.0
49,49.2985,1,70,68,182,194,1.0
49,49.2985,1,70,68,183,51,1.0
49,49.2985,1,70,68,189,51,1.0
49,49.2985,1,70,68,193,198,1.0
49,49.2985,1,70,68,194,68,0.166667
49,49.2985,1,70,68,194,26,0.166667
49,49.2985,1,70,68,194,21,0.166667
49,49.2985,1,70,68,194,165,0.5
49,49.2985,1,70,68,196,14,1.0
49,49.2985,1,70,68,198,28,0.375
49,49.2985,1,70,68,198,250,0.625
49,49.2985,1,70,68,236,77,1.0
49,49.2985,1,70,68,237,21,1.0
49,49.2985,1,70,68,238,237,0.111111
49,49.2985,1,70,68,238,148,0.111111
49,49.2985,1,70,68,238,164,0.111111
49,49.2985,1,70,68,238,60,0.111111
49,49.2985,1,70,68,238,249,0.555556
49,49.2985,1,70,68,239,198,1.0
49,49.2985,1,70,68,247,21,1.0
49,49.2985,1,70,68,248,196,1.0
49,49.2985,1,70,68,249,248,0.235294
49,49.2985,1,70,68,249,124,0.235294
49,49.2985,1,70,68,249,36,0.235294
49,49.2985,1,70,68,249,71,0.294118
49,49.2985,1,70,68,250,159,0.1875
49,49.2985,1,70,68,250,28,0.25
49,49.2985,1,70,68,250,76,0.25
49,49.2985,1,70,68,250,249,0.3125
49,49.2985,1,70,68,251,198,1.0
49,49.2985,1,70,68,258,14,1.0
49,49.2985,1,70,68,259,14,1.0
49,49.2985,1,70,68,260,51,1.0
49,49.2985,1,70,68,261,134,1.0
49,49.2985,1,70,68,262,143,1.0
49,49.2985,1,70,68,269,258,1.0
49,49.2985,1,70,68,270,259,1.0
49,49.2985,1,70,68,272,134,1.0
49,49.2985,2,138,159,0,43,1.0
49,49.2985,2,138,159,3,197,0.166667
49,49.2985,2,138,159,3,51,0.166667
49,49.2985,2,138,159,3,134,0.666667
49,49.2985,2,138,159,5,271,1.0
49,49.2985,2,138,159,10,15,1.0
49,49.2985,2,138,159,14,259,1.0
49,49.2985,2,138,159,15,166,1.0
49,49.2985,2,138,159,16,43,1.0
49,49.2985,2,138,159,17,37,1.0
49,49.2985,2,138,159,21,248,1.0
49,49.2985,2,138,159,23,3,1.0
49,49.2985,2,138,159,29,197,1.0
49,49.2985,2,138,159,33,270,0.125
49,49.2985,2,138,159,33,282,0.125
49,49.2985,2,138,159,33,85,0.25
49,49.2985,2,138,159,33,48,0.5
49,49.2985,2,138,159,34,182,1.0
49,49.2985,2,138,159,35,43,1.0
49,49.2985,2,138,159,36,59,1.0
49,49.2985,2,138,159,37,48,1.0
49,49.2985,2,138,159,43,191,1.0
49,49.2985,2,138,159,46,141,1.0
49,49.2985,2,138,159,47,15,1.0
49,49.2985,2,138,159,48,3,1.0
49,49.2985,2,138,159,51,64,0.166667
49,49.2985,2,138,159,51,159,0.166667
49,49.2985,2,138,159,51,197,0.166667
49,49.2985,2,138,159,51,134,0.5
49,49.2985,2,138,159,53,33,1.0
49,49.2985,2,138,159,55,48,1.0
49,49.2985,2,138,159,57,197,1.0
49,49.2985,2,138,159,59,249,1.0
49,49.2985,2,138,159,61,34,1.0
49,49.2985,2,138,159,64,159,1.0
49,49.2985,2,138,159,68,36,1.0
49,49.2985,2,138,159,71,3,1.0
49,49.2985,2,138,159,72,5,1.0
49,49.2985,2,138,159,74,292,1.0
49,49.2985,2,138,159,79,197,1.0
49,49.2985,2,138,159,82,3,1.0
49,49.2985,2,138,159,85,189,0.125
49,49.2985,2,138,159,85,23,0.125
