cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
34,1,1,3,3
34,1,3,1,1
34,1,6,2,2
34,1,12,2,2
34,1,14,7,7
34,1,21,11,11
34,1,23,1,1
34,1,27,3,3
34,1,34,4,4
34,1,38,2,2
34,1,40,5,5
34,1,41,3,3
34,1,42,1,1
34,1,46,1,1
34,1,51,17,17
34,1,56,2,2
34,1,59,1,1
34,1,61,1,1
34,1,63,1,1
34,1,64,1,1
34,1,67,2,2
34,1,70,30,30
34,1,75,4,4
34,1,77,2,2
34,1,79,1,1
34,1,84,4,4
34,1,108,17,17
34,1,109,1,1
34,1,110,2,2
34,1,111,4,4
34,1,112,5,5
34,1,118,2,2
34,1,123,3,3
34,1,132,2,2
34,1,134,1,1
34,1,136,2,2
34,1,140,1,1
34,1,143,2,2
34,1,152,6,6
34,1,154,2,2
34,1,155,7,7
34,1,159,1,1
34,1,161,1,1
34,1,165,10,10
34,1,180,1,1
34,1,183,1,1
34,1,188,2,2
34,1,189,1,1
34,1,193,8,8
34,1,194,9,9
34,1,196,1,1
34,1,197,1,1
34,1,198,10,10
34,1,238,1,1
34,1,239,2,2
34,1,240,2,2
34,1,246,1,1
34,1,247,3,3
34,1,248,14,14
34,1,249,28,28
34,1,250,28,28
34,1,251,14,14
34,1,252,1,1
34,1,258,2,2
34,1,259,3,3
34,1,260,1,1
34,1,261,3,3
34,2,4,1,1
34,2,8,9,9
34,2,19,6,6
34,2,39,3,3
34,2,49,2,2
34,2,52,34,34
34,2,54,3,3
34,2,65,4,4
34,2,66,15,15
34,2,92,2,2
34,2,100,3,3
34,2,103,3,3
34,2,106,1,1
34,2,107,5,5
34,2,113,16,16
34,2,150,5,5
34,2,160,2,2
34,2,176,9,9
34,2,179,1,1
34,2,186,2,2
34,2,199,4,4
34,2,285,5,5
34,2,286,2,2
34,2,295,1,1
34,2,296,13,13
34,2,297,3,3
34,2,307,1,1
