cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
50,50.2985,1,70,68,1,250,1.0
50,50.2985,1,70,68,3,197,1.0
50,50.2985,1,70,68,6,161,1.0
50,50.2985,1,70,68,12,161,1.0
50,50.2985,1,70,68,14,68,0.125
50,50.2985,1,70,68,14,26,0.125
50,50.2985,1,70,68,14,21,0.125
50,50.2985,1,70,68,14,165,0.125
50,50.2985,1,70,68,14,108,0.5
50,50.2985,1,70,68,21,26,0.4
50,50.2985,1,70,68,21,68,0.6
50,50.2985,1,70,68,23,82,0.333333
50,50.2985,1,70,68,23,259,0.666667
50,50.2985,1,70,68,24,21,1.0
50,50.2985,1,70,68,26,68,1.0
50,50.2985,1,70,68,27,112,1.0
50,50.2985,1,70,68,28,159,0.2
50,50.2985,1,70,68,28,238,0.2
50,50.2985,1,70,68,28,76,0.2
50,50.2985,1,70,68,28,249,0.4
50,50.2985,1,70,68,29,3,1.0
50,50.2985,1,70,68,34,14,1.0
50,50.2985,1,70,68,36,14,1.0
50,50.2985,1,70,68,41,143,1.0
50,50.2985,1,70,68,51,71,1.0
50,50.2985,1,70,68,57,197,1.0
50,50.2985,1,70,68,59,196,1.0
50,50.2985,1,70,68,60,21,1.0
50,50.2985,1,70,68,62,6,1.0
50,50.2985,1,70,68,63,165,1.0
50,50.2985,1,70,68,64,3,1.0
50,50.2985,1,70,68,67,28,1.0
50,50.2985,1,70,68,70,155,0.033333
50,50.2985,1,70,68,70,262,0.033333
50,50.2985,1,70,68,70,251,0.033333
50,50.2985,1,70,68,70,152,0.033333
50,50.2985,1,70,68,70,62,0.033333
50,50.2985,1,70,68,70,130,0.033333
50,50.2985,1,70,68,70,41,0.033333
50,50.2985,1,70,68,70,193,0.033333
50,50.2985,1,70,68,70,6,0.033333
50,50.2985,1,70,68,70,27,0.033333
50,50.2985,1,70,68,70,75,0.033333
50,50.2985,1,70,68,70,1,0.033333
50,50.2985,1,70,68,70,12,0.033333
50,50.2985,1,70,68,70,112,0.033333
50,50.2985,1,70,68,70,261,0.033333
