cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
28,0,1,70,2.007,1,2.007
28,0,1,240,2.565,1,2.565
28,0,5,23,3.116,1,3.116
28,0,5,180,2.175,1,2.175
28,0,12,70,1.523,1,1.523
28,0,12,110,1.765,1,1.765
28,0,12,132,1.652,1,1.652
28,0,21,77,1.866,1,1.866
28,0,23,161,3.643,1,3.643
28,0,29,159,5.414,1,5.414
28,0,30,111,1.863,1,1.863
28,0,30,112,2.281,1,2.281
28,0,34,21,1.684,1,1.684
28,0,38,70,3.553,1,3.553
28,0,42,70,3.343,1,3.343
28,0,75,70,2.174,1,2.174
28,0,75,122,2.227,1,2.227
28,0,75,239,1.854,1,1.854
28,0,77,259,1.82,1,1.82
28,0,110,70,1.557,1,1.557
28,0,111,70,3.193,1,3.193
28,0,112,70,1.527,1,1.527
28,0,118,70,3.127,1,3.127
28,0,132,70,1.323,1,1.323
28,0,134,250,12.236,6,2.03933
28,0,154,70,1.703,1,1.703
28,0,159,134,1.606,1,1.606
28,0,161,134,1.515,1,1.515
28,0,166,5,4.782,1,4.782
28,0,166,29,1.623,1,1.623
28,0,180,134,1.724,1,1.724
28,0,193,70,2.294,1,2.294
28,0,194,196,11.069,5,2.2138
28,0,196,5,1.814,1,1.814
28,0,196,166,4.418,2,2.209
28,0,196,197,3.312,2,1.656
28,0,197,134,5.959,2,2.9795
28,0,198,193,1.573,1,1.573
28,0,239,70,1.394,1,1.394
28,0,240,70,7.2,1,7.2
28,0,250,1,4.175,2,2.0875
28,0,250,12,5.908,3,1.96933
28,0,250,70,10,4,2.5
28,0,259,260,2.19,1,2.19
28,0,260,134,2.184,1,2.184
28,1,2,94,8.18,3,2.72667
28,1,2,137,1.321,1,1.321
28,1,9,86,1.686,1,1.686
28,1,9,137,1.762,1,1.762
28,1,9,294,1.797,1,1.797
28,1,13,137,2.009,1,2.009
28,1,31,2,7.92,4,1.98
28,1,31,171,1.854,1,1.854
28,1,31,184,2.27,1,2.27
28,1,31,283,10.085,1,10.085
28,1,45,91,2.027,1,2.027
28,1,45,137,4.858,2,2.429
28,1,57,31,14.884,7,2.12629
28,1,57,73,1.616,1,1.616
28,1,57,121,1.643,1,1.643
28,1,57,127,1.538,1,1.538
28,1,57,139,18.008,9,2.00089
28,1,62,57,1.645,1,1.645
28,1,62,121,1.961,1,1.961
28,1,62,273,47.644,19,2.50758
28,1,66,137,1.917,1,1.917
28,1,66,158,1.241,1,1.241
28,1,73,137,2.095,1,2.095
28,1,83,137,2.414,1,2.414
28,1,86,106,1.435,1,1.435
28,1,91,66,1.496,1,1.496
28,1,91,101,2.102,1,2.102
28,1,91,137,2.012,1,2.012
28,1,94,126,3.512,2,1.756
28,1,94,137,1.846,1,1.846
28,1,98,137,1.634,1,1.634
28,1,101,137,1.325,1,1.325
28,1,106,137,1.705,1,1.705
28,1,121,45,8.509,5,1.7018
28,1,121,127,13.175,7,1.88214
28,1,121,284,4.492,3,1.49733
28,1,126,9,9.135,3,3.045
28,1,126,13,2.008,1,2.008
28,1,126,83,1.504,1,1.504
28,1,126,137,1.996,1,1.996
28,1,126,144,1.875,1,1.875
28,1,126,179,2.291,1,2.291
28,1,126,295,2.015,1,2.015
28,1,127,98,1.631,1,1.631
28,1,127,126,14.62,7,2.08857
28,1,139,121,19.27,10,1.927
28,1,144,137,2.085,1,2.085
28,1,158,137,2.016,1,2.016
28,1,171,137,1.612,1,1.612
28,1,179,137,1.888,1,1.888
28,1,184,137,1.495,1,1.495
28,1,273,57,15.144,7,2.16343
28,1,273,121,3.314,1,3.314
28,1,283,137,3.162,1,3.162
28,1,284,91,2.241,1,2.241
28,1,284,137,2.253,1,2.253
28,1,294,137,1.398,1,1.398
28,1,295,137,1.999,1,1.999
