cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
45,45.2985,1,70,68,1,84,1.0
45,45.2985,1,70,68,3,64,1.0
45,45.2985,1,70,68,6,1,1.0
45,45.2985,1,70,68,12,1,1.0
45,45.2985,1,70,68,14,21,1.0
45,45.2985,1,70,68,21,68,0.166667
45,45.2985,1,70,68,21,36,0.166667
45,45.2985,1,70,68,21,194,0.666667
45,45.2985,1,70,68,23,51,1.0
45,45.2985,1,70,68,24,14,1.0
45,45.2985,1,70,68,27,250,0.285714
45,45.2985,1,70,68,27,41,0.285714
45,45.2985,1,70,68,27,155,0.428571
45,45.2985,1,70,68,28,250,0.333333
45,45.2985,1,70,68,28,249,0.666667
45,45.2985,1,70,68,30,121,1.0
45,45.2985,1,70,68,31,171,1.0
45,45.2985,1,70,68,36,68,1.0
45,45.2985,1,70,68,38,41,1.0
45,45.2985,1,70,68,41,28,0.25
45,45.2985,1,70,68,41,250,0.75
45,45.2985,1,70,68,42,67,1.0
45,45.2985,1,70,68,51,59,1.0
45,45.2985,1,70,68,56,14,1.0
45,45.2985,1,70,68,59,249,1.0
45,45.2985,1,70,68,62,27,1.0
45,45.2985,1,70,68,64,51,1.0
45,45.2985,1,70,68,67,75,1.0
45,45.2985,1,70,68,70,12,0.033333
45,45.2985,1,70,68,70,250,0.033333
45,45.2985,1,70,68,70,6,0.033333
45,45.2985,1,70,68,70,262,0.033333
45,45.2985,1,70,68,70,110,0.033333
45,45.2985,1,70,68,70,62,0.033333
45,45.2985,1,70,68,70,261,0.033333
45,45.2985,1,70,68,70,41,0.033333
45,45.2985,1,70,68,70,75,0.033333
45,45.2985,1,70,68,70,67,0.033333
45,45.2985,1,70,68,70,112,0.033333
45,45.2985,1,70,68,70,1,0.033333
45,45.2985,1,70,68,70,193,0.033333
45,45.2985,1,70,68,70,143,0.033333
45,45.2985,1,70,68,70,84,0.033333
45,45.2985,1,70,68,70,154,0.033333
45,45.2985,1,70,68,70,198,0.033333
45,45.2985,1,70,68,70,152,0.033333
45,45.2985,1,70,68,70,155,0.033333
45,45.2985,1,70,68,70,130,0.033333
45,45.2985,1,70,68,70,27,0.033333
45,45.2985,1,70,68,70,251,0.3
45,45.2985,1,70,68,71,248,1.0
45,45.2985,1,70,68,75,154,1.0
45,45.2985,1,70,68,77,248,1.0
45,45.2985,1,70,68,84,28,1.0
45,45.2985,1,70,68,94,171,1.0
45,45.2985,1,70,68,108,194,0.25
45,45.2985,1,70,68,108,21,0.75
45,45.2985,1,70,68,110,75,1.0
45,45.2985,1,70,68,111,250,1.0
45,45.2985,1,70,68,112,28,1.0
45,45.2985,1,70,68,116,21,1.0
45,45.2985,1,70,68,118,84,1.0
45,45.2985,1,70,68,121,273,1.0
45,45.2985,1,70,68,123,1,1.0
45,45.2985,1,70,68,124,56,0.090909
45,45.2985,1,70,68,124,165,0.090909
45,45.2985,1,70,68,124,116,0.090909
45,45.2985,1,70,68,124,21,0.727273
45,45.2985,1,70,68,127,139,1.0
45,45.2985,1,70,68,130,251,1.0
45,45.2985,1,70,68,132,154,1.0
45,45.2985,1,70,68,134,71,1.0
45,45.2985,1,70,68,136,21,1.0
45,45.2985,1,70,68,139,161,1.0
45,45.2985,1,70,68,140,67,1.0
45,45.2985,1,70,68,143,28,1.0
45,45.2985,1,70,68,152,28,1.0
45,45.2985,1,70,68,154,155,1.0
45,45.2985,1,70,68,155,250,0.3
45,45.2985,1,70,68,155,41,0.3
45,45.2985,1,70,68,155,28,0.4
45,45.2985,1,70,68,159,23,1.0
45,45.2985,1,70,68,161,134,1.0
45,45.2985,1,70,68,165,21,1.0
45,45.2985,1,70,68,168,161,1.0
45,45.2985,1,70,68,171,161,1.0
45,45.2985,1,70,68,182,14,1.0
45,45.2985,1,70,68,188,143,1.0
45,45.2985,1,70,68,193,27,1.0
45,45.2985,1,70,68,194,36,0.375
45,45.2985,1,70,68,194,68,0.625
45,45.2985,1,70,68,196,14,1.0
45,45.2985,1,70,68,198,155,0.2
45,45.2985,1,70,68,198,251,0.2
45,45.2985,1,70,68,198,27,0.6
45,45.2985,1,70,68,248,21,1.0
45,45.2985,1,70,68,249,36,0.222222
45,45.2985,1,70,68,249,124,0.37037
45,45.2985,1,70,68,249,248,0.407407
45,45.2985,1,70,68,250,249,1.0
45,45.2985,1,70,68,251,250,0.166667
45,45.2985,1,70,68,251,41,0.166667
45,45.2985,1,70,68,251,155,0.166667
45,45.2985,1,70,68,251,27,0.5
45,45.2985,1,70,68,252,38,1.0
45,45.2985,1,70,68,259,14,1.0
45,45.2985,1,70,68,260,3,1.0
45,45.2985,1,70,68,261,1,1.0
45,45.2985,1,70,68,262,1,1.0
45,45.2985,1,70,68,273,161,1.0
45,45.2985,2,206,203,25,205,0.352941
45,45.2985,2,206,203,25,216,0.647059
