cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
34,35.0001,0,70,68,27,VEHICLE,112,RSU,2,2,1.0000,1.0000,0.0000
34,35.0001,0,70,68,84,RSU,193,RSU,1,1,1.0000,1.0000,0.0000
34,35.0001,0,70,68,110,RSU,27,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,0,70,68,111,RSU,193,RSU,1,1,1.0000,1.0000,0.0000
34,35.0001,0,70,68,112,RSU,152,RSU,4,4,1.0000,0.0000,1.0000
34,35.0001,0,70,68,118,RSU,112,RSU,1,1,1.0000,1.0000,0.0000
34,35.0001,0,70,68,143,RSU,193,RSU,1,1,1.0000,1.0000,0.0000
34,35.0001,0,70,68,155,RSU,193,RSU,6,2,0.3333,0.5714,-0.2381
34,35.0001,0,70,68,155,RSU,198,RSU,6,1,0.1667,0.1429,0.0238
34,35.0001,0,70,68,155,RSU,250,RSU,6,1,0.1667,0.1429,0.0238
34,35.0001,0,70,68,155,RSU,251,RSU,6,1,0.1667,0.1429,0.0238
34,35.0001,0,70,68,193,RSU,251,RSU,6,1,0.1667,0.1250,0.0417
34,35.0001,0,70,68,239,RSU,75,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,0,70,68,240,RSU,75,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,0,70,68,251,RSU,250,RSU,2,2,1.0000,1.0000,0.0000
34,35.0001,1,52,91,8,VEHICLE,91,RSU,9,2,0.2222,0.2222,0.0000
34,35.0001,1,52,91,8,VEHICLE,113,RSU,9,3,0.3333,0.3333,0.0000
34,35.0001,1,52,91,8,VEHICLE,296,RSU,9,4,0.4444,0.4444,0.0000
34,35.0001,1,52,91,19,VEHICLE,91,RSU,1,1,1.0000,0.1667,0.8333
34,35.0001,1,52,91,39,VEHICLE,8,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,49,VEHICLE,285,RSU,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,54,VEHICLE,8,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,66,VEHICLE,91,RSU,18,18,1.0000,1.0000,0.0000
34,35.0001,1,52,91,92,RSU,8,VEHICLE,1,1,1.0000,0.0000,1.0000
34,35.0001,1,52,91,100,RSU,8,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,103,RSU,8,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,107,RSU,296,RSU,1,1,1.0000,0.2000,0.8000
34,35.0001,1,52,91,113,RSU,66,VEHICLE,22,4,0.1818,0.2500,-0.0682
34,35.0001,1,52,91,113,RSU,91,RSU,22,4,0.1818,0.2500,-0.0682
34,35.0001,1,52,91,113,RSU,176,RSU,22,14,0.6364,0.5000,0.1364
34,35.0001,1,52,91,150,RSU,113,RSU,2,2,1.0000,1.0000,0.0000
34,35.0001,1,52,91,160,RSU,150,RSU,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,176,RSU,66,VEHICLE,15,11,0.7333,0.5556,0.1778
34,35.0001,1,52,91,176,RSU,91,RSU,15,4,0.2667,0.4444,-0.1778
34,35.0001,1,52,91,186,RSU,297,RSU,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,199,RSU,8,VEHICLE,1,1,1.0000,1.0000,0.0000
34,35.0001,1,52,91,285,RSU,113,RSU,2,1,0.5000,0.8000,-0.3000
34,35.0001,1,52,91,285,RSU,296,RSU,2,1,0.5000,0.2000,0.3000
34,35.0001,1,52,91,296,RSU,66,VEHICLE,21,3,0.1429,0.2308,-0.0879
34,35.0001,1,52,91,296,RSU,91,RSU,21,3,0.1429,0.2308,-0.0879
34,35.0001,1,52,91,296,RSU,113,RSU,21,15,0.7143,0.5385,0.1758
34,35.0001,1,52,91,297,RSU,8,VEHICLE,2,2,1.0000,1.0000,0.0000
