cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
2,1,1,7,7
2,1,3,5,5
2,1,5,6,6
2,1,12,2,2
2,1,20,1,1
2,1,21,1,1
2,1,24,1,1
2,1,28,1,1
2,1,30,2,2
2,1,34,1,1
2,1,38,1,1
2,1,41,3,3
2,1,42,1,1
2,1,44,1,1
2,1,46,2,2
2,1,51,1,1
2,1,56,1,1
2,1,59,1,1
2,1,60,1,1
2,1,63,1,1
2,1,67,3,3
2,1,70,30,30
2,1,71,1,1
2,1,73,1,1
2,1,75,12,12
2,1,76,1,1
2,1,77,5,5
2,1,78,1,1
2,1,79,6,6
2,1,105,1,1
2,1,108,2,2
2,1,109,1,1
2,1,110,2,2
2,1,111,3,3
2,1,112,1,1
2,1,114,1,1
2,1,118,2,2
2,1,120,1,1
2,1,121,6,6
2,1,122,4,4
2,1,123,1,1
2,1,124,3,3
2,1,129,3,3
2,1,130,4,4
2,1,132,2,2
2,1,134,7,7
2,1,136,1,1
2,1,140,2,2
2,1,141,9,9
2,1,143,4,4
2,1,148,1,1
2,1,151,1,1
2,1,154,2,2
2,1,155,5,5
2,1,159,1,1
2,1,162,16,16
2,1,164,1,1
2,1,165,3,3
2,1,168,2,2
2,1,175,1,1
2,1,180,7,7
2,1,182,1,1
2,1,183,1,1
2,1,188,2,2
2,1,189,1,1
2,1,193,1,1
2,1,194,5,5
2,1,195,2,2
2,1,196,1,1
2,1,197,4,4
2,1,198,5,5
2,1,214,1,1
2,1,225,1,1
2,1,226,1,1
2,1,227,1,1
2,1,228,1,1
2,1,229,1,1
2,1,235,1,1
2,1,236,1,1
2,1,237,1,1
2,1,238,2,2
2,1,239,5,5
2,1,240,6,6
2,1,241,2,2
2,1,246,1,1
2,1,247,5,5
2,1,248,5,5
2,1,249,7,7
2,1,250,11,11
2,1,251,13,13
2,1,252,6,6
2,1,253,1,1
2,1,257,10,10
2,1,258,11,11
2,1,259,9,9
2,1,260,6,6
2,1,261,11,11
2,1,262,6,6
2,1,263,3,3
2,1,264,1,1
2,1,268,20,20
2,1,269,14,14
2,1,270,10,10
2,1,271,5,5
2,1,272,4,4
2,1,273,3,3
2,1,274,1,1
2,1,275,1,1
2,2,1,8,8
2,2,6,4,4
2,2,12,30,30
2,2,27,1,1
2,2,28,1,1
2,2,30,2,2
2,2,31,1,1
2,2,41,5,5
2,2,44,2,2
2,2,57,3,3
2,2,62,14,14
2,2,67,2,2
2,2,70,6,6
2,2,73,1,1
2,2,75,2,2
2,2,84,4,4
2,2,94,1,1
2,2,110,2,2
2,2,111,12,12
2,2,112,4,4
2,2,118,1,1
2,2,121,11,11
2,2,122,3,3
2,2,123,2,2
2,2,126,1,1
2,2,130,2,2
2,2,132,2,2
2,2,140,3,3
2,2,143,3,3
2,2,152,18,18
2,2,154,3,3
2,2,155,3,3
2,2,168,17,17
2,2,184,1,1
2,2,188,2,2
2,2,193,7,7
2,2,195,4,4
2,2,198,16,16
2,2,228,1,1
2,2,229,1,1
2,2,230,1,1
2,2,239,1,1
2,2,240,4,4
2,2,241,5,5
2,2,250,1,1
2,2,251,18,18
2,2,252,3,3
2,2,261,5,5
2,2,262,9,9
2,2,263,1,1
2,2,271,1,1
2,2,272,2,2
2,2,273,18,18
2,2,274,1,1
2,2,283,1,1
2,2,284,10,10
2,2,285,1,1
