node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,8.18887,-3.73396,8.18342,-3.73727,0.006376
1,0.000000,0.000000,-0.810000,8.590000,0.000100
2,0.000000,0.000000,0.000000,0.000000,0.000100
3,-5.229699,10.309406,-5.225546,10.301220,0.009179
4,-18.175245,3.451155,-18.175381,3.450035,0.001129
5,-5.157281,12.443607,-5.157343,12.443761,0.000166
6,3.337953,11.952664,3.338025,11.952889,0.000237
7,11.381129,-1.159097,11.381371,-1.159122,0.000244
8,-7.399757,0.059917,-7.393956,0.059870,0.005802
9,-0.369889,-15.485583,-0.369881,-15.485497,0.000086
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,-13.254582,0.969618,-13.254876,0.969649,0.000296
12,0.469873,16.223197,0.469857,16.222840,0.000357
13,0.011797,-0.000411,10.849572,-0.291329,10.841680
14,0.000000,0.000000,11.250000,-9.850000,0.000100
15,-1.480000,0.000000,-1.478876,0.000000,0.001124
16,0.490000,0.000000,0.000000,0.000000,0.490000
17,-4.524765,10.310873,-4.524776,10.310902,0.000031
18,-3.656568,8.442127,-3.656648,8.442326,0.000214
19,-0.069996,7.029652,-0.069996,7.030025,0.000373
20,8.049766,5.119851,8.043648,5.115960,0.007250
21,2.182594,0.179951,2.185111,0.181024,0.002736
22,7.570434,4.080261,7.570727,4.080434,0.000340
23,11.044940,4.742330,11.044591,4.742265,0.000356
24,0.000000,0.000000,0.000000,0.000000,0.000100
25,0.000000,0.000000,0.000000,0.000000,0.000100
26,-7.096432,-3.309011,-7.091124,-3.306535,0.005857
27,0.409837,16.034763,0.409837,16.034905,0.000142
28,0.104979,0.006994,3.005754,10.375342,10.766483
29,0.490000,-0.000000,4.820294,-11.630702,12.410668
30,0.652590,18.908742,0.652321,18.908704,0.000272
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,-0.490000,0.000000,-5.131489,11.353300,12.265432
33,5.351412,-12.633321,5.351241,-12.632907,0.000448
34,6.409383,4.669551,6.409127,4.669368,0.000315
35,0.000000,0.000000,0.000000,0.000000,0.000100
36,-0.918592,-0.740668,-0.920516,-0.742237,0.002482
37,0.000000,0.000000,-9.040000,0.490000,0.000100
38,-4.938043,1.869258,-4.939832,1.869932,0.001911
39,0.013994,0.000411,0.000000,0.000000,0.014000
40,9.289924,-1.560037,9.287958,-1.561348,0.002362
41,0.000000,0.000000,-3.710000,5.780000,0.000100
42,-3.164903,-0.309502,-3.162637,-0.309280,0.002277
43,10.615250,-1.079519,10.615477,-1.079548,0.000229
44,6.370888,2.230311,6.366352,2.228723,0.004806
45,-0.011797,-0.000411,-13.865013,-5.752082,14.999777
46,-1.527816,0.077613,-8.169603,11.159538,12.919845
47,0.000000,0.000000,0.000000,0.000000,0.000100
48,11.856923,-0.270162,11.856747,-0.270162,0.000176
