cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
1,1,1,3,3
1,1,3,4,4
1,1,5,6,6
1,1,12,2,2
1,1,20,1,1
1,1,21,1,1
1,1,24,1,1
1,1,26,1,1
1,1,30,2,2
1,1,34,1,1
1,1,38,1,1
1,1,41,2,2
1,1,42,1,1
1,1,44,1,1
1,1,46,2,2
1,1,50,1,1
1,1,51,1,1
1,1,56,1,1
1,1,59,1,1
1,1,60,1,1
1,1,63,1,1
1,1,67,3,3
1,1,70,30,30
1,1,71,1,1
1,1,73,1,1
1,1,75,7,7
1,1,76,1,1
1,1,77,5,5
1,1,78,1,1
1,1,79,6,6
1,1,105,1,1
1,1,108,3,3
1,1,109,1,1
1,1,110,2,2
1,1,111,3,3
1,1,112,1,1
1,1,114,1,1
1,1,118,2,2
1,1,120,1,1
1,1,121,1,1
1,1,122,4,4
1,1,123,2,2
1,1,124,3,3
1,1,129,3,3
1,1,130,4,4
1,1,132,2,2
1,1,134,7,7
1,1,136,1,1
1,1,139,1,1
1,1,140,2,2
1,1,141,9,9
1,1,143,5,5
1,1,148,1,1
1,1,151,1,1
1,1,152,1,1
1,1,154,2,2
1,1,155,6,6
1,1,162,11,11
1,1,165,3,3
1,1,166,1,1
1,1,167,1,1
1,1,168,3,3
1,1,175,1,1
1,1,180,7,7
1,1,182,1,1
1,1,183,1,1
1,1,184,1,1
1,1,188,2,2
1,1,189,1,1
1,1,193,1,1
1,1,194,5,5
1,1,195,2,2
1,1,196,1,1
1,1,197,4,4
1,1,198,6,6
1,1,226,1,1
1,1,227,1,1
1,1,228,1,1
1,1,229,1,1
1,1,235,1,1
1,1,236,1,1
1,1,237,1,1
1,1,238,2,2
1,1,239,6,6
1,1,240,8,8
1,1,241,2,2
1,1,246,1,1
1,1,247,5,5
1,1,248,5,5
1,1,249,8,8
1,1,250,13,13
1,1,251,15,15
1,1,252,7,7
1,1,253,1,1
1,1,257,8,8
1,1,258,10,10
1,1,259,10,10
1,1,260,6,6
1,1,261,10,10
1,1,262,9,9
1,1,263,3,3
1,1,264,1,1
1,1,268,27,27
1,1,269,18,18
1,1,270,12,12
1,1,271,7,7
1,1,272,6,6
1,1,273,5,5
1,1,274,1,1
1,1,275,1,1
1,2,5,2,2
1,2,10,1,1
1,2,15,1,1
1,2,16,9,9
1,2,17,1,1
1,2,23,2,2
1,2,24,2,2
1,2,29,4,4
1,2,33,1,1
1,2,35,1,1
1,2,36,1,1
1,2,37,1,1
1,2,40,1,1
1,2,47,1,1
1,2,48,3,3
1,2,51,3,3
1,2,55,2,2
1,2,59,1,1
1,2,61,1,1
1,2,63,1,1
1,2,68,1,1
1,2,71,1,1
1,2,72,2,2
1,2,73,1,1
1,2,77,5,5
1,2,78,2,2
1,2,79,30,30
1,2,80,1,1
1,2,81,4,4
1,2,82,1,1
1,2,85,1,1
1,2,88,1,1
1,2,89,1,1
1,2,93,1,1
1,2,94,1,1
1,2,95,1,1
1,2,97,2,2
1,2,98,1,1
1,2,99,1,1
1,2,102,1,1
1,2,108,4,4
1,2,109,2,2
1,2,115,2,2
1,2,119,1,1
1,2,124,2,2
1,2,127,1,1
1,2,128,2,2
1,2,129,1,1
1,2,134,3,3
1,2,136,1,1
1,2,138,2,2
1,2,139,1,1
1,2,141,12,12
1,2,145,1,1
1,2,149,1,1
1,2,153,3,3
1,2,159,3,3
1,2,161,1,1
1,2,162,9,9
1,2,163,2,2
1,2,165,4,4
1,2,166,1,1
1,2,167,1,1
1,2,169,2,2
1,2,170,1,1
1,2,174,1,1
1,2,180,6,6
1,2,181,1,1
1,2,182,2,2
1,2,183,2,2
1,2,184,1,1
1,2,187,4,4
1,2,189,2,2
1,2,191,2,2
1,2,192,1,1
1,2,194,6,6
1,2,196,4,4
1,2,197,3,3
1,2,235,1,1
1,2,236,1,1
1,2,237,1,1
1,2,246,1,1
1,2,247,1,1
1,2,248,6,6
1,2,249,3,3
1,2,257,7,7
1,2,258,11,11
1,2,259,11,11
1,2,260,4,4
1,2,267,1,1
1,2,268,12,12
1,2,269,11,11
1,2,270,8,8
1,2,271,3,3
1,2,272,1,1
1,2,278,1,1
1,2,279,18,18
1,2,280,7,7
1,2,281,5,5
1,2,282,2,2
1,2,283,1,1
1,2,289,2,2
1,2,290,14,14
1,2,291,4,4
1,2,292,3,3
1,2,293,1,1
1,2,294,1,1
1,2,303,1,1
