cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
44,0,1,6,1.992,1,1.992
44,0,1,67,2.052,1,2.052
44,0,1,70,1.466,1,1.466
44,0,1,110,1.635,1,1.635
44,0,1,251,2.598,1,2.598
44,0,6,70,1.583,1,1.583
44,0,12,70,1.814,1,1.814
44,0,27,12,1.685,1,1.685
44,0,27,70,2.011,1,2.011
44,0,27,75,3.612,2,1.806
44,0,27,112,1.375,1,1.375
44,0,27,262,1.569,1,1.569
44,0,28,41,9.833,4,2.45825
44,0,28,84,12.927,6,2.1545
44,0,28,155,2.055,1,2.055
44,0,41,27,1.993,1,1.993
44,0,41,70,2.043,1,2.043
44,0,41,111,2.788,1,2.788
44,0,41,155,3.982,2,1.991
44,0,62,70,2.084,1,2.084
44,0,67,70,1.457,1,1.457
44,0,75,70,2.339,1,2.339
44,0,75,132,1.363,1,1.363
44,0,76,28,1.453,1,1.453
44,0,84,1,12.619,5,2.5238
44,0,84,70,1.565,1,1.565
44,0,84,193,1.718,1,1.718
44,0,110,70,2.648,1,2.648
44,0,111,70,1.305,1,1.305
44,0,111,143,2.863,1,2.863
44,0,111,198,3.044,1,3.044
44,0,112,70,1.995,1,1.995
44,0,132,70,3.367,1,3.367
44,0,143,70,1.773,1,1.773
44,0,155,27,2.036,1,2.036
44,0,155,70,2.394,1,2.394
44,0,155,111,2.056,1,2.056
44,0,193,70,1.874,1,1.874
44,0,198,70,1.609,1,1.609
44,0,239,28,2.245,1,2.245
44,0,239,76,1.561,1,1.561
44,0,251,70,1.484,1,1.484
44,0,262,70,1.671,1,1.671
44,1,3,260,1.99,1,1.99
44,1,3,271,3.282,2,1.641
44,1,8,91,3.076,1,3.076
44,1,19,91,1.186,1,1.186
44,1,29,161,1.812,1,1.812
44,1,30,31,3.174,2,1.587
44,1,30,79,7.811,2,3.9055
44,1,30,176,4.326,2,2.163
44,1,31,176,5.483,2,2.7415
44,1,39,91,1.561,1,1.561
44,1,49,91,1.913,1,1.913
44,1,52,91,1.815,1,1.815
44,1,54,91,1.877,1,1.877
44,1,57,3,9.873,3,3.291
44,1,57,30,11.333,4,2.83325
44,1,57,89,18.487,8,2.31088
44,1,57,139,29.781,9,3.309
44,1,66,296,4.005,2,2.0025
44,1,73,142,4.451,2,2.2255
44,1,73,295,1.646,1,1.646
44,1,79,121,3.26,2,1.63
44,1,89,126,8.038,3,2.67933
44,1,89,144,1.977,1,1.977
44,1,89,168,3.395,2,1.6975
44,1,89,184,8.806,5,1.7612
44,1,92,91,1.137,1,1.137
44,1,98,176,3.723,2,1.8615
44,1,100,49,1.886,1,1.886
44,1,100,91,1.93,1,1.93
44,1,100,92,1.726,1,1.726
44,1,103,91,1.923,1,1.923
44,1,103,100,5.211,3,1.737
44,1,107,91,2.466,1,2.466
44,1,113,296,4.989,2,2.4945
44,1,121,176,3.166,2,1.583
44,1,126,98,5.48,2,2.74
44,1,126,295,1.638,1,1.638
44,1,139,30,1.397,1,1.397
44,1,139,89,1.482,1,1.482
44,1,139,176,2.198,1,2.198
44,1,139,184,1.373,1,1.373
44,1,139,284,16.661,6,2.77683
44,1,142,66,3.811,2,1.9055
44,1,144,295,1.793,1,1.793
44,1,150,91,34.921,16,2.18256
44,1,150,107,2.156,1,2.156
44,1,161,30,1.814,1,1.814
44,1,168,176,3.938,2,1.969
44,1,176,285,30.468,14,2.17629
44,1,184,73,6.497,3,2.16567
44,1,184,113,3.071,2,1.5355
44,1,184,176,3.043,2,1.5215
44,1,186,296,3.569,2,1.7845
44,1,197,57,17.329,6,2.88817
44,1,199,19,1.808,1,1.808
44,1,199,52,1.555,1,1.555
44,1,199,91,1.59,1,1.59
44,1,199,150,1.847,1,1.847
44,1,260,29,2.153,1,2.153
44,1,271,89,4.531,2,2.2655
44,1,284,176,1.415,1,1.415
44,1,284,184,1.514,1,1.514
44,1,284,285,15.652,4,3.913
44,1,285,91,2.109,1,2.109
44,1,285,103,8.94,4,2.235
44,1,285,150,1.53,1,1.53
44,1,285,296,26.209,12,2.18408
44,1,295,186,1.555,1,1.555
44,1,295,296,3.422,2,1.711
44,1,296,8,1.943,1,1.943
44,1,296,39,2.026,1,2.026
44,1,296,91,1.972,1,1.972
44,1,296,150,26.494,14,1.89243
44,1,296,199,3.844,2,1.922
44,1,296,297,1.905,1,1.905
44,1,297,91,1.604,1,1.604
