node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,0,0,0,0,0.000100
1,0.239661,16.388248,0.239653,16.388368,0.000120
2,0.000000,0.000000,-0.000037,0.000015,0.000100
3,12.577689,10.970772,12.577478,10.971044,0.000344
4,-0.879853,-16.947176,-0.879767,-16.945523,0.001655
5,-5.142382,12.135415,-5.142239,12.135073,0.000371
6,0.559988,15.179674,0.559988,15.179651,0.000024
7,4.349704,-10.429289,4.346285,-10.421092,0.008882
8,0.129988,-7.398858,0.130020,-7.399109,0.000252
9,0.000000,0.000000,0.000000,0.000000,0.000100
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,-12.893585,1.310369,-12.894040,1.310430,0.000459
12,0.452125,15.813538,0.452174,15.813901,0.000367
13,0.000839,-0.006949,4.324767,-0.619257,4.367067
14,9.335749,-12.697299,9.335259,-12.696929,0.000614
15,4.788395,-11.286225,4.788280,-11.285972,0.000277
16,0.002476,-0.006548,13.151018,-0.849528,13.175537
17,8.669994,-0.010000,8.663353,-0.009992,0.006641
18,7.822114,3.452106,7.816138,3.449469,0.006532
19,0.000000,0.000000,0.150000,-7.190000,0.000100
20,11.497753,4.019214,11.497914,4.019260,0.000167
21,4.778682,-7.065769,4.780275,-7.067773,0.002560
22,1.381003,9.176668,1.379959,9.169730,0.007016
23,0.000000,0.000000,3.470000,-5.800000,0.000100
24,-8.080183,11.137695,-8.080017,11.137351,0.000382
25,0.000000,0.000000,0.000000,0.000000,0.000100
26,-9.742009,-5.626346,-9.742994,-5.627090,0.001235
27,0.560118,15.299751,0.560125,15.299870,0.000119
28,0.167762,0.013972,-5.590359,9.640884,11.217549
29,0.167762,0.077001,3.367775,2.748185,4.168369
30,-0.001199,0.009928,-0.001236,0.010222,0.000296
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,0.002476,-0.006548,11.876683,-1.780994,12.006060
33,0.000000,0.000000,0.000000,0.000000,0.000100
34,6.020159,-8.651548,6.019464,-8.650426,0.001320
35,11.827465,-0.730461,11.823955,-0.730114,0.003527
36,0.000000,0.000000,0.000000,0.000000,0.000100
37,0.000000,0.000000,-4.940000,4.450000,0.000100
38,-8.637449,0.209938,-8.631196,0.209786,0.006255
39,-0.022142,0.152219,-15.391550,2.206533,15.506092
40,0.000000,0.000000,5.050000,12.150000,0.000100
41,0.000000,0.000000,0.320581,14.480337,0.000100
42,0.000000,0.000000,-6.886678,0.340579,0.000100
43,10.784002,-1.100410,10.783902,-1.100403,0.000100
44,0.000000,0.000000,6.512273,1.152478,0.000100
45,-0.000839,-0.006949,-0.037426,-0.014845,0.037429
46,-0.360687,0.125980,-8.438901,11.208444,13.714173
47,0.003537,-0.009354,0.003538,-0.009353,0.000001
48,5.588520,-13.466434,5.585657,-13.459537,0.007468
49,0.022142,0.152219,0.000000,0.000000,0.153821
50,0.370091,0.342123,9.549165,7.611364,11.708854
51,13.601206,12.481138,13.600868,12.480835,0.000454
52,0.000000,0.000000,0.000000,0.000000,0.000100
53,0.930911,-2.672509,0.930604,-2.671624,0.000937
54,-16.906379,0.349926,-16.906559,0.349933,0.000180
55,0.000000,0.000000,0.000000,0.000000,0.000100
56,-9.867800,-8.509256,-9.866675,-8.508103,0.001610
57,-12.233251,-10.892749,-12.233425,-10.892841,0.000198
58,-1.561001,-7.315304,-1.561014,-7.315811,0.000507
59,10.669949,9.640362,10.670178,9.640577,0.000314
60,-4.728250,8.147395,-4.728183,8.147418,0.000070
61,0.000000,0.000000,12.590000,-6.730000,0.000100
62,-0.400154,-14.014288,-0.400168,-14.014734,0.000446
63,13.504561,5.112771,13.503041,5.112256,0.001605
64,-5.025255,12.119456,-5.025188,12.119324,0.000148
65,-16.914028,0.449518,-16.914056,0.449458,0.000066
66,-6.136148,0.217455,-6.134980,0.217404,0.001169
67,0.339912,13.435701,0.339925,13.436160,0.000460
68,7.578001,-0.971339,7.577370,-0.969372,0.002065
69,-0.090992,-0.244948,-1.317389,-6.676766,6.547697
70,0.000839,0.006949,0.558768,15.139752,15.143084
71,0.167762,0.342123,12.174590,10.943831,16.017494
72,0.000000,0.000000,0.000000,0.000000,0.000100
73,-2.419113,5.827863,-2.417531,5.824052,0.004127
74,0.000000,0.000000,0.000000,0.000000,0.000100
75,0.368189,10.683657,0.368073,10.683660,0.000116
76,0.167762,0.013972,2.371404,9.674927,9.909092
77,0.000000,0.000000,0.000000,0.000000,0.000100
