cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
10,11.0001,0,70,68,1,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,3.0000
10,11.0001,0,70,68,12,VEHICLE,1,0.8000,0.8000,0.5000,1,5,1,20.00,66.21,46.21,0.6000
10,11.0001,0,70,68,27,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,66.21,66.21,1.5000
10,11.0001,0,70,68,30,VEHICLE,4,0.5000,0.1250,0.5000,0,4,4,100.00,66.21,-33.79,1.5000
10,11.0001,0,70,68,38,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,66.21,66.21,1.0000
10,11.0001,0,70,68,41,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,66.21,66.21,2.5000
10,11.0001,0,70,68,42,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,44,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,67,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,3.0000
10,11.0001,0,70,68,75,VEHICLE,0,1.0000,1.0000,0.5000,0,6,0,0.00,66.21,66.21,1.3333
10,11.0001,0,70,68,110,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,3.0000
10,11.0001,0,70,68,118,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,122,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,123,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,66.21,66.21,1.3333
10,11.0001,0,70,68,130,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,3.0000
10,11.0001,0,70,68,132,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,140,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,143,RSU,3,0.5000,0.1667,0.5000,0,3,3,100.00,66.21,-33.79,2.6667
10,11.0001,0,70,68,154,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,66.21,66.21,4.0000
10,11.0001,0,70,68,155,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,4.0000
10,11.0001,0,70,68,188,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,195,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,198,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,239,RSU,1,0.7778,0.7778,0.5000,1,1,1,100.00,66.21,-33.79,9.0000
10,11.0001,0,70,68,240,RSU,0,1.0000,1.0000,0.5000,0,3,0,0.00,66.21,66.21,3.0000
10,11.0001,0,70,68,241,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,66.21,-33.79,2.0000
10,11.0001,0,70,68,250,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,66.21,66.21,12.0000
10,11.0001,0,70,68,251,RSU,0,1.0000,1.0000,0.5000,0,5,0,0.00,66.21,66.21,2.6000
10,11.0001,1,272,241,3,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,82.52,82.52,3.0000
10,11.0001,1,272,241,6,VEHICLE,1,0.0000,0.0000,0.5000,0,15,15,100.00,82.52,-17.48,0.2000
10,11.0001,1,272,241,13,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.52,-17.48,1.0000
10,11.0001,1,272,241,22,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.52,-17.48,2.0000
10,11.0001,1,272,241,31,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.52,-17.48,2.0000
10,11.0001,1,272,241,36,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.52,-17.48,1.0000
10,11.0001,1,272,241,37,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,82.52,-17.48,1.0000
10,11.0001,1,272,241,41,VEHICLE,1,0.8947,0.8947,0.5000,1,19,2,10.53,82.52,71.99,0.4737
10,11.0001,1,272,241,57,VEHICLE,1,0.0000,0.0000,0.5000,0,15,15,100.00,82.52,-17.48,0.6000
10,11.0001,1,272,241,64,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,82.52,-17.48,1.5000
10,11.0001,1,272,241,73,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.52,-17.48,3.0000
10,11.0001,1,272,241,84,RSU,1,0.0000,0.0000,0.5000,0,7,7,100.00,82.52,-17.48,0.7143
10,11.0001,1,272,241,94,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,82.52,-17.48,2.5000
10,11.0001,1,272,241,121,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,82.52,-17.48,5.0000
