cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
21,0,3,193,8.274,3,2.758
21,0,6,70,1.574,1,1.574
21,0,30,70,1.666,1,1.666
21,0,38,70,1.81,1,1.81
21,0,67,70,1.669,1,1.669
21,0,79,3,1.985,1,1.985
21,0,79,134,3.852,1,3.852
21,0,109,79,3.275,2,1.6375
21,0,111,70,1.861,1,1.861
21,0,112,6,1.529,1,1.529
21,0,112,70,1.664,1,1.664
21,0,112,130,2.097,1,2.097
21,0,122,70,1.31,1,1.31
21,0,123,70,2.415,1,2.415
21,0,130,70,2.202,1,2.202
21,0,130,132,2.225,1,2.225
21,0,132,70,2.114,1,2.114
21,0,134,3,1.422,1,1.422
21,0,154,70,1.903,1,1.903
21,0,155,70,1.63,1,1.63
21,0,193,70,12.651,3,4.217
21,0,239,70,2.308,1,2.308
21,1,9,296,8.54,4,2.135
21,1,11,295,11.426,6,1.90433
21,1,13,144,2.593,1,2.593
21,1,13,294,1.878,1,1.878
21,1,13,295,4.999,3,1.66633
21,1,17,282,6.299,4,1.57475
21,1,34,247,1.698,1,1.698
21,1,45,176,1.709,1,1.709
21,1,45,199,7.216,4,1.804
21,1,45,296,6.612,3,2.204
21,1,46,269,1.755,1,1.755
21,1,47,96,1.386,1,1.386
21,1,48,17,6.737,4,1.68425
21,1,48,80,1.574,1,1.574
21,1,48,82,3.735,1,3.735
21,1,48,102,6.167,3,2.05567
21,1,52,90,1.641,1,1.641
21,1,52,147,24.36,14,1.74
21,1,55,88,3.518,2,1.759
21,1,80,47,2.134,1,2.134
21,1,81,96,5.695,3,1.89833
21,1,81,293,4.779,2,2.3895
21,1,82,81,1.995,1,1.995
21,1,83,11,1.443,1,1.443
21,1,83,144,6.213,3,2.071
21,1,83,294,5.941,3,1.98033
21,1,88,293,4.059,2,2.0295
21,1,90,147,3.713,2,1.8565
21,1,91,176,1.732,1,1.732
21,1,92,52,6.103,2,3.0515
21,1,96,11,2.004,1,2.004
21,1,96,83,6.696,2,3.348
21,1,96,294,6.203,3,2.06767
21,1,101,296,7.205,4,1.80125
21,1,102,119,5.966,3,1.98867
21,1,107,186,2.782,2,1.391
21,1,108,109,1.908,1,1.908
21,1,109,271,1.873,1,1.873
21,1,113,52,4.283,2,2.1415
21,1,119,96,2.375,1,2.375
21,1,119,293,6.431,2,3.2155
21,1,141,269,1.594,1,1.594
21,1,144,9,1.722,1,1.722
21,1,144,11,2.18,1,2.18
21,1,144,295,11.77,6,1.96167
21,1,150,186,4.91,2,2.455
21,1,153,269,2.715,1,2.715
21,1,160,186,3.419,2,1.7095
21,1,171,13,8.376,5,1.6752
21,1,171,179,6.819,4,1.70475
21,1,172,52,1.51,1,1.51
21,1,176,52,3.392,2,1.696
21,1,176,92,3.588,2,1.794
21,1,176,107,3.81,2,1.905
21,1,176,113,3.704,2,1.852
21,1,177,52,4.134,2,2.067
21,1,179,9,2.243,1,2.243
21,1,179,45,18.471,9,2.05233
21,1,186,147,22.973,13,1.76715
21,1,194,108,1.683,1,1.683
21,1,199,52,3.55,2,1.775
21,1,199,176,3.656,2,1.828
21,1,199,297,2.123,1,2.123
21,1,247,194,1.366,1,1.366
21,1,268,153,1.933,1,1.933
21,1,269,48,21.116,9,2.34622
21,1,269,55,4.258,2,2.129
21,1,271,272,1.904,1,1.904
21,1,272,171,1.515,1,1.515
21,1,282,83,3.567,2,1.7835
21,1,282,293,4.408,2,2.204
21,1,293,11,3.424,2,1.712
21,1,293,83,5.48,3,1.82667
21,1,293,96,1.29,1,1.29
21,1,293,144,4.991,2,2.4955
21,1,294,9,2.826,1,2.826
21,1,294,11,1.544,1,1.544
21,1,294,144,3.619,2,1.8095
21,1,294,295,5.929,3,1.97633
21,1,295,9,1.473,1,1.473
21,1,295,91,1.535,1,1.535
21,1,295,101,9.062,4,2.2655
21,1,295,179,7.42,4,1.855
21,1,295,296,13.937,7,1.991
21,1,296,52,5.592,3,1.864
21,1,296,176,5.449,3,1.81633
21,1,296,199,2.248,1,2.248
21,1,297,90,2.195,1,2.195
21,1,297,150,2.732,2,1.366
21,1,297,186,6.101,3,2.03367
21,1,297,298,4.271,2,2.1355
21,1,298,186,3.563,2,1.7815
