cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
47,48.0001,0,70,68,1,INTERMEDIATE,-1,5,0,38,0
47,48.0001,0,70,68,1,INTERMEDIATE,198,5,5,38,23
47,48.0001,0,70,68,6,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,6,INTERMEDIATE,251,1,1,20,14
47,48.0001,0,70,68,12,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,14,INTERMEDIATE,-1,1,0,24,0
47,48.0001,0,70,68,24,INTERMEDIATE,-1,1,0,17,0
47,48.0001,0,70,68,24,INTERMEDIATE,14,1,1,17,24
47,48.0001,0,70,68,27,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,27,INTERMEDIATE,251,1,1,20,15
47,48.0001,0,70,68,28,INTERMEDIATE,-1,13,0,35,0
47,48.0001,0,70,68,28,INTERMEDIATE,238,13,8,35,14
47,48.0001,0,70,68,28,INTERMEDIATE,249,13,5,35,14
47,48.0001,0,70,68,41,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,62,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,62,INTERMEDIATE,198,1,1,20,17
47,48.0001,0,70,68,67,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,67,INTERMEDIATE,1,1,1,20,26
47,48.0001,0,70,68,70,SOURCE,-1,0,0,0,0
47,48.0001,0,70,68,75,INTERMEDIATE,-1,2,0,32,0
47,48.0001,0,70,68,75,INTERMEDIATE,143,2,1,32,21
47,48.0001,0,70,68,75,INTERMEDIATE,152,2,1,32,21
47,48.0001,0,70,68,84,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,84,INTERMEDIATE,1,1,1,20,26
47,48.0001,0,70,68,111,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,111,INTERMEDIATE,1,1,1,20,24
47,48.0001,0,70,68,112,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,112,INTERMEDIATE,75,1,1,20,26
47,48.0001,0,70,68,130,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,130,INTERMEDIATE,193,1,1,20,11
47,48.0001,0,70,68,143,INTERMEDIATE,-1,2,0,21,0
47,48.0001,0,70,68,152,INTERMEDIATE,-1,3,0,32,0
47,48.0001,0,70,68,152,INTERMEDIATE,28,3,3,32,28
47,48.0001,0,70,68,155,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,155,INTERMEDIATE,152,1,1,20,28
47,48.0001,0,70,68,164,INTERMEDIATE,-1,1,0,9,0
47,48.0001,0,70,68,164,INTERMEDIATE,24,1,1,9,17
47,48.0001,0,70,68,193,INTERMEDIATE,-1,2,0,23,0
47,48.0001,0,70,68,193,INTERMEDIATE,198,2,2,23,24
47,48.0001,0,70,68,198,INTERMEDIATE,-1,9,0,25,0
47,48.0001,0,70,68,198,INTERMEDIATE,28,9,9,25,27
47,48.0001,0,70,68,238,INTERMEDIATE,-1,8,0,13,0
47,48.0001,0,70,68,238,INTERMEDIATE,164,8,1,13,9
47,48.0001,0,70,68,249,INTERMEDIATE,-1,5,0,12,0
47,48.0001,0,70,68,250,INTERMEDIATE,-1,9,0,20,0
47,48.0001,0,70,68,250,INTERMEDIATE,28,9,1,20,20
47,48.0001,0,70,68,251,INTERMEDIATE,-1,3,0,21,0
47,48.0001,0,70,68,261,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,262,INTERMEDIATE,-1,1,0,20,0
47,48.0001,0,70,68,262,INTERMEDIATE,1,1,1,20,16
47,48.0001,1,80,213,24,INTERMEDIATE,-1,1,0,14,0
47,48.0001,1,80,213,51,INTERMEDIATE,-1,1,0,17,0
47,48.0001,1,80,213,51,INTERMEDIATE,71,1,1,17,17
47,48.0001,1,80,213,64,INTERMEDIATE,-1,1,0,22,0
47,48.0001,1,80,213,64,INTERMEDIATE,51,1,1,22,17
47,48.0001,1,80,213,71,INTERMEDIATE,-1,1,0,17,0
47,48.0001,1,80,213,71,INTERMEDIATE,24,1,1,17,14
47,48.0001,1,80,213,80,SOURCE,-1,0,0,0,0
47,48.0001,1,80,213,109,INTERMEDIATE,-1,1,0,28,0
47,48.0001,1,80,213,109,INTERMEDIATE,64,1,1,28,22
47,48.0001,1,80,213,192,INTERMEDIATE,-1,30,0,34,0
47,48.0001,1,80,213,192,INTERMEDIATE,109,30,1,34,28
