cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
10,1,1,3,3
10,1,3,7,7
10,1,5,3,3
10,1,6,5,5
10,1,12,3,3
10,1,14,8,8
10,1,17,1,1
10,1,20,1,1
10,1,21,13,13
10,1,22,1,1
10,1,23,1,1
10,1,24,1,1
10,1,26,1,1
10,1,27,3,3
10,1,28,1,1
10,1,29,1,1
10,1,30,6,6
10,1,31,1,1
10,1,36,2,2
10,1,37,1,1
10,1,38,2,2
10,1,40,1,1
10,1,41,5,5
10,1,42,2,2
10,1,44,2,2
10,1,46,9,9
10,1,48,1,1
10,1,50,1,1
10,1,51,1,1
10,1,56,2,2
10,1,57,3,3
10,1,59,1,1
10,1,62,1,1
10,1,63,8,8
10,1,64,1,1
10,1,67,3,3
10,1,70,30,30
10,1,71,1,1
10,1,72,1,1
10,1,73,1,1
10,1,75,8,8
10,1,76,1,1
10,1,77,1,1
10,1,78,1,1
10,1,79,7,7
10,1,80,1,1
10,1,82,1,1
10,1,84,2,2
10,1,88,1,1
10,1,89,1,1
10,1,93,1,1
10,1,108,6,6
10,1,109,1,1
10,1,110,2,2
10,1,111,3,3
10,1,112,1,1
10,1,118,2,2
10,1,121,1,1
10,1,122,2,2
10,1,123,4,4
10,1,124,7,7
10,1,125,1,1
10,1,127,1,1
10,1,129,11,11
10,1,130,3,3
10,1,132,2,2
10,1,134,9,9
10,1,136,1,1
10,1,139,4,4
10,1,140,2,2
10,1,141,8,8
10,1,143,8,8
10,1,146,1,1
10,1,148,1,1
10,1,152,1,1
10,1,153,1,1
10,1,154,4,4
10,1,155,4,4
10,1,159,1,1
10,1,161,2,2
10,1,162,8,8
10,1,163,1,1
10,1,165,4,4
10,1,166,3,3
10,1,168,1,1
10,1,175,1,1
10,1,180,6,6
10,1,182,2,2
10,1,183,1,1
10,1,184,4,4
10,1,188,2,2
10,1,189,1,1
10,1,193,6,6
10,1,194,7,7
10,1,195,2,2
10,1,196,3,3
10,1,197,3,3
10,1,198,4,4
10,1,225,1,1
10,1,226,1,1
10,1,227,1,1
10,1,228,2,2
10,1,229,1,1
10,1,235,1,1
10,1,236,2,2
10,1,237,2,2
10,1,238,5,5
10,1,239,9,9
10,1,240,9,9
10,1,241,2,2
10,1,246,1,1
10,1,247,9,9
10,1,248,8,8
10,1,249,8,8
10,1,250,12,12
10,1,251,13,13
10,1,252,3,3
10,1,257,6,6
10,1,258,12,12
10,1,259,13,13
10,1,260,8,8
10,1,261,9,9
10,1,262,4,4
10,1,263,1,1
10,1,268,5,5
10,1,269,1,1
10,1,270,3,3
10,1,271,6,6
10,1,272,2,2
10,1,273,2,2
10,1,274,1,1
10,1,279,1,1
10,1,281,1,1
10,1,282,1,1
10,2,1,7,7
10,2,2,1,1
10,2,3,3,3
10,2,5,1,1
10,2,6,3,3
10,2,12,11,11
10,2,13,1,1
10,2,22,2,2
10,2,23,1,1
10,2,27,1,1
10,2,30,1,1
10,2,31,2,2
10,2,36,1,1
10,2,37,3,3
10,2,38,1,1
10,2,41,9,9
10,2,42,1,1
10,2,44,2,2
10,2,57,9,9
10,2,62,4,4
10,2,64,3,3
10,2,67,4,4
10,2,70,2,2
10,2,73,3,3
10,2,75,2,2
10,2,78,1,1
10,2,79,1,1
10,2,84,5,5
10,2,94,5,5
10,2,101,1,1
10,2,110,1,1
10,2,111,1,1
10,2,112,5,5
10,2,118,2,2
10,2,121,5,5
10,2,122,2,2
10,2,123,1,1
10,2,124,1,1
10,2,126,1,1
10,2,127,2,2
10,2,130,9,9
10,2,132,1,1
10,2,134,1,1
10,2,137,1,1
10,2,139,4,4
10,2,140,1,1
10,2,143,3,3
10,2,152,4,4
10,2,154,4,4
10,2,155,5,5
10,2,161,2,2
10,2,166,1,1
10,2,168,9,9
10,2,171,1,1
10,2,179,1,1
10,2,180,1,1
10,2,182,1,1
10,2,183,1,1
10,2,184,4,4
10,2,188,1,1
10,2,189,1,1
10,2,193,5,5
10,2,195,2,2
10,2,196,1,1
10,2,197,1,1
10,2,198,1,1
10,2,238,1,1
10,2,239,2,2
10,2,240,3,3
10,2,249,1,1
10,2,250,3,3
10,2,251,10,10
10,2,252,6,6
10,2,260,1,1
10,2,261,5,5
10,2,262,7,7
10,2,263,4,4
10,2,271,2,2
10,2,272,26,26
10,2,273,6,6
10,2,274,2,2
10,2,283,2,2
10,2,284,1,1
10,2,285,1,1
