cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
22,22.2985,1,70,68,1,130,0.25
22,22.2985,1,70,68,1,6,0.25
22,22.2985,1,70,68,1,193,0.5
22,22.2985,1,70,68,3,79,0.285714
22,22.2985,1,70,68,3,261,0.285714
22,22.2985,1,70,68,3,180,0.428571
22,22.2985,1,70,68,5,189,1.0
22,22.2985,1,70,68,6,262,0.125
22,22.2985,1,70,68,6,84,0.125
22,22.2985,1,70,68,6,193,0.125
22,22.2985,1,70,68,6,261,0.125
22,22.2985,1,70,68,6,3,0.5
22,22.2985,1,70,68,12,1,1.0
22,22.2985,1,70,68,14,258,1.0
22,22.2985,1,70,68,21,246,0.142857
22,22.2985,1,70,68,21,129,0.142857
22,22.2985,1,70,68,21,63,0.142857
22,22.2985,1,70,68,21,46,0.142857
22,22.2985,1,70,68,21,258,0.428571
22,22.2985,1,70,68,23,108,1.0
22,22.2985,1,70,68,24,108,1.0
22,22.2985,1,70,68,27,1,1.0
22,22.2985,1,70,68,30,1,1.0
22,22.2985,1,70,68,34,246,1.0
22,22.2985,1,70,68,36,259,1.0
22,22.2985,1,70,68,38,1,1.0
22,22.2985,1,70,68,41,1,1.0
22,22.2985,1,70,68,42,1,1.0
22,22.2985,1,70,68,44,27,1.0
22,22.2985,1,70,68,46,141,0.461538
22,22.2985,1,70,68,46,257,0.538462
22,22.2985,1,70,68,50,247,1.0
22,22.2985,1,70,68,56,71,1.0
22,22.2985,1,70,68,63,46,1.0
22,22.2985,1,70,68,67,1,1.0
22,22.2985,1,70,68,70,188,0.033333
22,22.2985,1,70,68,70,130,0.033333
22,22.2985,1,70,68,70,132,0.033333
22,22.2985,1,70,68,70,123,0.033333
22,22.2985,1,70,68,70,122,0.033333
22,22.2985,1,70,68,70,67,0.033333
22,22.2985,1,70,68,70,240,0.033333
22,22.2985,1,70,68,70,38,0.033333
22,22.2985,1,70,68,70,143,0.033333
22,22.2985,1,70,68,70,118,0.033333
22,22.2985,1,70,68,70,12,0.033333
