cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
4,0,30,70,1.818,1,1.818
4,0,38,70,1.855,1,1.855
4,0,38,122,1.745,1,1.745
4,0,42,70,2.144,1,2.144
4,0,75,30,2.045,1,2.045
4,0,75,70,1.953,1,1.953
4,0,110,70,1.57,1,1.57
4,0,118,70,1.576,1,1.576
4,0,122,70,1.611,1,1.611
4,0,140,70,1.934,1,1.934
4,0,155,70,2.173,1,2.173
4,0,195,70,1.591,1,1.591
4,0,239,75,1.945,1,1.945
4,1,5,23,3.755,1,3.755
4,1,7,16,1.353,1,1.353
4,1,7,128,2.273,1,2.273
4,1,17,88,1.993,1,1.993
4,1,17,270,4.923,2,2.4615
4,1,23,270,3.245,1,3.245
4,1,29,280,4.3,2,2.15
4,1,33,99,1.612,1,1.612
4,1,35,16,2.551,1,2.551
4,1,35,97,3.611,2,1.8055
4,1,35,163,1.576,1,1.576
4,1,35,290,1.69,1,1.69
4,1,37,271,4.922,2,2.461
4,1,48,35,9.819,5,1.9638
4,1,55,16,1.485,1,1.485
4,1,55,85,27.987,14,1.99907
4,1,55,93,4.01,1,4.01
4,1,57,37,1.635,1,1.635
4,1,72,16,1.299,1,1.299
4,1,72,55,30.219,16,1.88869
4,1,82,102,1.546,1,1.546
4,1,85,16,1.97,1,1.97
4,1,85,290,25.21,13,1.93923
4,1,88,102,3.487,2,1.7435
4,1,88,270,1.844,1,1.844
4,1,93,16,3.709,1,3.709
4,1,95,7,3.625,2,1.8125
4,1,95,16,2.224,1,2.224
4,1,97,16,1.865,1,1.865
4,1,97,169,1.824,1,1.824
4,1,99,16,1.98,1,1.98
4,1,102,48,9.924,5,1.9848
4,1,102,72,33.558,17,1.974
4,1,102,291,3.492,2,1.746
4,1,115,138,1.634,1,1.634
4,1,115,153,2.184,1,2.184
4,1,115,187,2.052,1,2.052
4,1,119,88,1.531,1,1.531
4,1,119,292,1.536,1,1.536
4,1,128,16,1.415,1,1.415
4,1,138,16,2.201,1,2.201
4,1,138,95,1.607,1,1.607
4,1,138,290,2.497,1,2.497
4,1,153,16,2.255,1,2.255
4,1,153,95,2.33,1,2.33
4,1,163,16,1.821,1,1.821
4,1,169,16,1.615,1,1.615
4,1,181,102,2.165,1,2.165
4,1,187,16,1.844,1,1.844
4,1,187,95,1.829,1,1.829
4,1,187,138,1.938,1,1.938
4,1,191,16,2.953,1,2.953
4,1,269,115,5.878,3,1.95933
4,1,269,153,1.706,1,1.706
4,1,269,187,3.057,2,1.5285
4,1,270,269,11.195,6,1.86583
4,1,271,82,2.08,1,2.08
4,1,271,88,2.792,1,2.792
4,1,279,16,3.368,1,3.368
4,1,280,16,1.655,1,1.655
4,1,280,279,2.89,1,2.89
4,1,290,16,30.086,15,2.00573
4,1,290,191,2.277,1,2.277
4,1,291,16,1.966,1,1.966
4,1,291,290,2.303,1,2.303
4,1,292,181,1.443,1,1.443
