cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
43,0,1,70,6.898,1,6.898
43,0,1,130,2.015,1,2.015
43,0,21,247,6.814,3,2.27133
43,0,27,70,1.938,1,1.938
43,0,27,112,1.694,1,1.694
43,0,28,84,4.025,2,2.0125
43,0,28,143,3.493,1,3.493
43,0,28,239,1.814,1,1.814
43,0,30,62,1.782,1,1.782
43,0,34,165,4.42,1,4.42
43,0,34,258,1.46,1,1.46
43,0,38,70,1.941,1,1.941
43,0,40,165,1.897,1,1.897
43,0,51,260,5.873,3,1.95767
43,0,57,168,2.59,1,2.59
43,0,59,51,3.209,2,1.6045
43,0,62,70,1.974,1,1.974
43,0,63,258,2.47,1,2.47
43,0,64,134,1.628,1,1.628
43,0,64,159,5.187,3,1.729
43,0,64,161,1.356,1,1.356
43,0,75,70,2.037,1,2.037
43,0,84,70,1.561,1,1.561
43,0,84,75,1.534,1,1.534
43,0,108,21,9.42,3,3.14
43,0,108,40,1.744,1,1.744
43,0,108,136,1.654,1,1.654
43,0,109,64,1.677,1,1.677
43,0,112,70,1.515,1,1.515
43,0,123,70,1.649,1,1.649
43,0,130,70,2.004,1,2.004
43,0,134,261,2.234,1,2.234
43,0,136,34,5.287,2,2.6435
43,0,136,165,1.864,1,1.864
43,0,143,70,4.014,1,4.014
43,0,152,70,1.75,1,1.75
43,0,159,261,6.126,3,2.042
43,0,161,57,1.702,1,1.702
43,0,163,270,3.784,2,1.892
43,0,165,196,1.54,1,1.54
43,0,165,259,4.592,3,1.53067
43,0,168,30,1.663,1,1.663
43,0,183,64,2.218,1,2.218
43,0,189,109,1.632,1,1.632
43,0,189,183,2.275,1,2.275
43,0,194,165,1.79,1,1.79
43,0,196,63,1.636,1,1.636
43,0,239,152,1.907,1,1.907
43,0,247,59,4.367,2,2.1835
43,0,250,28,3.359,2,1.6795
43,0,250,70,3.192,1,3.192
43,0,251,70,1.987,1,1.987
43,0,258,269,4.251,2,2.1255
43,0,259,64,5.324,3,1.77467
43,0,260,261,5.21,3,1.73667
43,0,261,70,2.171,1,2.171
43,0,261,250,12.143,6,2.02383
43,0,269,163,3.002,2,1.501
43,0,270,189,3.532,2,1.766
43,1,0,138,24.912,10,2.4912
43,1,0,153,4.278,3,1.426
43,1,0,162,1.242,1,1.242
43,1,16,280,1.413,1,1.413
43,1,18,117,13.532,7,1.93314
43,1,18,225,1.551,1,1.551
43,1,21,26,14.046,8,1.75575
43,1,21,34,8.446,4,2.1115
43,1,21,40,2.142,1,2.142
43,1,21,56,3.501,2,1.7505
43,1,21,68,4.408,2,2.204
43,1,21,247,16.169,8,2.02112
43,1,26,18,16.971,8,2.12138
43,1,34,50,12.02,4,3.005
43,1,40,246,3.023,1,3.023
43,1,46,257,15.635,7,2.23357
43,1,46,268,1.197,1,1.197
43,1,46,269,3.831,2,1.9155
43,1,50,135,4.984,2,2.492
43,1,50,167,8.184,2,4.092
43,1,56,236,3.396,2,1.698
43,1,59,237,5.457,2,2.7285
43,1,68,108,4.12,2,2.06
43,1,72,115,2.24,1,2.24
43,1,72,163,1.885,1,1.885
43,1,72,269,1.886,1,1.886
43,1,72,270,5.935,3,1.97833
43,1,78,235,12.262,6,2.04367
43,1,108,164,11.139,2,5.5695
43,1,114,225,11.894,7,1.69914
43,1,115,269,1.498,1,1.498
43,1,117,114,11.916,7,1.70229
43,1,120,225,2.263,1,2.263
43,1,120,226,3.509,2,1.7545
43,1,135,120,1.475,1,1.475
43,1,135,225,2.49,1,2.49
43,1,138,141,2.787,2,1.3935
43,1,138,153,25.957,11,2.35973
43,1,138,162,1.815,1,1.815
43,1,138,170,2.628,1,2.628
43,1,141,46,7.608,4,1.902
43,1,141,162,6.788,3,2.26267
43,1,141,268,5.035,3,1.67833
43,1,141,279,5.881,3,1.96033
43,1,153,16,2.18,1,2.18
43,1,153,46,7.339,2,3.6695
43,1,153,141,25.083,10,2.5083
43,1,153,162,2.267,1,2.267
43,1,153,170,3.375,1,3.375
43,1,153,268,1.719,1,1.719
43,1,153,280,3.629,1,3.629
43,1,162,46,4.372,2,2.186
43,1,162,72,2.125,1,2.125
43,1,162,268,1.675,1,1.675
43,1,162,269,2.054,1,2.054
43,1,162,280,5.22,3,1.74
43,1,163,269,1.565,1,1.565
43,1,164,226,6.377,2,3.1885
43,1,167,120,2.445,1,2.445
43,1,167,225,2.615,1,2.615
43,1,170,162,1.694,1,1.694
43,1,170,280,1.969,1,1.969
43,1,202,203,6.6,4,1.65
43,1,203,214,15.649,8,1.95612
43,1,204,203,8.631,4,2.15775
43,1,213,202,7.661,4,1.91525
43,1,213,214,11.469,7,1.63843
43,1,215,204,13.882,4,3.4705
43,1,215,214,14.999,8,1.87488
43,1,224,213,21.724,11,1.97491
43,1,224,225,1.899,1,1.899
43,1,225,214,18.28,11,1.66182
43,1,225,226,4.041,2,2.0205
43,1,226,215,24.9,12,2.075
43,1,235,224,22.904,12,1.90867
43,1,236,120,1.799,1,1.799
43,1,236,225,1.695,1,1.695
43,1,237,226,3.675,2,1.8375
43,1,246,235,2.286,1,2.286
43,1,247,59,4.335,2,2.1675
43,1,247,78,10.544,6,1.75733
43,1,257,258,31.387,14,2.24193
43,1,258,259,51.254,22,2.32973
43,1,259,21,60.077,25,2.40308
43,1,268,257,13.692,7,1.956
43,1,268,269,1.696,1,1.696
43,1,269,258,14.103,8,1.76287
43,1,270,259,4.691,3,1.56367
43,1,279,46,4.344,2,2.172
43,1,279,268,1.723,1,1.723
43,1,280,72,9.324,5,1.8648
43,1,280,269,2.44,1,2.44
