cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
5,6.0001,0,70,68,1,INTERMEDIATE,-1,1,0,26,0
5,6.0001,0,70,68,12,INTERMEDIATE,-1,1,0,26,0
5,6.0001,0,70,68,23,INTERMEDIATE,-1,3,0,19,0
5,6.0001,0,70,68,23,INTERMEDIATE,36,3,3,19,21
5,6.0001,0,70,68,30,INTERMEDIATE,-1,3,0,30,0
5,6.0001,0,70,68,30,INTERMEDIATE,143,3,3,30,16
5,6.0001,0,70,68,36,INTERMEDIATE,-1,3,0,21,0
5,6.0001,0,70,68,36,INTERMEDIATE,77,3,1,21,20
5,6.0001,0,70,68,36,INTERMEDIATE,194,3,1,21,20
5,6.0001,0,70,68,36,INTERMEDIATE,259,3,1,21,20
5,6.0001,0,70,68,41,INTERMEDIATE,-1,4,0,31,0
5,6.0001,0,70,68,42,INTERMEDIATE,-1,1,0,26,0
5,6.0001,0,70,68,42,INTERMEDIATE,41,1,1,26,20
5,6.0001,0,70,68,67,INTERMEDIATE,-1,1,0,26,0
5,6.0001,0,70,68,68,DESTINATION,-1,0,0,0,0
5,6.0001,0,70,68,70,SOURCE,-1,0,0,0,0
5,6.0001,0,70,68,77,INTERMEDIATE,-1,1,0,18,0
5,6.0001,0,70,68,77,INTERMEDIATE,108,1,1,18,18
5,6.0001,0,70,68,108,INTERMEDIATE,-1,3,0,25,0
5,6.0001,0,70,68,108,INTERMEDIATE,258,3,3,25,14
5,6.0001,0,70,68,110,INTERMEDIATE,-1,1,0,26,0
5,6.0001,0,70,68,110,INTERMEDIATE,111,1,1,26,23
5,6.0001,0,70,68,111,INTERMEDIATE,-1,4,0,30,0
5,6.0001,0,70,68,118,INTERMEDIATE,-1,1,0,26,0
5,6.0001,0,70,68,118,INTERMEDIATE,41,1,1,26,18
5,6.0001,0,70,68,122,INTERMEDIATE,-1,1,0,26,0
5,6.0001,0,70,68,122,INTERMEDIATE,41,1,1,26,25
5,6.0001,0,70,68,123,INTERMEDIATE,-1,1,0,26,0
