cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
2,3.0001,0,70,68,1,INTERMEDIATE,-1,6,0,31,0
2,3.0001,0,70,68,12,INTERMEDIATE,-1,2,0,28,0
2,3.0001,0,70,68,28,INTERMEDIATE,-1,1,0,17,0
2,3.0001,0,70,68,28,INTERMEDIATE,60,1,1,17,12
2,3.0001,0,70,68,30,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,30,INTERMEDIATE,28,1,1,25,17
2,3.0001,0,70,68,38,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,38,INTERMEDIATE,41,1,1,25,20
2,3.0001,0,70,68,41,INTERMEDIATE,-1,5,0,28,0
2,3.0001,0,70,68,41,INTERMEDIATE,67,5,5,28,19
2,3.0001,0,70,68,42,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,42,INTERMEDIATE,41,1,1,25,20
2,3.0001,0,70,68,44,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,44,INTERMEDIATE,1,1,1,25,23
2,3.0001,0,70,68,60,INTERMEDIATE,-1,1,0,12,0
2,3.0001,0,70,68,67,INTERMEDIATE,-1,6,0,27,0
2,3.0001,0,70,68,70,SOURCE,-1,0,0,0,0
2,3.0001,0,70,68,75,INTERMEDIATE,-1,7,0,28,0
2,3.0001,0,70,68,75,INTERMEDIATE,239,7,2,28,12
2,3.0001,0,70,68,75,INTERMEDIATE,250,7,2,28,12
2,3.0001,0,70,68,75,INTERMEDIATE,251,7,2,28,12
2,3.0001,0,70,68,110,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,111,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,111,INTERMEDIATE,1,1,1,25,24
2,3.0001,0,70,68,118,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,118,INTERMEDIATE,41,1,1,25,17
2,3.0001,0,70,68,121,INTERMEDIATE,-1,3,0,19,0
2,3.0001,0,70,68,121,INTERMEDIATE,261,3,3,19,8
2,3.0001,0,70,68,122,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,122,INTERMEDIATE,75,1,1,25,25
2,3.0001,0,70,68,130,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,130,INTERMEDIATE,252,1,1,25,23
2,3.0001,0,70,68,132,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,132,INTERMEDIATE,1,1,1,25,23
2,3.0001,0,70,68,140,INTERMEDIATE,-1,1,0,25,0
2,3.0001,0,70,68,140,INTERMEDIATE,12,1,1,25,21
2,3.0001,0,70,68,143,INTERMEDIATE,-1,1,0,25,0
