node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,0,0,0,0,0.000100
1,0.229782,16.538404,0.229774,16.538284,0.000120
2,-0.046178,0.019174,-0.046310,0.019228,0.000143
3,12.311567,11.312988,12.309440,11.314408,0.002558
4,-0.770530,-14.860036,-0.770443,-14.858209,0.001830
5,-4.961026,11.701808,-4.961231,11.702279,0.000514
6,0.559985,15.149654,0.559977,15.149568,0.000087
7,0.000000,0.000000,5.950000,-7.810000,0.000100
8,0.169959,-7.718129,0.169869,-7.714192,0.003938
9,0.000000,0.000000,0.000000,0.000000,0.000100
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,-13.478531,1.389853,-13.478860,1.389924,0.000337
12,0.514505,16.281873,0.514557,16.281607,0.000271
13,0.032324,-0.013422,2.888399,-0.419743,2.884833
14,8.701667,-12.218060,8.701490,-12.218033,0.000179
15,4.639326,-10.958406,4.639311,-10.958362,0.000046
16,0.003412,-0.006112,12.939016,-0.999800,12.973714
17,0.000000,0.000000,6.930000,-0.020000,0.000100
18,0.000000,0.000000,5.880000,2.850000,0.000100
19,0.000000,0.000000,-1.030000,-6.700000,0.000100
20,11.709600,4.079861,11.700701,4.076760,0.009424
21,6.880054,-9.709524,6.881515,-9.711349,0.002338
22,0.000000,0.000000,1.973500,8.902387,0.000100
23,0.000000,0.000000,6.288206,0.367789,0.000100
24,-7.859573,10.679640,-7.859795,10.679953,0.000384
25,0.000000,0.000000,0.000000,0.000000,0.000100
26,-11.059446,-6.621236,-11.058558,-6.620665,0.001055
27,0.570061,15.459493,0.570038,15.458830,0.000664
28,-0.132355,0.034993,-4.111596,10.137495,10.857942
29,0.007000,0.000001,2.180532,-2.203359,3.095002
30,-0.051076,0.406806,-0.051364,0.410064,0.003271
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,0.003412,-0.006112,11.176234,-1.669413,11.295952
33,0.000000,0.000000,-0.046641,0.001536,0.000100
34,5.070240,-7.119008,5.070558,-7.117416,0.001624
35,10.173271,-0.370069,10.172210,-0.369704,0.001123
36,0.000000,0.000000,0.000000,0.000000,0.000100
37,0.000000,0.000000,-4.753763,1.371368,0.000100
38,0.000000,0.000000,-7.606399,0.160067,0.000100
39,-0.033252,0.098277,-13.634480,3.816352,14.100266
40,0.000000,0.000000,9.460000,8.940000,0.000100
41,0.399837,14.004293,0.399837,14.004344,0.000050
42,-6.924020,0.600378,-6.923269,0.600334,0.000752
43,10.644293,-1.090428,10.644954,-1.090485,0.000664
44,6.332236,1.278432,6.330767,1.278134,0.001499
45,-0.032324,-0.013422,-0.380821,-0.154413,0.375937
46,-0.305145,0.034999,-8.542196,11.343487,13.990386
47,0.004874,-0.008732,0.004955,-0.008980,0.000261
48,5.633526,-13.588506,5.633341,-13.588072,0.000472
49,0.118971,0.098277,0.000000,0.000000,0.154313
50,0.461345,1.393158,7.860000,8.480000,10.245166
51,13.116689,12.047762,13.116984,12.048029,0.000398
52,0.000000,0.000000,0.000000,0.000000,0.000100
53,0.489005,-1.396880,0.488844,-1.396414,0.000493
54,-17.166227,0.359921,-17.154348,0.359672,0.011882
55,0.000000,0.000000,0.000000,0.000000,0.000100
56,-8.233056,-6.834236,-8.230287,-6.831878,0.003637
57,-12.487632,-11.027903,-12.487372,-11.027669,0.000350
58,-1.579348,-8.056659,-1.579349,-8.056645,0.000014
59,11.004908,9.955782,11.005202,9.956077,0.000417
60,-4.630095,8.180600,-4.630028,8.180622,0.000071
61,0.000000,0.000000,12.910000,-2.170000,0.000100
62,-0.420034,-14.673990,-0.420028,-14.673861,0.000128
63,11.248624,4.348800,11.247509,4.344953,0.004006
64,-4.924801,11.922933,-4.924621,11.923636,0.000726
65,-16.956181,0.359916,-16.955437,0.359896,0.000744
66,-4.387754,0.140396,-4.388195,0.140414,0.000441
67,0.360136,14.125410,0.360129,14.125150,0.000260
68,6.627624,1.990226,6.629369,1.991654,0.002255
69,0.118971,0.251941,-1.822196,-7.437236,7.930421
70,0.032324,0.013422,0.538805,15.230740,15.225744
71,0.132355,0.875950,12.636708,11.205868,16.219311
72,0.000000,0.000000,0.000000,0.000000,0.000100
73,0.000000,0.000000,-1.522570,3.676073,0.000100
74,0.000000,0.000000,0.000104,-0.000011,0.000100
75,0.189078,10.688328,0.189053,10.688328,0.000025
76,0.132355,0.034993,2.770933,9.723292,10.041177
77,0.000000,0.000000,0.000000,0.000000,0.000100
78,0.000000,0.000000,0.000000,0.000000,0.000100
79,0.000000,0.000000,10.150000,5.890000,0.000100
80,-0.003412,0.000001,-1.842542,4.345146,4.718335
81,2.679087,-0.069954,2.681115,-0.070005,0.002029
82,5.671314,-13.203526,5.671216,-13.203540,0.000099
83,0.000000,0.000000,0.004153,-0.008506,0.000100
84,0.279913,11.206505,0.279736,11.199422,0.007085
85,5.233032,-12.563736,5.233334,-12.563213,0.000604
86,-0.047503,-14.469922,-0.047547,-14.469941,0.000048
87,0.389886,16.155296,0.389807,16.151502,0.003795
88,9.669979,-0.020000,9.668850,-0.020000,0.001129
89,9.809382,-0.110151,9.809070,-0.110176,0.000312
90,0.000000,0.000000,0.000000,0.000000,0.000100
91,0.000000,0.000000,0.000000,0.000000,0.000100
92,0.000000,0.000000,0.000000,0.000000,0.000100
93,0.000000,0.000000,0.000000,0.000000,0.000100
94,0.032324,0.013422,0.000000,0.000000,0.035000
95,17.012953,-0.489737,17.013399,-0.489707,0.000447
96,0.000000,0.000000,0.000000,0.000000,0.000100
