node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,-4.481,-13.253,-4.48085,-13.2527,0.000265
1,-1.339670,0.029748,-1.338641,0.029725,0.001029
2,0.011485,0.017581,0.000000,0.000000,0.021000
3,-0.007000,0.000043,-4.929652,9.708481,10.885140
4,-17.830624,1.885139,-17.830365,1.884542,0.000651
5,-4.255618,11.986998,-4.255977,11.987117,0.000379
6,0.000000,0.000000,9.171999,0.139911,0.000100
7,11.411076,-1.161139,11.411412,-1.161177,0.000338
8,0.299646,6.162720,0.299589,6.161601,0.001120
9,-0.011485,-0.017581,-0.029964,-12.908511,12.890943
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,-12.915079,0.950382,-12.913279,0.950257,0.001805
12,0.420059,16.594684,0.420051,16.594444,0.000241
13,12.318733,0.878247,12.316733,0.880815,0.003255
14,0.000000,0.000000,13.550000,-8.120000,0.000100
15,-0.001792,0.006767,-12.181842,0.030024,12.180072
16,0.000000,0.000000,0.000000,0.000000,0.000100
17,-4.566601,10.772008,-4.566389,10.771516,0.000536
18,-3.427545,8.623824,-3.427562,8.623866,0.000046
19,0.011485,0.017581,-3.820000,2.340000,4.480391
20,5.047428,-9.355232,5.046531,-9.353565,0.001893
21,0.000000,0.000000,12.450000,6.410000,0.000100
22,7.797622,4.248705,7.798145,4.248993,0.000597
23,11.482314,5.236495,11.475674,5.233467,0.007298
24,0.006773,0.001769,0.000000,0.000000,0.007000
25,0.000000,0.000000,0.130108,-9.968371,0.000100
26,-3.222914,5.725183,-3.224125,5.727343,0.002476
27,0.496860,15.502040,0.496490,15.490475,0.011570
28,1.330204,9.961579,1.330285,9.962221,0.000647
29,4.719996,-11.379984,4.720104,-11.380237,0.000275
30,0.232831,19.348599,0.230694,19.348256,0.002164
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,-4.662744,10.326070,-4.663043,10.326726,0.000721
33,0.001792,-0.006767,5.538126,-13.075462,14.193019
34,5.952308,4.121605,5.954232,4.122966,0.002357
35,0.000000,0.000000,0.000000,0.000000,0.000100
36,-12.733374,-11.533152,-12.733884,-11.533619,0.000692
37,0.001792,0.006767,-0.550000,0.720000,0.901763
38,-1.539821,-0.250101,-1.538706,-0.249920,0.001129
39,-0.016407,0.025116,-0.016452,0.025190,0.000087
40,0.006773,-0.001769,9.213775,-13.251990,16.134969
41,-0.279946,-14.227246,-0.279946,-14.227375,0.000129
42,-0.038808,0.009692,-0.038871,0.009708,0.000064
43,11.300614,-1.160056,11.300416,-1.160026,0.000200
44,5.950948,-1.340230,5.950849,-1.340215,0.000100
45,-14.277219,-5.799062,-14.277597,-5.799588,0.000648
46,-9.321952,10.962359,-9.321937,10.962344,0.000021
47,0.002560,-0.009667,0.002566,-0.009680,0.000014
48,11.196977,-0.260198,11.197540,-0.260233,0.000564
49,-19.053656,0.491709,-19.053600,0.491728,0.000060
50,0.000000,0.000000,-3.192986,3.425307,0.000100
51,13.120378,11.999337,13.121270,11.999593,0.000928
52,-0.149974,-7.798558,-0.149974,-7.798287,0.000271
53,-13.012906,1.220316,-13.012668,1.220330,0.000239
54,0.000000,0.000000,0.000000,0.000000,0.000100
55,0.001792,-0.006767,11.210199,-0.479961,11.218391
56,-5.192358,8.393826,-5.192137,8.393501,0.000393
57,-4.559442,6.439222,-4.559173,6.438850,0.000460
58,-6.872717,-1.160459,-6.873277,-1.160553,0.000568
59,6.503598,4.122282,6.502273,4.121469,0.001555
60,-3.772045,7.784226,-3.772127,7.784405,0.000197
61,0.006773,-0.001769,8.156595,-11.305342,13.935220
62,-9.159209,0.120377,-9.159529,0.120539,0.000359
63,5.103887,-6.921729,5.103872,-6.921716,0.000021
64,-12.276327,-10.904503,-12.276171,-10.904314,0.000245
65,0.000000,0.000000,0.000000,0.000000,0.000100
66,-15.613339,0.456124,-15.612960,0.456058,0.000385
67,-6.809816,-0.049995,-6.809224,-0.049981,0.000593
68,0.006773,-0.001769,6.541063,-8.996406,11.117573
69,6.606707,0.840849,6.606767,0.840848,0.000060
70,0.000000,0.000000,-3.926170,1.861633,0.000100
71,0.000000,0.000000,12.450000,10.410000,0.000100
72,10.513839,-0.359981,10.513370,-0.360047,0.000473
73,-1.701394,7.786280,-1.701084,7.784801,0.001511
74,0.001792,-0.006767,17.419639,-1.031110,17.447942
75,8.248249,0.169966,8.248119,0.169966,0.000130
76,1.220107,10.740924,1.220113,10.740929,0.000009
77,-12.712164,-11.241966,-12.712241,-11.242044,0.000110
78,0.000000,0.000000,-11.985341,-10.354606,0.000100
79,11.656453,10.155723,11.656282,10.155693,0.000173
80,-4.162664,9.846234,-4.162922,9.846820,0.000640
81,14.969888,-0.550331,14.970003,-0.550311,0.000117
82,5.807783,-10.955805,5.807333,-10.954834,0.001070
83,0.014478,-0.070322,13.907184,-0.349900,13.895519
84,3.202138,-16.522567,3.202030,-16.522253,0.000332
