node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,-2.82535,-5.76488,-2.82475,-5.76399,0.001069
1,0.000000,0.000000,-5.057710,2.180514,0.000100
2,0.000000,0.000000,0.000000,0.000000,0.000100
3,-4.992707,9.835333,-4.992742,9.835404,0.000079
4,-17.702062,1.957833,-17.702133,1.957833,0.000072
5,-5.088315,12.288167,-5.087935,12.288122,0.000382
6,0.000000,0.000000,7.020000,9.110000,0.000100
7,11.401231,-1.159104,11.401584,-1.159137,0.000354
8,0.000000,0.000000,-6.640000,1.160000,0.000100
9,-0.349885,-14.635818,-0.349830,-14.636265,0.000450
10,0.000000,0.000000,0.000000,0.000000,0.000100
11,-13.293906,0.980288,-13.289498,0.979962,0.004420
12,0.400480,15.994987,0.400495,15.995181,0.000194
13,0.021000,-0.000000,17.033429,-0.451808,17.018427
14,0.000000,0.000000,8.920000,-12.060000,0.000100
15,-0.150000,0.000000,-0.153149,0.000008,0.003149
16,0.041739,0.000000,0.000000,0.000000,0.041739
17,-4.279591,9.959453,-4.279911,9.960315,0.000920
18,-3.637505,8.395895,-3.637347,8.396044,0.000217
19,0.000000,0.000000,-0.080066,7.766036,0.000100
20,0.000000,0.000000,7.420000,-0.800000,0.000100
21,9.424691,3.978455,9.417547,3.975440,0.007754
22,8.298762,4.499349,8.298238,4.499080,0.000590
23,10.604324,4.701948,10.604614,4.702093,0.000325
24,0.000000,0.000000,0.000000,0.000000,0.000100
25,0.519885,-10.156703,0.519592,-10.156900,0.000353
26,0.000000,0.000000,-3.106618,2.351762,0.000100
27,0.410118,16.134789,0.410111,16.134505,0.000283
28,0.146846,0.000000,2.072481,11.048635,11.215186
29,0.041739,-0.000000,5.048257,-12.185769,13.174148
30,0.250266,19.018353,0.250273,19.018087,0.000267
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,-0.041739,0.000000,-4.752939,10.536503,11.541806
33,5.066934,-11.982749,5.065850,-11.980177,0.002791
34,5.921116,4.320797,5.921352,4.320908,0.000261
35,0.000000,0.000000,0.000000,0.000000,0.000100
36,-5.727402,-4.873117,-5.729256,-4.875032,0.002666
37,-6.748584,2.073695,-6.747267,2.073937,0.001339
38,0.000000,0.000000,-6.040000,2.240000,0.000100
39,0.021000,0.000000,0.000000,0.000000,0.021000
40,5.290508,-7.243716,5.291298,-7.245063,0.001562
41,0.000000,0.000000,-0.394602,-11.263012,0.000100
42,-0.722159,0.161513,-0.721648,0.161402,0.000523
43,11.500633,-1.170064,11.500569,-1.170057,0.000064
44,0.000000,0.000000,6.601907,-0.102703,0.000100
45,-0.021000,-0.000000,-14.964156,-6.151402,16.159755
46,-2.483448,0.140019,-8.378868,11.414625,12.722921
47,0.000000,0.000000,0.000000,0.000000,0.000100
48,11.477057,-0.259933,11.477106,-0.259933,0.000049
49,-0.104981,0.041999,-18.883818,0.489770,18.784175
50,-0.000644,-0.013985,-6.273007,-2.348172,6.692606
51,0.000000,0.000000,13.602690,12.432462,0.000100
52,-0.270170,-8.115504,-0.270163,-8.115525,0.000022
53,-12.735489,1.179582,-12.734215,1.179474,0.001278
54,0.000000,0.000000,0.000000,0.000000,0.000100
55,11.951902,-0.440055,11.952086,-0.439807,0.000309
56,-4.921169,7.961890,-4.921470,7.962375,0.000571
57,-4.228269,5.987541,-4.228715,5.988166,0.000768
58,-7.317681,-1.031330,-7.317473,-1.031383,0.000215
59,11.032276,8.455702,11.031260,8.454263,0.001762
60,-4.229645,8.729267,-4.226964,8.723733,0.006149
61,8.747215,-12.136220,8.746990,-12.135914,0.000380
62,-9.419979,0.020000,-9.419945,0.020000,0.000034
63,4.817450,-6.536557,4.817476,-6.536596,0.000047
64,-12.625233,-11.264541,-12.624954,-11.264289,0.000376
65,0.000000,0.000000,0.000000,0.000000,0.000100
66,-15.586864,0.312690,-15.586776,0.312731,0.000097
67,-4.289895,-0.029997,-4.291547,-0.030004,0.001652
68,10.479137,-1.900047,10.476977,-1.901644,0.002687
69,0.104981,0.041999,0.330000,0.290000,0.334870
70,0.020979,0.000000,0.110000,9.130000,9.130434
71,0.000644,0.013985,12.473564,10.476196,16.279791
72,10.478091,-0.200028,10.477959,-0.200047,0.000133
73,0.000000,0.000000,-3.811726,13.187524,0.000100
74,17.793770,-0.760160,17.793851,-0.760245,0.000117
75,0.000000,0.000000,-0.310000,6.900000,0.000100
76,0.146846,0.000000,1.169075,10.251894,10.302732
77,-12.551724,-11.361299,-12.552337,-11.361796,0.000789
78,-12.960073,-9.262905,-12.957376,-9.260969,0.003320
79,12.130616,10.570537,12.126027,10.566535,0.006089
80,-0.041739,0.000000,-4.508333,10.666010,11.563487
81,15.384533,-0.410164,15.384384,-0.410253,0.000174
82,6.310453,-11.990858,6.310413,-11.990779,0.000089
83,0.000000,0.000000,5.110000,-8.590000,0.000100
84,-0.488592,-16.922948,-0.488554,-16.922266,0.000683
85,5.473811,-12.928998,5.473569,-12.928417,0.000630
86,-11.981617,7.695353,-11.981701,7.695592,0.000253
87,11.170000,0.000000,11.169812,0.000006,0.000188
88,0.000000,0.000000,0.000000,0.000000,0.000100
89,9.917985,-0.199958,9.917518,-0.199946,0.000467
90,0.000000,0.000000,0.000000,0.000000,0.000100
91,17.269663,-0.838365,17.269456,-0.838094,0.000341
92,10.105672,-0.538331,10.103838,-0.539964,0.002456
93,4.169126,7.738378,4.169051,7.738231,0.000165
94,0.021000,0.000000,0.000000,0.000000,0.021000
95,16.458528,-0.220114,16.448802,-0.219995,0.009727
96,0.000000,0.000000,0.000000,0.000000,0.000100
97,0.000000,0.000000,0.000000,0.000000,0.000100
