cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
52,0,1,62,2.691,2,1.3455
52,0,1,70,4.61,2,2.305
52,0,1,112,1.718,1,1.718
52,0,6,70,1.599,1,1.599
52,0,6,193,1.354,1,1.354
52,0,12,70,1.275,1,1.275
52,0,23,197,8.376,5,1.6752
52,0,27,70,1.464,1,1.464
52,0,27,155,1.774,1,1.774
52,0,29,261,3.581,2,1.7905
52,0,30,27,1.644,1,1.644
52,0,59,71,10.792,6,1.79867
52,0,59,249,4.851,2,2.4255
52,0,62,70,2.139,1,2.139
52,0,62,130,1.38,1,1.38
52,0,71,23,9.905,5,1.981
52,0,71,189,2.126,1,2.126
52,0,112,70,2.133,1,2.133
52,0,130,70,1.539,1,1.539
52,0,134,159,1.412,1,1.412
52,0,134,261,3.33,2,1.665
52,0,136,59,13.563,8,1.69538
52,0,155,70,2.521,1,2.521
52,0,159,261,3.579,2,1.7895
52,0,161,27,1.892,1,1.892
52,0,168,161,1.421,1,1.421
52,0,180,168,2.412,1,2.412
52,0,183,189,2.465,1,2.465
52,0,189,197,7.328,4,1.832
52,0,197,6,3.6,2,1.8
52,0,197,12,1.89,1,1.89
52,0,197,29,4.763,2,2.3815
52,0,197,30,1.804,1,1.804
52,0,197,134,3.39,2,1.695
52,0,197,180,1.851,1,1.851
52,0,197,261,1.741,1,1.741
52,0,249,250,3.9,2,1.95
52,0,250,1,7.267,4,1.81675
52,0,251,70,2.106,1,2.106
52,0,261,1,1.862,1,1.862
52,0,261,70,2.341,1,2.341
52,0,261,250,3.11,2,1.555
52,1,1,70,2.985,1,2.985
52,1,1,112,2.265,1,2.265
52,1,42,251,2.028,1,2.028
52,1,62,251,4.714,1,4.714
52,1,70,251,1.834,1,1.834
52,1,84,42,1.994,1,1.994
52,1,84,251,2.26,1,2.26
52,1,87,122,1.355,1,1.355
52,1,87,239,6.043,3,2.01433
52,1,110,251,1.947,1,1.947
52,1,112,251,2.594,1,2.594
52,1,118,251,1.335,1,1.335
52,1,122,132,1.593,1,1.593
52,1,132,251,1.39,1,1.39
52,1,140,251,2.043,1,2.043
52,1,155,251,1.912,1,1.912
52,1,193,251,2.125,1,2.125
52,1,217,228,6.957,4,1.73925
52,1,228,87,7.854,4,1.9635
52,1,239,84,3.159,2,1.5795
52,1,239,110,1.566,1,1.566
52,1,250,1,3.431,2,1.7155
52,1,250,155,1.244,1,1.244
52,1,250,251,17.825,10,1.7825
