cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
5,6.0001,0,70,68,23,VEHICLE,36,VEHICLE,3,3,1.0000,0.0000,1.0000
5,6.0001,0,70,68,30,VEHICLE,143,RSU,3,3,1.0000,1.0000,0.0000
5,6.0001,0,70,68,36,VEHICLE,77,VEHICLE,3,1,0.3333,0.1429,0.1905
5,6.0001,0,70,68,36,VEHICLE,194,RSU,3,1,0.3333,0.1429,0.1905
5,6.0001,0,70,68,36,VEHICLE,259,RSU,3,1,0.3333,0.1429,0.1905
5,6.0001,0,70,68,42,VEHICLE,41,VEHICLE,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,77,VEHICLE,108,RSU,1,1,1.0000,0.1667,0.8333
5,6.0001,0,70,68,108,RSU,258,RSU,3,3,1.0000,1.0000,0.0000
5,6.0001,0,70,68,110,RSU,111,RSU,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,118,RSU,41,VEHICLE,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,122,RSU,41,VEHICLE,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,129,RSU,68,VEHICLE,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,140,RSU,111,RSU,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,154,RSU,111,RSU,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,168,RSU,262,RSU,1,1,1.0000,0.4762,0.5238
5,6.0001,0,70,68,184,RSU,197,RSU,3,3,1.0000,0.3750,0.6250
5,6.0001,0,70,68,188,RSU,195,RSU,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,193,RSU,184,RSU,8,3,0.3750,0.4286,-0.0536
5,6.0001,0,70,68,193,RSU,261,RSU,8,5,0.6250,0.5714,0.0536
5,6.0001,0,70,68,194,RSU,108,RSU,1,1,1.0000,0.2500,0.7500
5,6.0001,0,70,68,195,RSU,30,VEHICLE,2,2,1.0000,1.0000,0.0000
5,6.0001,0,70,68,197,RSU,23,VEHICLE,3,3,1.0000,1.0000,0.0000
5,6.0001,0,70,68,198,RSU,168,RSU,1,1,1.0000,1.0000,0.0000
5,6.0001,0,70,68,240,RSU,251,RSU,1,1,1.0000,0.1667,0.8333
5,6.0001,0,70,68,251,RSU,193,RSU,7,7,1.0000,1.0000,0.0000
5,6.0001,0,70,68,258,RSU,68,VEHICLE,3,2,0.6667,0.0952,0.5714
5,6.0001,0,70,68,258,RSU,129,RSU,3,1,0.3333,0.0952,0.2381
5,6.0001,0,70,68,259,RSU,108,RSU,1,1,1.0000,0.2308,0.7692
5,6.0001,0,70,68,262,RSU,193,RSU,1,1,1.0000,0.4545,0.5455
5,6.0001,1,193,16,3,VEHICLE,161,RSU,2,2,1.0000,1.0000,0.0000
5,6.0001,1,193,16,6,VEHICLE,152,RSU,2,2,1.0000,1.0000,0.0000
5,6.0001,1,193,16,10,VEHICLE,81,RSU,14,1,0.0714,1.0000,-0.9286
5,6.0001,1,193,16,13,VEHICLE,127,RSU,1,1,1.0000,1.0000,0.0000
5,6.0001,1,193,16,17,VEHICLE,88,RSU,2,2,1.0000,1.0000,0.0000
5,6.0001,1,193,16,29,VEHICLE,10,VEHICLE,12,8,0.6667,0.5556,0.1111
5,6.0001,1,193,16,29,VEHICLE,48,VEHICLE,12,1,0.0833,0.1111,-0.0278
5,6.0001,1,193,16,29,VEHICLE,102,RSU,12,1,0.0833,0.1111,-0.0278
5,6.0001,1,193,16,29,VEHICLE,192,RSU,12,1,0.0833,0.1111,-0.0278
5,6.0001,1,193,16,29,VEHICLE,280,RSU,12,1,0.0833,0.1111,-0.0278
