cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
25,26.0001,0,70,68,3,VEHICLE,79,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,6,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,12,VEHICLE,30,VEHICLE,4,4,1.0000,1.0000,0.0000
25,26.0001,0,70,68,27,VEHICLE,30,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,30,VEHICLE,75,VEHICLE,7,6,0.8571,1.0000,-0.1429
25,26.0001,0,70,68,36,VEHICLE,51,VEHICLE,1,1,1.0000,0.4706,0.5294
25,26.0001,0,70,68,41,VEHICLE,198,RSU,2,1,0.5000,1.0000,-0.5000
25,26.0001,0,70,68,42,VEHICLE,67,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,51,VEHICLE,165,RSU,1,1,1.0000,0.4167,0.5833
25,26.0001,0,70,68,75,VEHICLE,112,RSU,7,7,1.0000,1.0000,0.0000
25,26.0001,0,70,68,76,VEHICLE,164,RSU,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,79,VEHICLE,260,RSU,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,112,RSU,152,RSU,8,8,1.0000,0.5000,0.5000
25,26.0001,0,70,68,118,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,122,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,129,RSU,257,RSU,1,1,1.0000,0.1667,0.8333
25,26.0001,0,70,68,141,RSU,68,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,143,RSU,198,RSU,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,152,RSU,198,RSU,9,5,0.5556,0.5000,0.0556
25,26.0001,0,70,68,152,RSU,250,RSU,9,2,0.2222,0.2500,-0.0278
25,26.0001,0,70,68,152,RSU,251,RSU,9,2,0.2222,0.2500,-0.0278
25,26.0001,0,70,68,154,RSU,41,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,155,RSU,30,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,164,RSU,238,RSU,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,165,RSU,246,RSU,1,1,1.0000,0.1111,0.8889
25,26.0001,0,70,68,193,RSU,3,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,198,RSU,250,RSU,8,4,0.5000,0.6000,-0.1000
25,26.0001,0,70,68,198,RSU,251,RSU,8,4,0.5000,0.4000,0.1000
25,26.0001,0,70,68,239,RSU,76,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,240,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
25,26.0001,0,70,68,246,RSU,129,RSU,1,1,1.0000,0.2000,0.8000
25,26.0001,0,70,68,249,RSU,36,VEHICLE,1,1,1.0000,0.4828,0.5172
25,26.0001,0,70,68,250,RSU,249,RSU,13,1,0.0769,1.0000,-0.9231
25,26.0001,0,70,68,251,RSU,250,RSU,6,6,1.0000,1.0000,0.0000
25,26.0001,0,70,68,257,RSU,141,RSU,1,1,1.0000,0.4545,0.5455
25,26.0001,1,134,147,2,VEHICLE,101,RSU,1,1,1.0000,1.0000,0.0000
