cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
5,1,1,2,2
5,1,3,3,3
5,1,6,2,2
5,1,12,1,1
5,1,14,6,6
5,1,18,1,1
5,1,21,7,7
5,1,23,3,3
5,1,24,1,1
5,1,30,3,3
5,1,34,1,1
5,1,36,7,7
5,1,41,6,6
5,1,42,2,2
5,1,46,2,2
5,1,50,1,1
5,1,51,1,1
5,1,57,1,1
5,1,59,1,1
5,1,62,1,1
5,1,63,1,1
5,1,67,1,1
5,1,70,30,30
5,1,71,1,1
5,1,75,4,4
5,1,77,6,6
5,1,78,3,3
5,1,79,4,4
5,1,108,12,12
5,1,109,2,2
5,1,110,2,2
5,1,111,9,9
5,1,112,1,1
5,1,118,2,2
5,1,121,1,1
5,1,122,2,2
5,1,123,3,3
5,1,124,7,7
5,1,129,8,8
5,1,130,2,2
5,1,132,4,4
5,1,134,1,1
5,1,136,1,1
5,1,139,5,5
5,1,140,3,3
5,1,141,5,5
5,1,143,6,6
5,1,146,5,5
5,1,152,1,1
5,1,154,3,3
5,1,155,2,2
5,1,161,1,1
5,1,162,9,9
5,1,165,1,1
5,1,168,21,21
5,1,170,6,6
5,1,175,1,1
5,1,180,3,3
5,1,182,1,1
5,1,183,2,2
5,1,184,8,8
5,1,188,3,3
5,1,189,2,2
5,1,193,7,7
5,1,194,8,8
5,1,195,4,4
5,1,196,5,5
5,1,197,9,9
5,1,198,13,13
5,1,225,1,1
5,1,236,1,1
5,1,237,1,1
5,1,238,2,2
5,1,239,5,5
5,1,240,6,6
5,1,241,4,4
5,1,246,1,1
5,1,247,1,1
5,1,248,3,3
5,1,249,1,1
5,1,250,3,3
5,1,251,4,4
5,1,252,2,2
5,1,257,7,7
5,1,258,21,21
5,1,259,13,13
5,1,260,10,10
5,1,261,21,21
5,1,262,11,11
5,1,263,1,1
5,1,268,6,6
5,2,3,4,4
5,2,6,4,4
5,2,7,1,1
5,2,10,6,6
5,2,13,3,3
5,2,14,1,1
5,2,15,1,1
5,2,17,4,4
5,2,23,2,2
5,2,29,9,9
5,2,31,2,2
5,2,32,1,1
5,2,33,2,2
5,2,36,2,2
5,2,37,7,7
5,2,46,1,1
5,2,47,1,1
5,2,48,3,3
5,2,53,1,1
5,2,55,20,20
5,2,57,11,11
5,2,62,3,3
5,2,64,2,2
5,2,68,1,1
5,2,72,3,3
5,2,73,5,5
5,2,74,1,1
5,2,77,1,1
5,2,78,1,1
5,2,79,1,1
5,2,80,5,5
5,2,81,4,4
5,2,82,4,4
5,2,83,1,1
5,2,84,4,4
5,2,85,10,10
5,2,88,6,6
5,2,89,6,6
5,2,91,1,1
5,2,93,5,5
5,2,94,10,10
5,2,95,4,4
5,2,96,1,1
5,2,97,1,1
5,2,98,3,3
5,2,99,4,4
5,2,102,6,6
5,2,104,1,1
5,2,108,1,1
5,2,109,1,1
5,2,112,5,5
5,2,115,4,4
5,2,119,4,4
5,2,121,6,6
5,2,124,1,1
5,2,126,3,3
5,2,127,6,6
5,2,131,1,1
5,2,134,1,1
5,2,138,4,4
5,2,139,1,1
5,2,141,1,1
5,2,145,1,1
5,2,146,1,1
5,2,149,2,2
5,2,152,7,7
5,2,153,4,4
5,2,156,3,3
5,2,159,5,5
5,2,161,5,5
5,2,162,1,1
5,2,163,5,5
5,2,165,1,1
5,2,166,2,2
5,2,168,1,1
5,2,170,1,1
5,2,171,2,2
5,2,180,1,1
5,2,181,4,4
5,2,183,2,2
5,2,184,7,7
5,2,185,1,1
5,2,187,8,8
5,2,189,1,1
5,2,192,7,7
5,2,193,29,29
5,2,194,1,1
5,2,196,3,3
5,2,197,2,2
5,2,247,1,1
5,2,248,1,1
5,2,249,1,1
5,2,250,1,1
5,2,251,3,3
5,2,258,2,2
5,2,259,3,3
5,2,260,2,2
5,2,261,8,8
5,2,262,1,1
5,2,268,1,1
5,2,269,4,4
5,2,270,7,7
5,2,271,7,7
5,2,272,7,7
5,2,273,4,4
5,2,278,1,1
5,2,279,1,1
5,2,280,5,5
5,2,281,8,8
5,2,282,8,8
5,2,283,4,4
5,2,284,2,2
5,2,289,1,1
5,2,290,1,1
5,2,291,5,5
5,2,292,2,2
5,2,293,1,1
5,2,294,1,1
5,2,303,1,1
