cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
42,43.0001,0,70,68,1,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,1,INTERMEDIATE,84,1,1,26,26
42,43.0001,0,70,68,3,INTERMEDIATE,-1,5,0,35,0
42,43.0001,0,70,68,3,INTERMEDIATE,71,5,5,35,16
42,43.0001,0,70,68,6,INTERMEDIATE,-1,4,0,34,0
42,43.0001,0,70,68,6,INTERMEDIATE,250,4,4,34,20
42,43.0001,0,70,68,12,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,14,INTERMEDIATE,-1,6,0,36,0
42,43.0001,0,70,68,21,INTERMEDIATE,-1,2,0,16,0
42,43.0001,0,70,68,21,INTERMEDIATE,14,2,2,16,24
42,43.0001,0,70,68,27,INTERMEDIATE,-1,2,0,34,0
42,43.0001,0,70,68,28,INTERMEDIATE,-1,5,0,29,0
42,43.0001,0,70,68,28,INTERMEDIATE,238,5,2,29,12
42,43.0001,0,70,68,28,INTERMEDIATE,249,5,1,29,12
42,43.0001,0,70,68,28,INTERMEDIATE,250,5,2,29,12
42,43.0001,0,70,68,36,INTERMEDIATE,-1,2,0,28,0
42,43.0001,0,70,68,36,INTERMEDIATE,68,2,2,28,23
42,43.0001,0,70,68,38,INTERMEDIATE,-1,1,0,25,0
42,43.0001,0,70,68,38,INTERMEDIATE,152,1,1,25,26
42,43.0001,0,70,68,41,INTERMEDIATE,-1,2,0,31,0
42,43.0001,0,70,68,41,INTERMEDIATE,28,2,2,31,27
42,43.0001,0,70,68,59,INTERMEDIATE,-1,2,0,11,0
42,43.0001,0,70,68,59,INTERMEDIATE,247,2,2,11,22
42,43.0001,0,70,68,62,INTERMEDIATE,-1,1,0,25,0
42,43.0001,0,70,68,62,INTERMEDIATE,262,1,1,25,13
42,43.0001,0,70,68,63,INTERMEDIATE,-1,2,0,24,0
42,43.0001,0,70,68,63,INTERMEDIATE,36,2,1,24,23
42,43.0001,0,70,68,63,INTERMEDIATE,68,2,1,24,23
42,43.0001,0,70,68,64,INTERMEDIATE,-1,3,0,16,0
42,43.0001,0,70,68,64,INTERMEDIATE,3,3,1,16,17
42,43.0001,0,70,68,64,INTERMEDIATE,109,3,1,16,17
42,43.0001,0,70,68,64,INTERMEDIATE,189,3,1,16,17
42,43.0001,0,70,68,67,INTERMEDIATE,-1,1,0,25,0
42,43.0001,0,70,68,68,DESTINATION,-1,0,0,0,0
42,43.0001,0,70,68,70,SOURCE,-1,0,0,0,0
42,43.0001,0,70,68,71,INTERMEDIATE,-1,5,0,16,0
42,43.0001,0,70,68,71,INTERMEDIATE,259,5,5,16,21
42,43.0001,0,70,68,75,INTERMEDIATE,-1,2,0,36,0
42,43.0001,0,70,68,84,INTERMEDIATE,-1,2,0,28,0
42,43.0001,0,70,68,84,INTERMEDIATE,6,2,2,28,28
42,43.0001,0,70,68,109,INTERMEDIATE,-1,1,0,16,0
42,43.0001,0,70,68,109,INTERMEDIATE,259,1,1,16,19
42,43.0001,0,70,68,110,INTERMEDIATE,-1,1,0,25,0
42,43.0001,0,70,68,111,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,112,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,112,INTERMEDIATE,27,1,1,26,28
42,43.0001,0,70,68,123,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,124,INTERMEDIATE,-1,2,0,11,0
42,43.0001,0,70,68,124,INTERMEDIATE,14,2,2,11,21
42,43.0001,0,70,68,130,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,130,INTERMEDIATE,251,1,1,26,11
42,43.0001,0,70,68,132,INTERMEDIATE,-1,1,0,25,0
42,43.0001,0,70,68,143,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,143,INTERMEDIATE,6,1,1,26,28
42,43.0001,0,70,68,152,INTERMEDIATE,-1,2,0,36,0
42,43.0001,0,70,68,152,INTERMEDIATE,28,2,2,36,27
42,43.0001,0,70,68,154,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,154,INTERMEDIATE,155,1,1,26,25
42,43.0001,0,70,68,155,INTERMEDIATE,-1,6,0,32,0
42,43.0001,0,70,68,155,INTERMEDIATE,28,6,1,32,28
42,43.0001,0,70,68,155,INTERMEDIATE,41,6,1,32,28
42,43.0001,0,70,68,155,INTERMEDIATE,239,6,1,32,28
42,43.0001,0,70,68,155,INTERMEDIATE,250,6,3,32,28
42,43.0001,0,70,68,159,INTERMEDIATE,-1,3,0,20,0
42,43.0001,0,70,68,159,INTERMEDIATE,64,3,3,20,16
42,43.0001,0,70,68,165,INTERMEDIATE,-1,2,0,16,0
42,43.0001,0,70,68,165,INTERMEDIATE,63,2,2,16,24
42,43.0001,0,70,68,188,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,188,INTERMEDIATE,75,1,1,26,26
42,43.0001,0,70,68,189,INTERMEDIATE,-1,1,0,16,0
42,43.0001,0,70,68,189,INTERMEDIATE,259,1,1,16,18
42,43.0001,0,70,68,193,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,196,INTERMEDIATE,-1,2,0,16,0
42,43.0001,0,70,68,196,INTERMEDIATE,36,2,1,16,18
42,43.0001,0,70,68,196,INTERMEDIATE,258,2,1,16,18
42,43.0001,0,70,68,198,INTERMEDIATE,-1,1,0,26,0
42,43.0001,0,70,68,238,INTERMEDIATE,-1,3,0,17,0
42,43.0001,0,70,68,239,INTERMEDIATE,-1,1,0,27,0
42,43.0001,0,70,68,239,INTERMEDIATE,238,1,1,27,14
42,43.0001,0,70,68,247,INTERMEDIATE,-1,2,0,22,0
42,43.0001,0,70,68,247,INTERMEDIATE,14,2,2,22,30
42,43.0001,0,70,68,249,INTERMEDIATE,-1,5,0,23,0
42,43.0001,0,70,68,249,INTERMEDIATE,3,5,1,23,12
42,43.0001,0,70,68,249,INTERMEDIATE,59,5,2,23,12
42,43.0001,0,70,68,249,INTERMEDIATE,124,5,2,23,12
42,43.0001,0,70,68,250,INTERMEDIATE,-1,10,0,37,0
42,43.0001,0,70,68,250,INTERMEDIATE,249,10,4,37,22
42,43.0001,0,70,68,250,INTERMEDIATE,261,10,6,37,22
42,43.0001,0,70,68,251,INTERMEDIATE,-1,2,0,29,0
42,43.0001,0,70,68,258,INTERMEDIATE,-1,2,0,27,0
42,43.0001,0,70,68,259,INTERMEDIATE,-1,7,0,36,0
42,43.0001,0,70,68,259,INTERMEDIATE,21,7,2,36,17
42,43.0001,0,70,68,259,INTERMEDIATE,165,7,2,36,17
42,43.0001,0,70,68,259,INTERMEDIATE,196,7,2,36,17
42,43.0001,0,70,68,259,INTERMEDIATE,258,7,1,36,17
42,43.0001,0,70,68,261,INTERMEDIATE,-1,6,0,20,0
42,43.0001,0,70,68,261,INTERMEDIATE,3,6,3,20,21
42,43.0001,0,70,68,261,INTERMEDIATE,159,6,3,20,21
42,43.0001,0,70,68,262,INTERMEDIATE,-1,1,0,13,0
42,43.0001,1,159,273,2,INTERMEDIATE,-1,2,0,23,0
42,43.0001,1,159,273,2,INTERMEDIATE,273,2,2,23,24
42,43.0001,1,159,273,3,INTERMEDIATE,-1,3,0,35,0
42,43.0001,1,159,273,3,INTERMEDIATE,161,3,3,35,15
42,43.0001,1,159,273,23,INTERMEDIATE,-1,2,0,32,0
42,43.0001,1,159,273,23,INTERMEDIATE,260,2,2,32,18
42,43.0001,1,159,273,27,INTERMEDIATE,-1,1,0,19,0
42,43.0001,1,159,273,29,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,29,INTERMEDIATE,3,1,1,16,16
42,43.0001,1,159,273,30,INTERMEDIATE,-1,2,0,20,0
42,43.0001,1,159,273,30,INTERMEDIATE,62,2,2,20,19
42,43.0001,1,159,273,31,INTERMEDIATE,-1,1,0,21,0
42,43.0001,1,159,273,31,INTERMEDIATE,2,1,1,21,22
42,43.0001,1,159,273,51,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,51,INTERMEDIATE,134,1,1,16,16
42,43.0001,1,159,273,62,INTERMEDIATE,-1,2,0,19,0
42,43.0001,1,159,273,62,INTERMEDIATE,273,2,2,19,13
42,43.0001,1,159,273,64,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,64,INTERMEDIATE,161,1,1,16,16
42,43.0001,1,159,273,71,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,71,INTERMEDIATE,3,1,1,16,21
42,43.0001,1,159,273,79,INTERMEDIATE,-1,1,0,21,0
42,43.0001,1,159,273,79,INTERMEDIATE,30,1,1,21,18
42,43.0001,1,159,273,82,INTERMEDIATE,-1,5,0,23,0
42,43.0001,1,159,273,109,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,109,INTERMEDIATE,166,1,1,16,19
42,43.0001,1,159,273,134,INTERMEDIATE,-1,3,0,24,0
42,43.0001,1,159,273,134,INTERMEDIATE,82,3,3,24,16
42,43.0001,1,159,273,139,INTERMEDIATE,-1,1,0,20,0
42,43.0001,1,159,273,139,INTERMEDIATE,2,1,1,20,22
42,43.0001,1,159,273,159,SOURCE,-1,0,0,0,0
42,43.0001,1,159,273,161,INTERMEDIATE,-1,5,0,19,0
42,43.0001,1,159,273,161,INTERMEDIATE,31,5,1,19,23
42,43.0001,1,159,273,161,INTERMEDIATE,79,5,1,19,23
42,43.0001,1,159,273,161,INTERMEDIATE,139,5,1,19,23
42,43.0001,1,159,273,161,INTERMEDIATE,271,5,1,19,23
42,43.0001,1,159,273,161,INTERMEDIATE,272,5,1,19,23
42,43.0001,1,159,273,166,INTERMEDIATE,-1,2,0,20,0
42,43.0001,1,159,273,166,INTERMEDIATE,270,2,2,20,25
42,43.0001,1,159,273,180,INTERMEDIATE,-1,3,0,25,0
42,43.0001,1,159,273,180,INTERMEDIATE,30,3,1,25,19
42,43.0001,1,159,273,180,INTERMEDIATE,273,3,2,25,19
42,43.0001,1,159,273,183,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,183,INTERMEDIATE,82,1,1,16,17
42,43.0001,1,159,273,189,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,189,INTERMEDIATE,166,1,1,16,18
42,43.0001,1,159,273,197,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,197,INTERMEDIATE,272,1,1,16,18
42,43.0001,1,159,273,249,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,249,INTERMEDIATE,134,1,1,16,11
42,43.0001,1,159,273,260,INTERMEDIATE,-1,3,0,22,0
42,43.0001,1,159,273,261,INTERMEDIATE,-1,1,0,16,0
42,43.0001,1,159,273,261,INTERMEDIATE,27,1,1,16,19
42,43.0001,1,159,273,270,INTERMEDIATE,-1,2,0,25,0
42,43.0001,1,159,273,270,INTERMEDIATE,23,2,1,25,22
42,43.0001,1,159,273,270,INTERMEDIATE,271,2,1,25,22
42,43.0001,1,159,273,271,INTERMEDIATE,-1,16,0,43,0
42,43.0001,1,159,273,271,INTERMEDIATE,180,16,3,43,25
42,43.0001,1,159,273,272,INTERMEDIATE,-1,2,0,24,0
42,43.0001,1,159,273,273,DESTINATION,-1,0,0,0,0
