cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
7,8.0001,0,70,68,1,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,2.0000
7,8.0001,0,70,68,3,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,4.0000
7,8.0001,0,70,68,5,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,5.0000
7,8.0001,0,70,68,12,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
7,8.0001,0,70,68,23,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,0.5000
7,8.0001,0,70,68,30,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,1.5000
7,8.0001,0,70,68,36,VEHICLE,2,0.6667,0.3333,0.5000,1,2,2,100.00,72.83,-27.17,3.0000
7,8.0001,0,70,68,38,VEHICLE,1,0.0000,0.0000,0.5000,0,6,6,100.00,72.83,-27.17,0.5000
7,8.0001,0,70,68,41,VEHICLE,0,1.0000,1.0000,0.5000,0,12,0,0.00,72.83,72.83,1.5000
7,8.0001,0,70,68,42,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,3.0000
7,8.0001,0,70,68,44,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
7,8.0001,0,70,68,57,VEHICLE,1,0.5714,0.5714,0.5000,1,1,1,100.00,72.83,-27.17,7.0000
7,8.0001,0,70,68,67,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,2.0000
7,8.0001,0,70,68,75,VEHICLE,3,0.0000,0.0000,0.5000,0,5,5,100.00,72.83,-27.17,1.0000
7,8.0001,0,70,68,78,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,72.83,-27.17,1.3333
7,8.0001,0,70,68,110,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,2.0000
7,8.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,3,3,100.00,72.83,-27.17,0.6667
7,8.0001,0,70,68,118,RSU,1,0.7500,0.7500,0.5000,1,1,1,100.00,72.83,-27.17,4.0000
7,8.0001,0,70,68,122,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
7,8.0001,0,70,68,123,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,3.0000
7,8.0001,0,70,68,124,RSU,1,0.7500,0.7500,0.5000,1,1,1,100.00,72.83,-27.17,8.0000
7,8.0001,0,70,68,130,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,1.0000
7,8.0001,0,70,68,132,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
7,8.0001,0,70,68,134,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,3.0000
7,8.0001,0,70,68,140,RSU,2,0.6000,0.3000,0.5000,1,2,2,100.00,72.83,-27.17,2.5000
7,8.0001,0,70,68,143,RSU,3,0.5714,0.1905,0.5000,1,3,3,100.00,72.83,-27.17,2.3333
7,8.0001,0,70,68,152,RSU,1,0.5556,0.5556,0.5000,1,1,1,100.00,72.83,-27.17,9.0000
7,8.0001,0,70,68,154,RSU,2,0.5714,0.2857,0.5000,1,3,3,100.00,72.83,-27.17,2.3333
7,8.0001,0,70,68,155,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,3.0000
7,8.0001,0,70,68,166,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,1.5000
7,8.0001,0,70,68,168,RSU,1,0.5833,0.5833,0.5000,1,1,1,100.00,72.83,-27.17,12.0000
7,8.0001,0,70,68,188,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,72.83,-27.17,3.5000
7,8.0001,0,70,68,194,RSU,2,0.8000,0.4000,0.5000,1,5,5,100.00,72.83,-27.17,2.0000
7,8.0001,0,70,68,195,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,2.0000
7,8.0001,0,70,68,198,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,72.83,72.83,1.0000
7,8.0001,0,70,68,238,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,2.0000
7,8.0001,0,70,68,239,RSU,1,0.8000,0.8000,0.5000,1,1,1,100.00,72.83,-27.17,5.0000
7,8.0001,0,70,68,240,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,4.0000
7,8.0001,0,70,68,241,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,2.0000
7,8.0001,0,70,68,249,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,72.83,-27.17,3.0000
7,8.0001,0,70,68,250,RSU,3,0.5333,0.1778,0.5000,1,3,3,100.00,72.83,-27.17,1.6667
7,8.0001,0,70,68,251,RSU,1,0.5000,0.5000,0.5000,0,2,1,50.00,72.83,22.83,2.5000
7,8.0001,0,70,68,252,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,2.0000
7,8.0001,0,70,68,258,RSU,1,0.7500,0.7500,0.5000,1,4,4,100.00,72.83,-27.17,5.0000
7,8.0001,0,70,68,259,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,72.83,72.83,16.0000
7,8.0001,0,70,68,261,RSU,1,0.8947,0.8947,0.5000,1,2,2,100.00,72.83,-27.17,9.5000
7,8.0001,1,94,219,13,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,3.0000
7,8.0001,1,94,219,31,VEHICLE,2,0.2769,0.1385,0.5000,0,10,10,100.00,89.29,-10.71,1.3000
7,8.0001,1,94,219,37,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,3.0000
7,8.0001,1,94,219,57,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,89.29,-10.71,2.0000
7,8.0001,1,94,219,62,VEHICLE,1,0.0000,0.0000,0.5000,0,15,15,100.00,89.29,-10.71,1.5333
7,8.0001,1,94,219,64,VEHICLE,1,0.0000,0.0000,0.5000,0,11,11,100.00,89.29,-10.71,1.2727
7,8.0001,1,94,219,73,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,89.29,-10.71,2.0000
7,8.0001,1,94,219,126,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,3.0000
7,8.0001,1,94,219,127,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,2.0000
7,8.0001,1,94,219,137,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,3.0000
7,8.0001,1,94,219,156,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,3.0000
7,8.0001,1,94,219,171,RSU,1,0.6000,0.6000,0.5000,1,1,1,100.00,89.29,-10.71,5.0000
7,8.0001,1,94,219,184,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,3.0000
7,8.0001,1,94,219,252,RSU,0,1.0000,1.0000,0.5000,0,15,0,0.00,89.29,89.29,1.6000
7,8.0001,1,94,219,263,RSU,1,0.0000,0.0000,0.5000,0,15,15,100.00,89.29,-10.71,1.6000
7,8.0001,1,94,219,272,RSU,1,0.9286,0.9286,0.5000,1,14,1,7.14,89.29,82.14,0.2143
7,8.0001,1,94,219,282,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,89.29,-10.71,3.0000
7,8.0001,1,94,219,283,RSU,2,0.4156,0.2078,0.5000,0,7,7,100.00,89.29,-10.71,1.5714
