cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
46,0,6,70,1.542,1,1.542
46,0,21,196,1.654,1,1.654
46,0,28,155,8.59,3,2.86333
46,0,28,250,18.742,7,2.67743
46,0,41,70,1.594,1,1.594
46,0,62,70,1.476,1,1.476
46,0,67,70,2.145,1,2.145
46,0,71,249,1.34,1,1.34
46,0,75,70,3.183,1,3.183
46,0,77,71,2.195,1,2.195
46,0,84,70,1.91,1,1.91
46,0,111,70,2.702,1,2.702
46,0,112,70,3.535,1,3.535
46,0,143,70,2.301,1,2.301
46,0,143,112,1.829,1,1.829
46,0,155,70,1.586,1,1.586
46,0,155,75,1.29,1,1.29
46,0,155,251,3.69,1,3.69
46,0,194,21,2.207,1,2.207
46,0,196,77,2,1,2
46,0,249,28,2.016,1,2.016
46,0,250,70,36.828,8,4.6035
46,0,250,143,2.313,1,2.313
46,0,251,70,2.145,1,2.145
46,0,261,70,1.361,1,1.361
46,0,262,70,2.544,1,2.544
46,1,5,270,1.346,1,1.346
46,1,15,115,1.749,1,1.749
46,1,17,72,3.463,2,1.7315
46,1,17,163,1.676,1,1.676
46,1,23,270,2.204,1,2.204
46,1,29,23,1.812,1,1.812
46,1,30,79,3.495,2,1.7475
46,1,30,161,10.511,3,3.50367
46,1,30,180,28.762,9,3.19578
46,1,33,270,2.649,1,2.649
46,1,37,270,1.564,1,1.564
46,1,48,33,2.234,1,2.234
46,1,48,37,1.946,1,1.946
46,1,48,55,1.666,1,1.666
46,1,48,102,2.305,1,2.305
46,1,48,119,1.717,1,1.717
46,1,48,187,1.619,1,1.619
46,1,48,270,24.107,9,2.67856
46,1,55,270,4.392,1,4.392
46,1,57,29,1.933,1,1.933
46,1,57,197,1.525,1,1.525
46,1,64,270,1.632,1,1.632
46,1,72,162,2.204,1,2.204
46,1,72,270,2.445,1,2.445
46,1,79,57,3.882,2,1.941
46,1,79,161,39.512,13,3.03938
46,1,85,17,5.909,3,1.96967
46,1,85,270,1.452,1,1.452
46,1,99,5,1.695,1,1.695
46,1,102,270,1.824,1,1.824
46,1,115,270,1.712,1,1.712
46,1,119,270,2.142,1,2.142
46,1,134,271,75.058,23,3.26339
46,1,161,134,61.426,23,2.6707
46,1,162,269,1.646,1,1.646
46,1,163,270,1.833,1,1.833
46,1,166,99,1.646,1,1.646
46,1,166,270,3.523,1,3.523
46,1,180,79,29.821,10,2.9821
46,1,180,161,14.21,4,3.5525
46,1,183,270,2.204,1,2.204
46,1,187,270,1.843,1,1.843
46,1,189,270,1.706,1,1.706
46,1,197,183,1.865,1,1.865
46,1,269,270,2.088,1,2.088
46,1,271,166,3.362,2,1.681
46,1,271,270,1.427,1,1.427
46,1,271,282,63.692,20,3.1846
46,1,281,270,1.806,1,1.806
46,1,282,48,40.642,15,2.70947
46,1,282,85,20.468,4,5.117
46,1,282,281,1.513,1,1.513
