node_id,reported_vx,reported_vy,derived_vx,derived_vy,spoof_dev
0,5.7527,-0.28988,5.75613,-0.29004,0.003432
1,0.431029,16.044211,0.431060,16.044346,0.000138
2,-3.768989,-11.529598,-3.766827,-11.528760,0.002319
3,0.000000,0.000000,3.820000,7.690000,0.000100
4,0.000000,0.000000,-6.686115,-1.767292,0.000100
5,-6.177958,11.676341,-6.177771,11.675993,0.000395
6,0.520023,14.260522,0.520047,14.260947,0.000426
7,10.922359,-1.021260,10.922438,-1.021337,0.000111
8,0.000000,0.000000,0.160071,-7.623470,0.000100
9,0.000000,0.000000,0.000000,0.000000,0.000100
10,0.000000,0.000000,1.780000,-2.820000,0.000100
11,-13.094689,1.309471,-13.094511,1.309456,0.000179
12,0.580199,15.829370,0.580230,15.830115,0.000745
13,0.006895,-0.001208,1.148719,-0.029967,1.142186
14,6.601927,-1.357260,6.600043,-1.355835,0.002362
15,4.402629,-10.396199,4.402751,-10.396474,0.000300
16,0.117883,0.013989,3.640962,1.799170,3.949551
17,-0.564088,1.281329,-0.563655,1.280348,0.001072
18,-0.630239,0.949947,-0.629757,0.949221,0.000871
19,-6.789816,0.049999,-6.784642,0.049961,0.005174
20,7.576853,-5.927538,7.572701,-5.924438,0.005181
21,8.764961,-11.913000,8.764733,-11.912688,0.000387
22,0.000000,0.000000,5.410000,7.720000,0.000100
23,0.118474,0.053516,0.118821,0.053664,0.000377
24,-7.144996,9.827082,-7.144399,9.826270,0.001008
25,0.000000,0.000000,0.000000,0.000000,0.000100
26,0.000000,0.000000,3.930000,-4.010000,0.000100
27,0.428870,14.623713,0.428621,14.623672,0.000252
28,-0.147203,0.006924,-0.699248,11.147900,11.154645
29,0.007000,-0.000055,5.139967,-11.119923,12.247400
30,-1.000541,19.404222,-1.000165,19.403807,0.000560
31,0.000000,0.000000,0.000000,0.000000,0.000100
32,0.394861,-0.398318,12.235128,-1.750731,11.917254
33,-10.427240,0.239931,-10.427974,0.239945,0.000734
34,0.000000,0.000000,9.840000,8.340000,0.000100
35,0.168405,2.143394,0.168282,2.141830,0.001570
36,0.000000,0.000000,0.000000,0.000000,0.000100
37,-0.010000,0.000079,-0.012177,0.000115,0.002178
38,-4.849907,-0.029999,-4.846396,-0.029978,0.003511
39,0.006895,0.001208,-2.054222,4.168189,4.648864
40,0.000000,0.000000,15.100000,-1.930000,0.000100
41,0.369877,14.495282,0.369863,14.494851,0.000431
42,-6.368927,0.629894,-6.364367,0.629443,0.004582
43,10.495644,-1.069556,10.495723,-1.069563,0.000079
44,4.814742,4.155462,4.814598,4.155345,0.000185
45,-0.119476,-0.020993,-0.449978,-9.097905,9.082927
46,-0.117883,0.013989,-8.554417,11.595674,14.328661
47,0.000000,0.000000,0.000000,0.000000,0.000100
48,5.473829,-13.189223,5.473797,-13.189137,0.000092
49,0.006895,0.001208,0.000000,0.000000,0.007000
50,-0.016814,0.012582,-5.989245,10.108669,11.730342
51,13.339764,12.129781,13.339672,12.129695,0.000126
52,0.232236,-0.060552,0.232896,-0.060724,0.000682
53,2.198803,-6.286562,2.199836,-6.289509,0.003123
54,0.000000,0.000000,-17.383641,1.016611,0.000100
55,0.000000,0.000000,0.000000,0.000000,0.000100
56,-1.877719,3.036292,-1.877798,3.036414,0.000145
57,-12.466036,-11.127535,-12.464598,-11.126266,0.001918
58,-2.121617,-6.995344,-2.121710,-6.995673,0.000342
59,11.198565,10.159062,11.198272,10.158817,0.000382
60,-4.500686,8.161263,-4.500520,8.160967,0.000340
61,4.484969,-6.147939,4.486652,-6.150486,0.003053
62,-0.429723,-14.313551,-0.429562,-14.314007,0.000484
63,0.000000,0.000000,3.493656,1.058068,0.000100
64,-5.098823,12.207985,-5.098836,12.208038,0.000054
65,0.000000,0.000000,-16.280000,0.700000,0.000100
66,0.000000,0.000000,0.000000,0.000000,0.000100
67,0.000000,0.000000,0.080000,7.800000,0.000100
68,0.000000,0.000000,13.680000,5.430000,0.000100
69,-0.006895,-0.001208,-4.393266,-6.504827,7.844572
70,0.153987,0.006924,0.210299,15.668721,15.661898
