cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
54,1,1,4,4
54,1,3,1,1
54,1,6,5,5
54,1,12,11,11
54,1,14,2,2
54,1,21,1,1
54,1,23,1,1
54,1,24,2,2
54,1,26,1,1
54,1,27,6,6
54,1,28,1,1
54,1,29,7,7
54,1,34,1,1
54,1,36,2,2
54,1,40,1,1
54,1,41,3,3
54,1,50,3,3
54,1,51,1,1
54,1,56,2,2
54,1,59,13,13
54,1,60,1,1
54,1,61,5,5
54,1,62,2,2
54,1,63,1,1
54,1,67,1,1
54,1,70,30,30
54,1,71,3,3
54,1,75,7,7
54,1,76,2,2
54,1,77,1,1
54,1,82,15,15
54,1,84,2,2
54,1,108,8,8
54,1,112,3,3
54,1,116,1,1
54,1,124,2,2
54,1,129,1,1
54,1,130,2,2
54,1,134,1,1
54,1,136,1,1
54,1,143,3,3
54,1,148,1,1
54,1,152,3,3
54,1,154,2,2
54,1,155,4,4
54,1,159,8,8
54,1,164,1,1
54,1,165,1,1
54,1,182,3,3
54,1,183,5,5
54,1,189,5,5
54,1,193,2,2
54,1,194,2,2
54,1,196,1,1
54,1,197,1,1
54,1,198,1,1
54,1,237,1,1
54,1,238,1,1
54,1,239,1,1
54,1,247,1,1
54,1,248,1,1
54,1,249,4,4
54,1,250,4,4
54,1,251,2,2
54,1,258,8,8
54,1,259,16,16
54,1,260,10,10
54,1,261,25,25
54,1,262,9,9
54,1,263,1,1
54,1,270,1,1
54,1,271,1,1
54,1,272,1,1
54,1,273,2,2
54,2,1,3,3
54,2,2,1,1
54,2,3,3,3
54,2,4,1,1
54,2,5,1,1
54,2,6,1,1
54,2,9,1,1
54,2,10,1,1
54,2,11,1,1
54,2,12,12,12
54,2,13,1,1
54,2,14,5,5
54,2,17,1,1
54,2,20,7,7
54,2,21,4,4
54,2,23,1,1
54,2,24,1,1
54,2,25,2,2
54,2,26,2,2
54,2,27,2,2
54,2,29,3,3
54,2,30,1,1
54,2,31,2,2
54,2,34,1,1
54,2,36,1,1
54,2,38,5,5
54,2,40,1,1
54,2,41,1,1
54,2,42,1,1
54,2,45,1,1
54,2,48,1,1
54,2,50,1,1
54,2,51,3,3
54,2,53,1,1
54,2,54,1,1
54,2,56,2,2
54,2,57,7,7
54,2,59,8,8
54,2,60,2,2
54,2,61,1,1
54,2,62,7,7
54,2,63,1,1
54,2,64,1,1
54,2,65,1,1
54,2,66,3,3
54,2,67,2,2
54,2,68,1,1
54,2,70,4,4
54,2,71,3,3
54,2,72,1,1
54,2,73,5,5
54,2,74,1,1
54,2,75,3,3
54,2,76,3,3
54,2,77,2,2
54,2,79,2,2
54,2,80,1,1
54,2,81,1,1
54,2,82,3,3
54,2,83,8,8
54,2,85,1,1
54,2,86,2,2
54,2,87,2,2
54,2,88,1,1
54,2,89,4,4
54,2,94,1,1
54,2,95,1,1
54,2,96,1,1
54,2,98,6,6
54,2,101,8,8
54,2,104,3,3
54,2,105,5,5
54,2,106,1,1
54,2,108,2,2
54,2,110,6,6
54,2,111,1,1
54,2,112,2,2
54,2,113,3,3
54,2,116,2,2
54,2,118,1,1
54,2,119,1,1
54,2,120,3,3
54,2,121,1,1
54,2,122,2,2
54,2,124,2,2
54,2,125,3,3
54,2,126,1,1
54,2,128,1,1
54,2,129,1,1
54,2,130,3,3
54,2,132,1,1
54,2,134,4,4
54,2,135,1,1
54,2,137,7,7
54,2,139,1,1
54,2,140,1,1
54,2,143,2,2
54,2,144,2,2
54,2,147,1,1
54,2,148,4,4
54,2,152,2,2
54,2,155,1,1
54,2,156,1,1
54,2,158,3,3
54,2,159,3,3
54,2,161,6,6
54,2,162,1,1
54,2,164,2,2
54,2,165,4,4
54,2,166,1,1
54,2,167,1,1
54,2,168,1,1
54,2,171,1,1
54,2,172,1,1
54,2,173,1,1
54,2,174,1,1
54,2,175,1,1
54,2,176,7,7
54,2,177,1,1
54,2,178,2,2
54,2,179,2,2
54,2,180,5,5
54,2,182,6,6
54,2,183,1,1
54,2,184,1,1
54,2,188,2,2
54,2,189,1,1
54,2,193,2,2
54,2,194,2,2
54,2,196,1,1
54,2,197,1,1
54,2,198,1,1
54,2,203,3,3
54,2,204,6,6
54,2,205,4,4
54,2,206,2,2
54,2,207,1,1
54,2,214,8,8
54,2,215,31,31
54,2,216,10,10
54,2,217,7,7
54,2,218,4,4
54,2,225,8,8
54,2,226,12,12
54,2,227,11,11
54,2,228,9,9
54,2,229,3,3
54,2,235,1,1
54,2,236,4,4
54,2,237,5,5
54,2,238,8,8
54,2,239,13,13
54,2,240,2,2
54,2,246,1,1
54,2,247,1,1
54,2,248,2,2
54,2,249,5,5
54,2,250,9,9
54,2,251,3,3
54,2,257,1,1
54,2,258,1,1
54,2,259,5,5
54,2,260,5,5
54,2,261,12,12
54,2,262,4,4
54,2,269,1,1
54,2,270,1,1
54,2,271,2,2
54,2,272,14,14
54,2,273,3,3
54,2,281,1,1
54,2,282,1,1
54,2,283,1,1
54,2,284,4,4
54,2,292,1,1
54,2,293,1,1
54,2,294,1,1
54,2,295,1,1
54,2,304,1,1
