cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
13,1,1,2,2
13,1,3,7,7
13,1,5,1,1
13,1,6,7,7
13,1,12,2,2
13,1,14,9,9
13,1,17,1,1
13,1,20,1,1
13,1,21,8,8
13,1,22,1,1
13,1,23,2,2
13,1,24,1,1
13,1,25,1,1
13,1,26,1,1
13,1,27,2,2
13,1,28,1,1
13,1,30,8,8
13,1,31,1,1
13,1,34,1,1
13,1,36,4,4
13,1,38,2,2
13,1,40,4,4
13,1,41,7,7
13,1,42,2,2
13,1,44,2,2
13,1,46,5,5
13,1,48,1,1
13,1,50,1,1
13,1,51,1,1
13,1,55,1,1
13,1,56,1,1
13,1,59,1,1
13,1,60,1,1
13,1,63,4,4
13,1,67,2,2
13,1,70,30,30
13,1,71,1,1
13,1,72,1,1
13,1,75,6,6
13,1,76,1,1
13,1,77,6,6
13,1,78,2,2
13,1,79,6,6
13,1,80,1,1
13,1,82,1,1
13,1,87,1,1
13,1,89,1,1
13,1,93,1,1
13,1,94,1,1
13,1,95,1,1
13,1,102,1,1
13,1,105,1,1
13,1,108,13,13
13,1,109,1,1
13,1,111,5,5
13,1,112,2,2
13,1,114,1,1
13,1,116,1,1
13,1,118,2,2
13,1,120,1,1
13,1,121,1,1
13,1,122,3,3
13,1,123,2,2
13,1,124,5,5
13,1,125,1,1
13,1,127,2,2
13,1,129,7,7
13,1,130,2,2
13,1,132,3,3
13,1,134,13,13
13,1,135,1,1
13,1,136,1,1
13,1,139,1,1
13,1,140,1,1
13,1,141,13,13
13,1,143,4,4
13,1,146,1,1
13,1,148,1,1
13,1,152,3,3
13,1,153,1,1
13,1,154,4,4
13,1,155,4,4
13,1,159,1,1
13,1,161,2,2
13,1,162,6,6
13,1,163,1,1
13,1,164,1,1
13,1,165,1,1
13,1,166,2,2
13,1,167,1,1
13,1,168,1,1
13,1,170,1,1
13,1,171,1,1
13,1,175,1,1
13,1,178,1,1
13,1,180,8,8
13,1,182,1,1
13,1,183,1,1
13,1,184,1,1
13,1,188,2,2
13,1,189,1,1
13,1,192,1,1
13,1,193,8,8
13,1,194,15,15
13,1,195,5,5
13,1,196,1,1
13,1,197,4,4
13,1,198,5,5
13,1,213,1,1
13,1,214,1,1
13,1,215,1,1
13,1,224,1,1
13,1,225,1,1
13,1,226,1,1
13,1,227,1,1
13,1,228,1,1
13,1,235,1,1
13,1,236,1,1
13,1,237,1,1
13,1,238,3,3
13,1,239,7,7
13,1,240,7,7
13,1,241,2,2
13,1,246,1,1
13,1,247,2,2
13,1,248,4,4
13,1,249,10,10
13,1,250,15,15
13,1,251,10,10
13,1,252,2,2
13,1,257,5,5
13,1,258,11,11
13,1,259,3,3
13,1,260,5,5
13,1,261,10,10
13,1,262,5,5
13,1,263,1,1
13,1,268,1,1
13,1,269,2,2
13,1,270,4,4
13,1,271,3,3
13,1,272,3,3
13,1,273,2,2
13,1,274,1,1
13,1,280,1,1
13,1,281,1,1
