cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
23,24.0001,0,70,68,1,VEHICLE,1,0.0000,0.0000,0.5000,0,5,5,100.00,80.67,-19.33,0.6000
23,24.0001,0,70,68,3,VEHICLE,0,1.0000,1.0000,0.5000,0,4,0,0.00,80.67,80.67,1.5000
23,24.0001,0,70,68,6,VEHICLE,3,0.0000,0.0000,0.5000,0,6,6,100.00,80.67,-19.33,1.0000
23,24.0001,0,70,68,12,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,2.0000
23,24.0001,0,70,68,23,VEHICLE,1,1.0000,1.0000,0.5000,1,3,3,100.00,80.67,-19.33,1.3333
23,24.0001,0,70,68,27,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,3.0000
23,24.0001,0,70,68,30,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,80.67,-19.33,1.3333
23,24.0001,0,70,68,34,VEHICLE,1,0.8889,0.8889,0.5000,1,1,1,100.00,80.67,-19.33,9.0000
23,24.0001,0,70,68,38,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,80.67,80.67,2.0000
23,24.0001,0,70,68,41,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,3.0000
23,24.0001,0,70,68,42,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,1.0000
23,24.0001,0,70,68,46,VEHICLE,1,0.7778,0.7778,0.5000,1,1,1,100.00,80.67,-19.33,9.0000
23,24.0001,0,70,68,56,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,6.0000
23,24.0001,0,70,68,64,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,2.0000
23,24.0001,0,70,68,67,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,1.0000
23,24.0001,0,70,68,75,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,3.0000
23,24.0001,0,70,68,77,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,80.67,-19.33,0.6667
23,24.0001,0,70,68,78,VEHICLE,1,0.6250,0.6250,0.5000,1,1,1,100.00,80.67,-19.33,8.0000
23,24.0001,0,70,68,79,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,3.0000
23,24.0001,0,70,68,84,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,80.67,-19.33,1.5000
23,24.0001,0,70,68,110,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,80.67,80.67,2.0000
23,24.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,2.0000
23,24.0001,0,70,68,112,RSU,1,1.0000,1.0000,0.5000,1,1,1,100.00,80.67,-19.33,2.0000
23,24.0001,0,70,68,118,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,80.67,-19.33,2.0000
23,24.0001,0,70,68,122,RSU,2,0.3333,0.1667,0.5000,0,2,2,100.00,80.67,-19.33,1.5000
23,24.0001,0,70,68,123,RSU,2,0.5000,0.2500,0.5000,0,2,2,100.00,80.67,-19.33,2.0000
