cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_type,num_active_next_hops,sum_abs_ff_deviation,sum_abs_ff_deviation_normalized,threshold,detected,total_inbound,total_outbound,node_pdr,mean_pdr_flow,pdr_deviation,inbound_ratio
29,30.0001,0,70,68,1,VEHICLE,1,0.0000,0.0000,0.5000,0,5,5,100.00,63.33,-36.67,0.6000
29,30.0001,0,70,68,6,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.33,63.33,2.0000
29,30.0001,0,70,68,12,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,63.33,63.33,1.0000
29,30.0001,0,70,68,27,VEHICLE,1,0.0000,0.0000,0.5000,0,3,3,100.00,63.33,-36.67,1.0000
29,30.0001,0,70,68,30,VEHICLE,2,0.3214,0.1607,0.5000,0,14,14,100.00,63.33,-36.67,0.5714
29,30.0001,0,70,68,38,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,1.0000
29,30.0001,0,70,68,41,VEHICLE,0,1.0000,1.0000,0.5000,0,2,0,0.00,63.33,63.33,5.0000
29,30.0001,0,70,68,42,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,1.0000
29,30.0001,0,70,68,67,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.33,63.33,1.0000
29,30.0001,0,70,68,75,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,3.0000
29,30.0001,0,70,68,84,RSU,1,0.0000,0.0000,0.5000,0,6,6,100.00,63.33,-36.67,0.5000
29,30.0001,0,70,68,110,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,2.0000
29,30.0001,0,70,68,111,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,3.0000
29,30.0001,0,70,68,112,RSU,1,0.0000,0.0000,0.5000,0,4,4,100.00,63.33,-36.67,1.0000
29,30.0001,0,70,68,118,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,2.0000
29,30.0001,0,70,68,122,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,2.0000
29,30.0001,0,70,68,123,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,4.0000
29,30.0001,0,70,68,132,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.33,63.33,2.0000
29,30.0001,0,70,68,143,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,2.0000
29,30.0001,0,70,68,152,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,63.33,-36.67,2.5000
29,30.0001,0,70,68,154,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.33,63.33,2.0000
29,30.0001,0,70,68,155,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.33,63.33,2.0000
29,30.0001,0,70,68,188,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,2.0000
29,30.0001,0,70,68,193,RSU,0,1.0000,1.0000,0.5000,0,1,0,0.00,63.33,63.33,5.0000
29,30.0001,0,70,68,198,RSU,0,1.0000,1.0000,0.5000,0,2,0,0.00,63.33,63.33,3.0000
29,30.0001,0,70,68,239,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,2.0000
29,30.0001,0,70,68,240,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,63.33,-36.67,2.0000
29,30.0001,0,70,68,250,RSU,0,1.0000,1.0000,0.5000,0,6,0,0.00,63.33,63.33,3.8333
29,30.0001,0,70,68,251,RSU,3,0.3333,0.1111,0.5000,0,6,6,100.00,63.33,-36.67,1.3333
29,30.0001,0,70,68,261,RSU,0,1.0000,1.0000,0.5000,0,11,0,0.00,63.33,63.33,0.5455
29,30.0001,1,91,134,5,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,1.0000
29,30.0001,1,91,134,8,VEHICLE,1,0.0000,0.0000,0.5000,0,4,4,100.00,91.25,-8.75,0.5000
29,30.0001,1,91,134,9,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,2.0000
29,30.0001,1,91,134,13,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,2.0000
29,30.0001,1,91,134,29,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,2.0000
29,30.0001,1,91,134,39,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,3.0000
29,30.0001,1,91,134,45,VEHICLE,4,0.1500,0.0375,0.5000,0,10,4,40.00,91.25,51.25,1.6000
29,30.0001,1,91,134,52,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,2.0000
29,30.0001,1,91,134,54,VEHICLE,1,1.0000,1.0000,0.5000,1,1,1,100.00,91.25,-8.75,2.0000
29,30.0001,1,91,134,57,VEHICLE,4,0.4308,0.1077,0.5000,0,20,20,100.00,91.25,-8.75,0.6500
29,30.0001,1,91,134,64,VEHICLE,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,2.0000
29,30.0001,1,91,134,65,VEHICLE,0,1.0000,1.0000,0.5000,0,1,0,0.00,91.25,91.25,2.0000
29,30.0001,1,91,134,66,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,91.25,-8.75,1.5000
29,30.0001,1,91,134,73,VEHICLE,2,0.4431,0.2215,0.5000,0,25,25,100.00,91.25,-8.75,0.5200
29,30.0001,1,91,134,79,VEHICLE,1,0.0000,0.0000,0.5000,0,2,2,100.00,91.25,-8.75,8.0000
29,30.0001,1,91,134,92,RSU,1,0.0000,0.0000,0.5000,0,9,9,100.00,91.25,-8.75,1.4444
29,30.0001,1,91,134,94,RSU,1,0.0000,0.0000,0.5000,0,2,2,100.00,91.25,-8.75,3.0000
29,30.0001,1,91,134,101,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,5.0000
29,30.0001,1,91,134,103,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,3.0000
29,30.0001,1,91,134,107,RSU,1,0.7500,0.7500,0.5000,1,1,1,100.00,91.25,-8.75,4.0000
29,30.0001,1,91,134,113,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,2.0000
29,30.0001,1,91,134,126,RSU,1,0.0000,0.0000,0.5000,0,4,4,100.00,91.25,-8.75,0.5000
29,30.0001,1,91,134,137,RSU,1,0.0000,0.0000,0.5000,0,1,1,100.00,91.25,-8.75,3.0000
