cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
49,50.0001,0,70,68,1,VEHICLE,198,RSU,1,1,1.0000,1.0000,0.0000
49,50.0001,0,70,68,6,VEHICLE,152,RSU,1,1,1.0000,1.0000,0.0000
49,50.0001,0,70,68,12,VEHICLE,193,RSU,1,1,1.0000,1.0000,0.0000
49,50.0001,0,70,68,21,VEHICLE,26,VEHICLE,8,8,1.0000,0.5455,0.4545
49,50.0001,0,70,68,26,VEHICLE,68,VEHICLE,10,10,1.0000,1.0000,0.0000
49,50.0001,0,70,68,27,VEHICLE,251,RSU,1,1,1.0000,1.0000,0.0000
49,50.0001,0,70,68,28,VEHICLE,76,VEHICLE,8,4,0.5000,0.2857,0.2143
49,50.0001,0,70,68,28,VEHICLE,238,RSU,8,4,0.5000,0.2857,0.2143
49,50.0001,0,70,68,36,VEHICLE,165,RSU,7,7,1.0000,1.0000,0.0000
49,50.0001,0,70,68,41,VEHICLE,198,RSU,1,1,1.0000,1.0000,0.0000
49,50.0001,0,70,68,51,VEHICLE,71,VEHICLE,3,1,0.3333,0.3333,0.0000
49,50.0001,0,70,68,51,VEHICLE,249,RSU,3,2,0.6667,0.6667,-0.0000
49,50.0001,0,70,68,62,VEHICLE,198,RSU,1,1,1.0000,1.0000,0.0000
49,50.0001,0,70,68,71,VEHICLE,36,VEHICLE,6,3,0.5000,0.5714,-0.0714
49,50.0001,0,70,68,71,VEHICLE,124,RSU,6,1,0.1667,0.1429,0.0238
49,50.0001,0,70,68,71,VEHICLE,248,RSU,6,1,0.1667,0.1429,0.0238
49,50.0001,0,70,68,71,VEHICLE,259,RSU,6,1,0.1667,0.1429,0.0238
49,50.0001,0,70,68,76,VEHICLE,238,RSU,8,4,0.5000,0.4444,0.0556
49,50.0001,0,70,68,76,VEHICLE,249,RSU,8,4,0.5000,0.5556,-0.0556
49,50.0001,0,70,68,112,RSU,75,VEHICLE,1,1,1.0000,0.0000,1.0000
49,50.0001,0,70,68,124,RSU,165,RSU,5,5,1.0000,1.0000,0.0000
49,50.0001,0,70,68,130,RSU,193,RSU,1,1,1.0000,1.0000,0.0000
