cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
21,1,1,9,9
21,1,3,6,6
21,1,5,3,3
21,1,6,9,9
21,1,12,3,3
21,1,14,1,1
21,1,23,2,2
21,1,24,1,1
21,1,27,2,2
21,1,30,2,2
21,1,34,1,1
21,1,36,1,1
21,1,38,1,1
21,1,41,2,2
21,1,42,2,2
21,1,46,13,13
21,1,48,1,1
21,1,56,1,1
21,1,63,1,1
21,1,64,1,1
21,1,67,1,1
21,1,70,30,30
21,1,71,1,1
21,1,75,3,3
21,1,77,3,3
21,1,78,1,1
21,1,79,8,8
21,1,84,3,3
21,1,108,11,11
21,1,109,9,9
21,1,110,2,2
21,1,111,2,2
21,1,112,13,13
21,1,118,3,3
21,1,122,2,2
21,1,123,2,2
21,1,124,1,1
21,1,129,4,4
21,1,130,5,5
21,1,132,2,2
21,1,134,7,7
21,1,140,1,1
21,1,141,12,12
21,1,143,2,2
21,1,152,3,3
21,1,154,2,2
21,1,155,2,2
21,1,161,1,1
21,1,166,4,4
21,1,168,2,2
21,1,180,12,12
21,1,182,1,1
21,1,183,2,2
21,1,188,2,2
21,1,189,6,6
21,1,193,7,7
21,1,194,13,13
21,1,195,1,1
21,1,196,3,3
21,1,197,6,6
21,1,198,4,4
21,1,236,1,1
21,1,237,1,1
21,1,238,1,1
21,1,239,3,3
21,1,240,2,2
21,1,246,2,2
21,1,247,7,7
21,1,248,1,1
21,1,249,1,1
21,1,250,4,4
21,1,251,4,4
21,1,252,1,1
21,1,256,3,3
21,1,257,10,10
21,1,258,13,13
21,1,259,12,12
21,1,260,7,7
21,1,261,21,21
21,1,262,4,4
21,1,263,1,1
21,1,268,8,8
21,1,269,1,1
21,1,270,1,1
21,1,271,1,1
21,1,272,1,1
21,2,4,1,1
21,2,8,1,1
21,2,9,6,6
21,2,10,1,1
21,2,11,8,8
21,2,13,8,8
21,2,14,1,1
21,2,16,1,1
21,2,17,1,1
21,2,19,1,1
21,2,23,1,1
21,2,29,1,1
21,2,33,1,1
21,2,34,1,1
21,2,35,1,1
21,2,45,11,11
21,2,46,8,8
21,2,47,2,2
21,2,48,5,5
21,2,52,19,19
21,2,53,1,1
21,2,54,1,1
21,2,55,3,3
21,2,63,2,2
21,2,65,1,1
21,2,66,3,3
21,2,68,1,1
21,2,72,1,1
21,2,80,1,1
21,2,81,5,5
21,2,82,2,2
21,2,83,7,7
21,2,85,1,1
21,2,88,4,4
21,2,90,3,3
21,2,91,2,2
21,2,92,5,5
21,2,95,1,1
21,2,96,7,7
21,2,99,5,5
21,2,100,1,1
21,2,101,5,5
21,2,102,2,2
21,2,104,1,1
21,2,107,5,5
21,2,108,5,5
21,2,109,8,8
21,2,113,5,5
21,2,115,2,2
21,2,119,5,5
21,2,129,3,3
21,2,138,2,2
21,2,141,8,8
21,2,142,1,1
21,2,144,9,9
21,2,145,2,2
21,2,147,31,31
21,2,149,2,2
21,2,150,4,4
21,2,153,4,4
21,2,156,1,1
21,2,160,3,3
21,2,163,6,6
21,2,171,12,12
21,2,172,3,3
21,2,176,9,9
21,2,177,3,3
21,2,179,12,12
21,2,181,2,2
21,2,183,1,1
21,2,184,1,1
21,2,185,3,3
21,2,186,15,15
21,2,187,2,2
21,2,189,5,5
21,2,190,3,3
21,2,191,1,1
21,2,192,2,2
21,2,194,8,8
21,2,196,1,1
21,2,197,2,2
21,2,199,11,11
21,2,245,1,1
21,2,246,1,1
21,2,247,4,4
21,2,256,2,2
21,2,257,6,6
21,2,258,6,6
21,2,259,1,1
21,2,268,15,15
21,2,269,7,7
21,2,270,5,5
21,2,271,13,13
21,2,272,12,12
21,2,279,4,4
21,2,280,1,1
21,2,281,3,3
21,2,282,5,5
21,2,284,1,1
21,2,285,2,2
21,2,290,1,1
21,2,292,1,1
21,2,293,11,11
21,2,294,11,11
21,2,295,22,22
21,2,296,18,18
21,2,297,6,6
21,2,298,3,3
21,2,304,1,1
21,2,305,1,1
21,2,306,2,2
21,2,307,1,1
