cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
33,1,1,3,3
33,1,3,1,1
33,1,6,2,2
33,1,12,3,3
33,1,14,11,11
33,1,21,13,13
33,1,23,1,1
33,1,26,1,1
33,1,27,3,3
33,1,34,1,1
33,1,36,1,1
33,1,38,2,2
33,1,40,8,8
33,1,41,4,4
33,1,42,1,1
33,1,46,1,1
33,1,51,17,17
33,1,56,1,1
33,1,59,2,2
33,1,61,1,1
33,1,63,1,1
33,1,64,1,1
33,1,67,2,2
33,1,70,30,30
33,1,75,4,4
33,1,77,2,2
33,1,78,1,1
33,1,79,1,1
33,1,84,4,4
33,1,108,8,8
33,1,109,1,1
33,1,110,2,2
33,1,111,4,4
33,1,112,5,5
33,1,118,2,2
33,1,122,1,1
33,1,123,3,3
33,1,129,1,1
33,1,132,2,2
33,1,134,1,1
33,1,136,1,1
33,1,140,1,1
33,1,143,2,2
33,1,152,6,6
33,1,154,2,2
33,1,155,7,7
33,1,159,1,1
33,1,161,1,1
33,1,165,15,15
33,1,180,1,1
33,1,183,1,1
33,1,188,2,2
33,1,189,1,1
33,1,193,9,9
33,1,194,9,9
33,1,196,1,1
33,1,197,1,1
33,1,198,10,10
33,1,237,1,1
33,1,238,1,1
33,1,239,2,2
33,1,240,2,2
33,1,246,1,1
33,1,247,5,5
33,1,248,14,14
33,1,249,28,28
33,1,250,28,28
33,1,251,14,14
33,1,252,1,1
33,1,257,1,1
33,1,258,4,4
33,1,259,2,2
33,1,260,1,1
33,1,261,3,3
33,1,270,1,1
33,2,5,2,2
33,2,9,8,8
33,2,10,1,1
33,2,11,5,5
33,2,13,2,2
33,2,15,4,4
33,2,17,3,3
33,2,23,1,1
33,2,29,2,2
33,2,33,6,6
33,2,37,3,3
33,2,45,1,1
33,2,47,1,1
33,2,48,3,3
33,2,53,1,1
33,2,55,26,26
33,2,57,2,2
33,2,66,1,1
33,2,73,7,7
33,2,79,1,1
33,2,80,7,7
33,2,81,12,12
33,2,82,2,2
33,2,83,11,11
33,2,85,5,5
33,2,88,2,2
33,2,89,7,7
33,2,94,2,2
33,2,95,3,3
33,2,96,3,3
33,2,98,3,3
33,2,99,1,1
33,2,101,2,2
33,2,102,2,2
33,2,104,2,2
33,2,106,3,3
33,2,109,1,1
33,2,119,2,2
33,2,126,4,4
33,2,127,7,7
33,2,128,1,1
33,2,134,1,1
33,2,142,2,2
33,2,144,4,4
33,2,145,2,2
33,2,149,1,1
33,2,156,6,6
33,2,158,1,1
33,2,161,1,1
33,2,163,2,2
33,2,166,2,2
33,2,171,2,2
33,2,176,1,1
33,2,179,1,1
33,2,180,1,1
33,2,181,2,2
33,2,183,1,1
33,2,184,1,1
33,2,185,2,2
33,2,187,3,3
33,2,189,1,1
33,2,261,1,1
33,2,270,1,1
33,2,271,2,2
33,2,272,4,4
33,2,280,1,1
33,2,281,2,2
33,2,282,9,9
33,2,283,7,7
33,2,284,1,1
33,2,292,1,1
33,2,293,6,6
33,2,294,7,7
33,2,295,1,1
33,2,305,2,2
