cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
41,1,1,3,3
41,1,5,1,1
41,1,6,5,5
41,1,12,4,4
41,1,14,4,4
41,1,21,6,6
41,1,23,2,2
41,1,24,1,1
41,1,27,4,4
41,1,28,7,7
41,1,29,2,2
41,1,30,5,5
41,1,34,1,1
41,1,36,1,1
41,1,38,1,1
41,1,40,1,1
41,1,41,8,8
41,1,42,1,1
41,1,46,1,1
41,1,50,2,2
41,1,56,1,1
41,1,57,5,5
41,1,59,1,1
41,1,60,1,1
41,1,61,1,1
41,1,62,4,4
41,1,63,5,5
41,1,64,7,7
41,1,67,2,2
41,1,70,30,30
41,1,71,2,2
41,1,75,4,4
41,1,76,1,1
41,1,77,1,1
41,1,84,4,4
41,1,105,1,1
41,1,108,1,1
41,1,109,3,3
41,1,110,2,2
41,1,111,2,2
41,1,112,2,2
41,1,115,1,1
41,1,116,2,2
41,1,118,1,1
41,1,122,1,1
41,1,123,2,2
41,1,124,3,3
41,1,127,2,2
41,1,129,5,5
41,1,130,2,2
41,1,132,2,2
41,1,136,2,2
41,1,140,1,1
41,1,143,2,2
41,1,152,4,4
41,1,154,2,2
41,1,155,6,6
41,1,161,7,7
41,1,163,1,1
41,1,164,1,1
41,1,165,7,7
41,1,166,1,1
41,1,171,1,1
41,1,182,1,1
41,1,183,9,9
41,1,188,2,2
41,1,189,4,4
41,1,193,2,2
41,1,194,4,4
41,1,196,7,7
41,1,198,3,3
41,1,227,1,1
41,1,228,1,1
41,1,236,1,1
41,1,237,1,1
41,1,238,4,4
41,1,239,6,6
41,1,240,1,1
41,1,246,5,5
41,1,247,2,2
41,1,248,2,2
41,1,249,10,10
41,1,250,13,13
41,1,251,3,3
41,1,257,1,1
41,1,258,13,13
41,1,259,19,19
41,1,260,12,12
41,1,261,13,13
41,1,262,6,6
41,1,263,1,1
41,1,268,1,1
41,1,269,1,1
41,1,270,2,2
41,1,271,2,2
41,1,272,1,1
41,1,273,4,4
41,1,274,1,1
41,2,2,1,1
41,2,3,1,1
41,2,5,2,2
41,2,9,2,2
41,2,11,1,1
41,2,13,2,2
41,2,15,1,1
41,2,30,1,1
41,2,31,1,1
41,2,33,1,1
41,2,37,1,1
41,2,45,1,1
41,2,48,2,2
41,2,51,1,1
41,2,55,1,1
41,2,57,2,2
41,2,64,2,2
41,2,66,1,1
41,2,73,4,4
41,2,79,4,4
41,2,81,2,2
41,2,82,2,2
41,2,83,4,4
41,2,85,1,1
41,2,89,11,11
41,2,94,8,8
41,2,95,1,1
41,2,98,5,5
41,2,101,1,1
41,2,102,1,1
41,2,104,2,2
41,2,106,2,2
41,2,109,1,1
41,2,113,1,1
41,2,119,1,1
41,2,121,1,1
41,2,126,27,27
41,2,127,8,8
41,2,131,1,1
41,2,134,1,1
41,2,137,2,2
41,2,139,1,1
41,2,142,2,2
41,2,144,5,5
41,2,145,1,1
41,2,158,2,2
41,2,159,1,1
41,2,161,13,13
41,2,163,1,1
41,2,166,3,3
41,2,168,1,1
41,2,171,5,5
41,2,176,1,1
41,2,179,1,1
41,2,180,9,9
41,2,183,2,2
41,2,184,6,6
41,2,185,1,1
41,2,187,1,1
41,2,189,1,1
41,2,192,1,1
41,2,197,6,6
41,2,259,1,1
41,2,260,1,1
41,2,261,1,1
41,2,270,1,1
41,2,271,13,13
41,2,272,11,11
41,2,273,1,1
41,2,274,1,1
41,2,281,1,1
41,2,282,1,1
41,2,283,3,3
41,2,284,2,2
41,2,292,1,1
41,2,293,1,1
41,2,294,2,2
41,2,295,2,2
