cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
51,52.0001,0,70,68,3,VEHICLE,197,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,6,VEHICLE,161,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,24,VEHICLE,14,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,29,VEHICLE,197,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,34,VEHICLE,14,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,41,VEHICLE,198,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,51,VEHICLE,82,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,57,VEHICLE,197,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,62,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,71,VEHICLE,183,RSU,2,2,1.0000,1.0000,0.0000
51,52.0001,0,70,68,75,VEHICLE,250,RSU,4,4,1.0000,0.4000,0.6000
51,52.0001,0,70,68,112,RSU,75,VEHICLE,2,2,1.0000,0.2500,0.7500
51,52.0001,0,70,68,124,RSU,34,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,134,RSU,71,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,155,RSU,198,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,159,RSU,71,VEHICLE,2,1,0.5000,0.1000,0.4000
51,52.0001,0,70,68,159,RSU,189,RSU,2,1,0.5000,0.1000,0.4000
51,52.0001,0,70,68,161,RSU,197,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,183,RSU,82,RSU,2,1,0.5000,0.6667,-0.1667
51,52.0001,0,70,68,183,RSU,259,RSU,2,1,0.5000,0.3333,0.1667
51,52.0001,0,70,68,189,RSU,259,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,193,RSU,12,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,197,RSU,82,RSU,8,8,1.0000,1.0000,0.0000
51,52.0001,0,70,68,250,RSU,159,RSU,5,1,0.2000,0.4667,-0.2667
51,52.0001,0,70,68,251,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,0,70,68,259,RSU,24,VEHICLE,2,1,0.5000,0.0833,0.4167
51,52.0001,0,70,68,259,RSU,124,RSU,2,1,0.5000,0.0833,0.4167
51,52.0001,0,70,68,261,RSU,3,VEHICLE,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,261,RSU,29,VEHICLE,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,261,RSU,51,VEHICLE,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,261,RSU,57,VEHICLE,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,261,RSU,134,RSU,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,261,RSU,159,RSU,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,261,RSU,197,RSU,12,4,0.3333,0.2727,0.0606
51,52.0001,0,70,68,261,RSU,250,RSU,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,261,RSU,260,RSU,12,1,0.0833,0.0909,-0.0076
51,52.0001,0,70,68,262,RSU,12,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,0,VEHICLE,35,VEHICLE,2,2,1.0000,1.0000,0.0000
51,52.0001,1,93,91,8,VEHICLE,199,RSU,4,4,1.0000,1.0000,0.0000
51,52.0001,1,93,91,16,VEHICLE,43,VEHICLE,2,2,1.0000,1.0000,0.0000
51,52.0001,1,93,91,17,VEHICLE,55,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,35,VEHICLE,280,RSU,7,7,1.0000,1.0000,0.0000
51,52.0001,1,93,91,46,VEHICLE,138,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,53,VEHICLE,96,RSU,3,3,1.0000,1.0000,0.0000
51,52.0001,1,93,91,55,VEHICLE,64,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,64,VEHICLE,197,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,65,VEHICLE,91,RSU,29,2,0.0690,1.0000,-0.9310
51,52.0001,1,93,91,66,VEHICLE,65,VEHICLE,6,1,0.1667,0.2000,-0.0333
51,52.0001,1,93,91,66,VEHICLE,113,RSU,6,4,0.6667,0.6000,0.0667
51,52.0001,1,93,91,66,VEHICLE,179,RSU,6,1,0.1667,0.2000,-0.0333
51,52.0001,1,93,91,80,RSU,166,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,88,RSU,292,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,96,RSU,293,RSU,4,4,1.0000,0.3846,0.6154
51,52.0001,1,93,91,97,RSU,191,RSU,2,2,1.0000,1.0000,0.0000
51,52.0001,1,93,91,113,RSU,65,VEHICLE,21,11,0.5238,0.5238,-0.0000
51,52.0001,1,93,91,113,RSU,179,RSU,21,10,0.4762,0.4762,0.0000
51,52.0001,1,93,91,131,RSU,96,RSU,4,1,0.2500,0.1429,0.1071
51,52.0001,1,93,91,131,RSU,185,RSU,4,1,0.2500,0.1429,0.1071
51,52.0001,1,93,91,131,RSU,281,RSU,4,1,0.2500,0.5714,-0.3214
51,52.0001,1,93,91,131,RSU,292,RSU,4,1,0.2500,0.1429,0.1071
51,52.0001,1,93,91,138,RSU,170,RSU,3,3,1.0000,1.0000,0.0000
51,52.0001,1,93,91,141,RSU,35,VEHICLE,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,146,RSU,170,RSU,2,2,1.0000,0.1429,0.8571
51,52.0001,1,93,91,150,RSU,65,VEHICLE,4,4,1.0000,1.0000,0.0000
51,52.0001,1,93,91,153,RSU,170,RSU,2,2,1.0000,1.0000,0.0000
51,52.0001,1,93,91,156,RSU,17,VEHICLE,8,1,0.1250,0.0625,0.0625
51,52.0001,1,93,91,156,RSU,53,VEHICLE,8,1,0.1250,0.0625,0.0625
51,52.0001,1,93,91,156,RSU,80,RSU,8,1,0.1250,0.0625,0.0625
51,52.0001,1,93,91,156,RSU,88,RSU,8,1,0.1250,0.0625,0.0625
51,52.0001,1,93,91,156,RSU,131,RSU,8,2,0.2500,0.1250,0.1250
51,52.0001,1,93,91,156,RSU,185,RSU,8,2,0.2500,0.1250,0.1250
51,52.0001,1,93,91,161,RSU,273,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,162,RSU,170,RSU,2,2,1.0000,1.0000,0.0000
51,52.0001,1,93,91,166,RSU,282,RSU,21,21,1.0000,1.0000,0.0000
51,52.0001,1,93,91,170,RSU,156,RSU,13,2,0.1538,0.2222,-0.0684
51,52.0001,1,93,91,170,RSU,191,RSU,13,2,0.1538,0.2222,-0.0684
51,52.0001,1,93,91,170,RSU,280,RSU,13,7,0.5385,0.3333,0.2051
51,52.0001,1,93,91,170,RSU,291,RSU,13,2,0.1538,0.2222,-0.0684
51,52.0001,1,93,91,176,RSU,283,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,179,RSU,65,VEHICLE,13,13,1.0000,1.0000,0.0000
51,52.0001,1,93,91,185,RSU,166,RSU,4,1,0.2500,0.1250,0.1250
51,52.0001,1,93,91,185,RSU,281,RSU,4,2,0.5000,0.2500,0.2500
51,52.0001,1,93,91,185,RSU,292,RSU,4,1,0.2500,0.2500,0.0000
51,52.0001,1,93,91,191,RSU,280,RSU,6,3,0.5000,0.3000,0.2000
51,52.0001,1,93,91,191,RSU,291,RSU,6,3,0.5000,0.3000,0.2000
51,52.0001,1,93,91,197,RSU,161,RSU,1,1,1.0000,1.0000,0.0000
51,52.0001,1,93,91,199,RSU,150,RSU,4,4,1.0000,1.0000,0.0000
51,52.0001,1,93,91,273,RSU,176,RSU,1,1,1.0000,0.0000,1.0000
51,52.0001,1,93,91,279,RSU,170,RSU,2,2,1.0000,1.0000,0.0000
51,52.0001,1,93,91,280,RSU,156,RSU,24,4,0.1667,0.3077,-0.1410
51,52.0001,1,93,91,280,RSU,281,RSU,24,16,0.6667,0.3846,0.2821
51,52.0001,1,93,91,280,RSU,291,RSU,24,4,0.1667,0.3077,-0.1410
51,52.0001,1,93,91,281,RSU,166,RSU,19,19,1.0000,0.2500,0.7500
51,52.0001,1,93,91,282,RSU,293,RSU,21,21,1.0000,0.4167,0.5833
51,52.0001,1,93,91,283,RSU,113,RSU,1,1,1.0000,0.2857,0.7143
51,52.0001,1,93,91,290,RSU,35,VEHICLE,2,2,1.0000,1.0000,0.0000
51,52.0001,1,93,91,291,RSU,53,VEHICLE,9,2,0.2222,0.1429,0.0794
51,52.0001,1,93,91,291,RSU,131,RSU,9,2,0.2222,0.1429,0.0794
51,52.0001,1,93,91,291,RSU,149,RSU,9,2,0.2222,0.1429,0.0794
51,52.0001,1,93,91,291,RSU,156,RSU,9,2,0.2222,0.1429,0.0794
51,52.0001,1,93,91,291,RSU,185,RSU,9,1,0.1111,0.1429,-0.0317
51,52.0001,1,93,91,292,RSU,293,RSU,3,3,1.0000,0.4000,0.6000
51,52.0001,1,93,91,293,RSU,294,RSU,28,28,1.0000,1.0000,0.0000
51,52.0001,1,93,91,294,RSU,113,RSU,28,12,0.4286,0.4444,-0.0159
51,52.0001,1,93,91,294,RSU,295,RSU,28,16,0.5714,0.5556,0.0159
51,52.0001,1,93,91,295,RSU,66,VEHICLE,16,6,0.3750,0.3750,0.0000
51,52.0001,1,93,91,295,RSU,113,RSU,16,4,0.2500,0.2500,0.0000
51,52.0001,1,93,91,295,RSU,179,RSU,16,2,0.1250,0.1250,0.0000
51,52.0001,1,93,91,295,RSU,296,RSU,16,4,0.2500,0.2500,0.0000
51,52.0001,1,93,91,296,RSU,8,VEHICLE,4,4,1.0000,1.0000,0.0000
