cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
50,51.0001,0,70,68,1,INTERMEDIATE,-1,1,0,16,0
50,51.0001,0,70,68,6,INTERMEDIATE,-1,2,0,22,0
50,51.0001,0,70,68,12,INTERMEDIATE,-1,1,0,16,0
50,51.0001,0,70,68,12,INTERMEDIATE,161,1,1,16,22
50,51.0001,0,70,68,14,INTERMEDIATE,-1,7,0,29,0
50,51.0001,0,70,68,23,INTERMEDIATE,-1,1,0,19,0
50,51.0001,0,70,68,23,INTERMEDIATE,82,1,1,19,18
50,51.0001,0,70,68,27,INTERMEDIATE,-1,1,0,16,0
50,51.0001,0,70,68,27,INTERMEDIATE,112,1,1,16,16
50,51.0001,0,70,68,28,INTERMEDIATE,-1,4,0,33,0
50,51.0001,0,70,68,28,INTERMEDIATE,159,4,2,33,12
50,51.0001,0,70,68,28,INTERMEDIATE,238,4,2,33,12
50,51.0001,0,70,68,36,INTERMEDIATE,-1,1,0,12,0
50,51.0001,0,70,68,36,INTERMEDIATE,14,1,1,12,25
50,51.0001,0,70,68,41,INTERMEDIATE,-1,1,0,16,0
50,51.0001,0,70,68,57,INTERMEDIATE,-1,1,0,24,0
50,51.0001,0,70,68,57,INTERMEDIATE,197,1,1,24,18
50,51.0001,0,70,68,59,INTERMEDIATE,-1,5,0,20,0
50,51.0001,0,70,68,59,INTERMEDIATE,196,5,5,20,22
50,51.0001,0,70,68,62,INTERMEDIATE,-1,1,0,16,0
50,51.0001,0,70,68,62,INTERMEDIATE,6,1,1,16,21
50,51.0001,0,70,68,68,DESTINATION,-1,0,0,0,0
50,51.0001,0,70,68,70,SOURCE,-1,0,0,0,0
50,51.0001,0,70,68,71,INTERMEDIATE,-1,1,0,12,0
50,51.0001,0,70,68,71,INTERMEDIATE,59,1,1,12,16
50,51.0001,0,70,68,75,INTERMEDIATE,-1,3,0,32,0
50,51.0001,0,70,68,76,INTERMEDIATE,-1,2,0,21,0
50,51.0001,0,70,68,76,INTERMEDIATE,238,2,2,21,6
50,51.0001,0,70,68,82,INTERMEDIATE,-1,1,0,18,0
50,51.0001,0,70,68,112,INTERMEDIATE,-1,2,0,18,0
50,51.0001,0,70,68,112,INTERMEDIATE,75,2,2,18,28
50,51.0001,0,70,68,124,INTERMEDIATE,-1,1,0,12,0
50,51.0001,0,70,68,124,INTERMEDIATE,14,1,1,12,25
50,51.0001,0,70,68,130,INTERMEDIATE,-1,1,0,16,0
50,51.0001,0,70,68,143,INTERMEDIATE,-1,2,0,31,0
