cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
2,0,28,30,1.458,1,1.458
2,0,30,70,1.583,1,1.583
2,0,38,70,1.878,1,1.878
2,0,41,38,1.877,1,1.877
2,0,41,42,2.244,1,2.244
2,0,41,70,2.425,1,2.425
2,0,41,118,2.274,1,2.274
2,0,41,188,2.234,1,2.234
2,0,42,70,2.028,1,2.028
2,0,44,70,2.542,1,2.542
2,0,75,70,8.302,5,1.6604
2,0,111,70,1.946,1,1.946
2,0,118,70,1.509,1,1.509
2,0,121,251,6.382,3,2.12733
2,0,122,70,1.99,1,1.99
2,0,130,70,1.355,1,1.355
2,0,132,70,1.704,1,1.704
2,0,140,70,1.516,1,1.516
2,0,154,70,1.194,1,1.194
2,0,155,70,1.316,1,1.316
2,0,188,70,1.728,1,1.728
2,0,195,70,1.932,1,1.932
2,0,239,75,4.723,2,2.3615
2,0,251,70,2.592,1,2.592
2,1,30,12,2.464,1,2.464
2,1,41,12,1.821,1,1.821
2,1,41,70,1.909,1,1.909
2,1,41,140,1.857,1,1.857
2,1,44,12,1.642,1,1.642
2,1,57,193,2.209,1,2.209
2,1,62,57,1.626,1,1.626
2,1,62,193,2.153,1,2.153
2,1,70,12,2.004,1,2.004
2,1,70,75,2.191,1,2.191
2,1,75,12,1.375,1,1.375
2,1,111,12,2.229,1,2.229
2,1,112,251,4.095,2,2.0475
2,1,121,112,4.913,2,2.4565
2,1,122,12,1.512,1,1.512
2,1,123,12,2.425,1,2.425
2,1,130,12,2.418,1,2.418
2,1,132,12,1.889,1,1.889
2,1,140,12,1.752,1,1.752
2,1,152,121,4.301,2,2.1505
2,1,152,168,2.209,1,2.209
2,1,152,262,3.938,2,1.969
2,1,154,12,2.014,1,2.014
2,1,155,12,2.12,1,2.12
2,1,168,41,1.586,1,1.586
2,1,193,251,5.061,3,1.687
2,1,195,12,1.863,1,1.863
2,1,251,12,17.599,9,1.95544
2,1,251,41,2.595,1,2.595
2,1,262,193,1.915,1,1.915
2,1,262,251,5.761,3,1.92033
2,1,273,262,4.498,2,2.249
2,1,284,273,3.327,2,1.6635
