cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
56,1,1,4,4
56,1,3,2,2
56,1,6,4,4
56,1,12,2,2
56,1,14,1,1
56,1,21,1,1
56,1,23,1,1
56,1,24,1,1
56,1,27,4,4
56,1,30,2,2
56,1,31,1,1
56,1,36,1,1
56,1,40,1,1
56,1,41,8,8
56,1,45,1,1
56,1,48,1,1
56,1,50,1,1
56,1,51,2,2
56,1,56,1,1
56,1,59,1,1
56,1,60,1,1
56,1,61,1,1
56,1,62,2,2
56,1,63,1,1
56,1,64,1,1
56,1,67,1,1
56,1,70,30,30
56,1,71,13,13
56,1,75,5,5
56,1,76,5,5
56,1,77,1,1
56,1,79,1,1
56,1,83,1,1
56,1,84,5,5
56,1,85,1,1
56,1,89,1,1
56,1,95,1,1
56,1,98,1,1
56,1,99,1,1
56,1,102,1,1
56,1,105,1,1
56,1,108,1,1
56,1,109,1,1
56,1,112,3,3
56,1,115,1,1
56,1,119,1,1
56,1,121,1,1
56,1,124,1,1
56,1,127,1,1
56,1,129,1,1
56,1,130,2,2
56,1,134,2,2
56,1,136,1,1
56,1,139,1,1
56,1,143,3,3
56,1,148,1,1
56,1,154,6,6
56,1,155,9,9
56,1,159,5,5
56,1,161,1,1
56,1,163,1,1
56,1,164,1,1
56,1,165,1,1
56,1,166,1,1
56,1,168,1,1
56,1,171,1,1
56,1,175,1,1
56,1,176,1,1
56,1,180,1,1
56,1,182,1,1
56,1,183,5,5
56,1,187,1,1
56,1,189,7,7
56,1,192,1,1
56,1,193,2,2
56,1,194,1,1
56,1,196,1,1
56,1,197,4,4
56,1,198,1,1
56,1,237,1,1
56,1,238,2,2
56,1,239,1,1
56,1,247,1,1
56,1,248,1,1
56,1,249,6,6
56,1,250,10,10
56,1,251,1,1
56,1,258,1,1
56,1,259,24,24
56,1,260,15,15
56,1,261,16,16
56,1,262,6,6
56,1,270,2,2
56,1,271,1,1
56,1,272,2,2
56,1,273,2,2
56,1,281,1,1
56,1,282,1,1
56,1,283,1,1
56,2,1,1,1
56,2,3,1,1
56,2,6,1,1
56,2,12,1,1
56,2,14,1,1
56,2,18,1,1
56,2,20,3,3
56,2,21,1,1
56,2,24,1,1
56,2,25,1,1
56,2,26,2,2
56,2,27,1,1
56,2,28,2,2
56,2,29,1,1
56,2,34,1,1
56,2,36,2,2
56,2,38,1,1
56,2,40,1,1
56,2,41,1,1
56,2,42,8,8
56,2,50,1,1
56,2,51,1,1
56,2,56,3,3
56,2,57,1,1
56,2,59,2,2
56,2,60,1,1
56,2,61,1,1
56,2,62,1,1
56,2,63,1,1
56,2,67,1,1
56,2,68,1,1
56,2,71,1,1
56,2,75,1,1
56,2,76,3,3
56,2,77,1,1
56,2,78,2,2
56,2,82,1,1
56,2,84,1,1
56,2,87,8,8
56,2,105,1,1
56,2,108,3,3
56,2,110,2,2
56,2,111,4,4
56,2,112,2,2
56,2,114,2,2
56,2,116,1,1
56,2,117,2,2
56,2,118,11,11
56,2,120,1,1
56,2,122,9,9
56,2,123,2,2
56,2,124,3,3
56,2,129,1,1
56,2,130,1,1
56,2,134,1,1
56,2,136,1,1
56,2,140,8,8
56,2,143,1,1
56,2,148,1,1
56,2,151,3,3
56,2,154,1,1
56,2,155,1,1
56,2,159,2,2
56,2,164,2,2
56,2,165,1,1
56,2,167,2,2
56,2,173,3,3
56,2,175,2,2
56,2,178,2,2
56,2,182,1,1
56,2,188,4,4
56,2,189,1,1
56,2,193,2,2
56,2,194,2,2
56,2,196,1,1
56,2,198,5,5
56,2,201,8,8
56,2,202,28,28
56,2,203,11,11
56,2,204,6,6
56,2,205,3,3
56,2,206,2,2
56,2,212,8,8
56,2,213,14,14
56,2,214,13,13
56,2,215,9,9
56,2,216,6,6
56,2,217,5,5
56,2,223,4,4
56,2,224,9,9
56,2,225,8,8
56,2,226,7,7
56,2,227,11,11
56,2,228,16,16
56,2,234,2,2
56,2,235,4,4
56,2,236,7,7
56,2,237,1,1
56,2,238,1,1
56,2,239,1,1
56,2,240,1,1
56,2,241,1,1
56,2,242,1,1
56,2,243,1,1
56,2,245,1,1
56,2,246,2,2
56,2,247,2,2
56,2,248,2,2
56,2,249,5,5
56,2,250,3,3
56,2,251,5,5
56,2,252,19,19
56,2,253,19,19
56,2,259,1,1
56,2,260,1,1
56,2,261,1,1
56,2,262,1,1
56,2,263,1,1
56,2,264,1,1
56,2,265,1,1
56,2,272,1,1
56,2,273,1,1
