cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
4,5.0001,0,70,68,1,INTERMEDIATE,-1,4,0,26,0
4,5.0001,0,70,68,12,INTERMEDIATE,-1,4,0,31,0
4,5.0001,0,70,68,30,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,30,INTERMEDIATE,75,1,1,26,17
4,5.0001,0,70,68,38,INTERMEDIATE,-1,2,0,29,0
4,5.0001,0,70,68,38,INTERMEDIATE,12,2,2,29,20
4,5.0001,0,70,68,41,INTERMEDIATE,-1,2,0,29,0
4,5.0001,0,70,68,42,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,42,INTERMEDIATE,41,1,1,26,21
4,5.0001,0,70,68,44,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,44,INTERMEDIATE,143,1,1,26,23
4,5.0001,0,70,68,67,INTERMEDIATE,-1,2,0,27,0
4,5.0001,0,70,68,70,SOURCE,-1,0,0,0,0
4,5.0001,0,70,68,75,INTERMEDIATE,-1,2,0,32,0
4,5.0001,0,70,68,75,INTERMEDIATE,239,2,1,32,10
4,5.0001,0,70,68,75,INTERMEDIATE,250,2,1,32,10
4,5.0001,0,70,68,110,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,110,INTERMEDIATE,67,1,1,26,22
4,5.0001,0,70,68,111,INTERMEDIATE,-1,2,0,29,0
4,5.0001,0,70,68,118,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,118,INTERMEDIATE,252,1,1,26,17
4,5.0001,0,70,68,122,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,122,INTERMEDIATE,38,1,1,26,25
4,5.0001,0,70,68,123,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,130,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,132,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,140,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,140,INTERMEDIATE,111,1,1,26,21
4,5.0001,0,70,68,143,INTERMEDIATE,-1,2,0,30,0
4,5.0001,0,70,68,154,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,155,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,155,INTERMEDIATE,251,1,1,26,25
4,5.0001,0,70,68,188,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,195,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,195,INTERMEDIATE,12,1,1,26,24
4,5.0001,0,70,68,198,INTERMEDIATE,-1,1,0,26,0
4,5.0001,0,70,68,238,INTERMEDIATE,-1,1,0,10,0
