cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
36,36.2985,1,70,68,1,112,1.0
36,36.2985,1,70,68,6,155,1.0
36,36.2985,1,70,68,14,194,1.0
36,36.2985,1,70,68,21,14,1.0
36,36.2985,1,70,68,24,51,1.0
36,36.2985,1,70,68,26,34,1.0
36,36.2985,1,70,68,27,111,1.0
36,36.2985,1,70,68,34,14,1.0
36,36.2985,1,70,68,36,21,1.0
36,36.2985,1,70,68,40,14,1.0
36,36.2985,1,70,68,41,143,1.0
36,36.2985,1,70,68,50,26,1.0
36,36.2985,1,70,68,51,108,0.411765
36,36.2985,1,70,68,51,194,0.588235
36,36.2985,1,70,68,59,194,1.0
36,36.2985,1,70,68,61,40,1.0
36,36.2985,1,70,68,67,193,1.0
36,36.2985,1,70,68,70,251,0.1
36,36.2985,1,70,68,70,155,0.1
36,36.2985,1,70,68,70,250,0.133333
36,36.2985,1,70,68,70,240,0.133333
36,36.2985,1,70,68,70,152,0.133333
36,36.2985,1,70,68,70,67,0.133333
36,36.2985,1,70,68,70,193,0.266667
36,36.2985,1,70,68,71,21,1.0
36,36.2985,1,70,68,75,193,1.0
36,36.2985,1,70,68,77,194,1.0
36,36.2985,1,70,68,78,34,1.0
36,36.2985,1,70,68,84,193,1.0
36,36.2985,1,70,68,108,68,1.0
36,36.2985,1,70,68,110,112,1.0
36,36.2985,1,70,68,111,193,1.0
36,36.2985,1,70,68,112,193,1.0
36,36.2985,1,70,68,116,14,1.0
36,36.2985,1,70,68,118,1,1.0
36,36.2985,1,70,68,122,132,1.0
36,36.2985,1,70,68,123,75,1.0
36,36.2985,1,70,68,124,14,1.0
36,36.2985,1,70,68,129,61,1.0
36,36.2985,1,70,68,132,27,1.0
36,36.2985,1,70,68,134,249,0.166667
36,36.2985,1,70,68,134,51,0.166667
36,36.2985,1,70,68,134,260,0.166667
36,36.2985,1,70,68,134,197,0.5
36,36.2985,1,70,68,136,26,1.0
36,36.2985,1,70,68,140,111,1.0
36,36.2985,1,70,68,143,250,1.0
36,36.2985,1,70,68,152,251,0.333333
36,36.2985,1,70,68,152,250,0.666667
36,36.2985,1,70,68,155,250,1.0
36,36.2985,1,70,68,159,51,0.166667
36,36.2985,1,70,68,159,249,0.333333
36,36.2985,1,70,68,159,260,0.5
36,36.2985,1,70,68,165,247,1.0
36,36.2985,1,70,68,182,194,1.0
36,36.2985,1,70,68,188,41,1.0
36,36.2985,1,70,68,193,262,0.428571
36,36.2985,1,70,68,193,261,0.571429
36,36.2985,1,70,68,194,68,0.428571
36,36.2985,1,70,68,194,108,0.571429
36,36.2985,1,70,68,196,51,1.0
36,36.2985,1,70,68,197,51,0.125
36,36.2985,1,70,68,197,259,0.125
36,36.2985,1,70,68,197,249,0.25
36,36.2985,1,70,68,197,260,0.5
36,36.2985,1,70,68,198,251,1.0
36,36.2985,1,70,68,237,59,1.0
36,36.2985,1,70,68,238,237,1.0
36,36.2985,1,70,68,239,1,1.0
36,36.2985,1,70,68,240,75,1.0
36,36.2985,1,70,68,247,14,1.0
36,36.2985,1,70,68,248,51,1.0
36,36.2985,1,70,68,249,51,0.210526
36,36.2985,1,70,68,249,71,0.210526
36,36.2985,1,70,68,249,248,0.210526
36,36.2985,1,70,68,249,260,0.368421
36,36.2985,1,70,68,250,249,1.0
36,36.2985,1,70,68,251,262,1.0
36,36.2985,1,70,68,252,251,1.0
36,36.2985,1,70,68,258,14,1.0
36,36.2985,1,70,68,259,194,0.125
36,36.2985,1,70,68,259,51,0.125
36,36.2985,1,70,68,259,258,0.125
36,36.2985,1,70,68,259,196,0.125
36,36.2985,1,70,68,259,21,0.5
36,36.2985,1,70,68,260,51,0.454545
36,36.2985,1,70,68,260,259,0.545455
36,36.2985,1,70,68,261,134,0.294118
36,36.2985,1,70,68,261,159,0.294118
36,36.2985,1,70,68,261,197,0.411765
36,36.2985,1,70,68,262,261,1.0
36,36.2985,2,273,239,1,239,1.0
36,36.2985,2,273,239,2,184,1.0
36,36.2985,2,273,239,3,250,1.0
36,36.2985,2,273,239,6,12,1.0
36,36.2985,2,273,239,12,155,1.0
36,36.2985,2,273,239,23,180,1.0
36,36.2985,2,273,239,27,38,1.0
36,36.2985,2,273,239,28,239,0.333333
36,36.2985,2,273,239,28,76,0.666667
36,36.2985,2,273,239,30,12,1.0
36,36.2985,2,273,239,31,184,1.0
36,36.2985,2,273,239,38,132,1.0
36,36.2985,2,273,239,41,155,1.0
36,36.2985,2,273,239,42,155,1.0
36,36.2985,2,273,239,45,66,1.0
36,36.2985,2,273,239,57,161,0.111111
36,36.2985,2,273,239,57,79,0.111111
36,36.2985,2,273,239,57,62,0.111111
36,36.2985,2,273,239,57,180,0.111111
36,36.2985,2,273,239,57,272,0.111111
36,36.2985,2,273,239,57,30,0.111111
36,36.2985,2,273,239,57,261,0.333333
36,36.2985,2,273,239,62,6,0.142857
36,36.2985,2,273,239,62,193,0.142857
36,36.2985,2,273,239,62,130,0.142857
36,36.2985,2,273,239,62,262,0.142857
36,36.2985,2,273,239,62,261,0.142857
36,36.2985,2,273,239,62,12,0.285714
36,36.2985,2,273,239,64,3,0.25
36,36.2985,2,273,239,64,249,0.25
36,36.2985,2,273,239,64,261,0.5
36,36.2985,2,273,239,66,184,1.0
36,36.2985,2,273,239,67,143,1.0
36,36.2985,2,273,239,70,41,1.0
36,36.2985,2,273,239,73,31,1.0
36,36.2985,2,273,239,75,118,1.0
36,36.2985,2,273,239,76,239,1.0
36,36.2985,2,273,239,79,30,1.0
36,36.2985,2,273,239,82,271,1.0
36,36.2985,2,273,239,83,168,1.0
36,36.2985,2,273,239,84,132,1.0
36,36.2985,2,273,239,89,271,1.0
36,36.2985,2,273,239,94,184,1.0
36,36.2985,2,273,239,109,180,1.0
36,36.2985,2,273,239,110,143,1.0
36,36.2985,2,273,239,111,67,1.0
36,36.2985,2,273,239,112,239,0.5
36,36.2985,2,273,239,112,1,0.5
36,36.2985,2,273,239,118,155,1.0
36,36.2985,2,273,239,121,184,1.0
36,36.2985,2,273,239,127,57,1.0
36,36.2985,2,273,239,130,84,1.0
36,36.2985,2,273,239,132,41,1.0
36,36.2985,2,273,239,134,261,1.0
36,36.2985,2,273,239,139,184,1.0
36,36.2985,2,273,239,140,38,1.0
36,36.2985,2,273,239,143,239,0.166667
36,36.2985,2,273,239,143,1,0.166667
36,36.2985,2,273,239,143,112,0.666667
36,36.2985,2,273,239,152,250,1.0
36,36.2985,2,273,239,155,250,1.0
36,36.2985,2,273,239,161,64,0.2
36,36.2985,2,273,239,161,180,0.2
36,36.2985,2,273,239,161,261,0.6
36,36.2985,2,273,239,168,57,0.2
36,36.2985,2,273,239,168,30,0.2
36,36.2985,2,273,239,168,184,0.6
36,36.2985,2,273,239,171,184,1.0
36,36.2985,2,273,239,176,168,1.0
36,36.2985,2,273,239,180,3,0.166667
36,36.2985,2,273,239,180,64,0.333333
36,36.2985,2,273,239,180,261,0.5
36,36.2985,2,273,239,184,57,0.428571
36,36.2985,2,273,239,184,272,0.571429
36,36.2985,2,273,239,188,67,1.0
36,36.2985,2,273,239,189,180,1.0
36,36.2985,2,273,239,193,251,1.0
36,36.2985,2,273,239,197,3,1.0
36,36.2985,2,273,239,198,250,1.0
36,36.2985,2,273,239,238,28,1.0
36,36.2985,2,273,239,240,143,1.0
36,36.2985,2,273,239,241,240,1.0
36,36.2985,2,273,239,249,250,1.0
36,36.2985,2,273,239,250,239,0.083333
36,36.2985,2,273,239,250,1,0.083333
36,36.2985,2,273,239,250,112,0.166667
36,36.2985,2,273,239,250,28,0.166667
36,36.2985,2,273,239,250,143,0.5
36,36.2985,2,273,239,251,143,1.0
36,36.2985,2,273,239,252,132,1.0
36,36.2985,2,273,239,261,3,0.090909
36,36.2985,2,273,239,261,6,0.181818
36,36.2985,2,273,239,261,193,0.181818
36,36.2985,2,273,239,261,12,0.181818
36,36.2985,2,273,239,261,250,0.363636
36,36.2985,2,273,239,262,84,1.0
36,36.2985,2,273,239,263,252,1.0
36,36.2985,2,273,239,271,272,1.0
36,36.2985,2,273,239,272,161,0.2
36,36.2985,2,273,239,272,79,0.2
36,36.2985,2,273,239,272,180,0.2
36,36.2985,2,273,239,272,261,0.4
36,36.2985,2,273,239,273,274,0.035714
