cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
41,42.0001,0,70,68,1,VEHICLE,6,VEHICLE,5,5,1.0000,1.0000,0.0000
41,42.0001,0,70,68,5,VEHICLE,23,VEHICLE,1,1,1.0000,1.0000,0.0000
41,42.0001,0,70,68,6,VEHICLE,261,RSU,6,6,1.0000,1.0000,0.0000
41,42.0001,0,70,68,12,VEHICLE,30,VEHICLE,1,1,1.0000,1.0000,0.0000
41,42.0001,0,70,68,23,VEHICLE,29,VEHICLE,1,1,1.0000,0.0000,1.0000
41,42.0001,0,70,68,27,VEHICLE,62,VEHICLE,2,2,1.0000,1.0000,0.0000
41,42.0001,0,70,68,28,VEHICLE,238,RSU,2,2,1.0000,0.2857,0.7143
41,42.0001,0,70,68,29,VEHICLE,64,VEHICLE,2,2,1.0000,1.0000,0.0000
41,42.0001,0,70,68,30,VEHICLE,161,RSU,2,2,1.0000,1.0000,0.0000
41,42.0001,0,70,68,38,VEHICLE,111,RSU,1,1,1.0000,1.0000,0.0000
41,42.0001,0,70,68,41,VEHICLE,28,VEHICLE,3,1,0.3333,0.2500,0.0833
41,42.0001,0,70,68,41,VEHICLE,239,RSU,3,2,0.6667,0.2500,0.4167
41,42.0001,0,70,68,57,VEHICLE,271,RSU,1,1,1.0000,0.2000,0.8000
41,42.0001,0,70,68,62,VEHICLE,261,RSU,4,3,0.7500,0.7500,0.0000
41,42.0001,0,70,68,62,VEHICLE,262,RSU,4,1,0.2500,0.2500,0.0000
41,42.0001,0,70,68,64,VEHICLE,109,RSU,2,1,0.5000,0.1429,0.3571
41,42.0001,0,70,68,64,VEHICLE,183,RSU,2,1,0.5000,0.1429,0.3571
41,42.0001,0,70,68,84,RSU,27,VEHICLE,1,1,1.0000,1.0000,0.0000
41,42.0001,0,70,68,109,RSU,260,RSU,2,2,1.0000,1.0000,0.0000
41,42.0001,0,70,68,110,RSU,41,VEHICLE,1,1,1.0000,1.0000,0.0000
