cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
27,27.2985,1,70,68,1,193,1.0
27,27.2985,1,70,68,3,161,0.083333
27,27.2985,1,70,68,3,134,0.083333
27,27.2985,1,70,68,3,180,0.083333
27,27.2985,1,70,68,3,260,0.166667
27,27.2985,1,70,68,3,249,0.166667
27,27.2985,1,70,68,3,197,0.416667
27,27.2985,1,70,68,6,75,1.0
27,27.2985,1,70,68,12,193,1.0
27,27.2985,1,70,68,14,68,0.166667
27,27.2985,1,70,68,14,129,0.166667
27,27.2985,1,70,68,14,257,0.166667
27,27.2985,1,70,68,14,258,0.5
27,27.2985,1,70,68,21,129,0.142857
27,27.2985,1,70,68,21,108,0.142857
27,27.2985,1,70,68,21,34,0.142857
27,27.2985,1,70,68,21,14,0.142857
27,27.2985,1,70,68,21,258,0.428571
27,27.2985,1,70,68,23,260,1.0
27,27.2985,1,70,68,27,30,1.0
27,27.2985,1,70,68,28,238,1.0
27,27.2985,1,70,68,30,193,0.222222
27,27.2985,1,70,68,30,261,0.333333
27,27.2985,1,70,68,30,250,0.444444
27,27.2985,1,70,68,34,129,0.2
27,27.2985,1,70,68,34,14,0.2
27,27.2985,1,70,68,34,258,0.6
27,27.2985,1,70,68,36,108,0.166667
27,27.2985,1,70,68,36,51,0.166667
27,27.2985,1,70,68,36,247,0.166667
27,27.2985,1,70,68,36,21,0.5
27,27.2985,1,70,68,38,27,1.0
27,27.2985,1,70,68,41,30,1.0
27,27.2985,1,70,68,42,123,1.0
27,27.2985,1,70,68,46,141,0.461538
27,27.2985,1,70,68,46,68,0.538462
27,27.2985,1,70,68,50,34,1.0
27,27.2985,1,70,68,51,247,0.25
27,27.2985,1,70,68,51,108,0.25
27,27.2985,1,70,68,51,21,0.5
27,27.2985,1,70,68,59,51,1.0
27,27.2985,1,70,68,63,14,1.0
27,27.2985,1,70,68,67,130,1.0
27,27.2985,1,70,68,70,110,0.033333
27,27.2985,1,70,68,70,154,0.033333
27,27.2985,1,70,68,70,6,0.033333
27,27.2985,1,70,68,70,143,0.033333
27,27.2985,1,70,68,70,122,0.033333
27,27.2985,1,70,68,70,239,0.033333
27,27.2985,1,70,68,70,67,0.033333
27,27.2985,1,70,68,70,42,0.033333
27,27.2985,1,70,68,70,118,0.033333
27,27.2985,1,70,68,70,240,0.033333
27,27.2985,1,70,68,70,155,0.033333
27,27.2985,1,70,68,70,1,0.033333
27,27.2985,1,70,68,70,111,0.033333
27,27.2985,1,70,68,70,132,0.033333
27,27.2985,1,70,68,70,75,0.033333
27,27.2985,1,70,68,70,112,0.033333
27,27.2985,1,70,68,70,12,0.033333
27,27.2985,1,70,68,70,38,0.033333
27,27.2985,1,70,68,70,188,0.033333
27,27.2985,1,70,68,70,27,0.033333
27,27.2985,1,70,68,70,198,0.033333
27,27.2985,1,70,68,70,123,0.033333
27,27.2985,1,70,68,70,41,0.033333
27,27.2985,1,70,68,70,251,0.033333
27,27.2985,1,70,68,70,152,0.033333
27,27.2985,1,70,68,70,193,0.033333
27,27.2985,1,70,68,70,250,0.133333
27,27.2985,1,70,68,75,193,1.0
27,27.2985,1,70,68,77,36,0.111111
27,27.2985,1,70,68,77,51,0.111111
27,27.2985,1,70,68,77,21,0.111111
27,27.2985,1,70,68,77,108,0.111111
27,27.2985,1,70,68,77,259,0.555556
27,27.2985,1,70,68,84,261,1.0
27,27.2985,1,70,68,87,239,1.0
27,27.2985,1,70,68,108,68,0.071429
27,27.2985,1,70,68,108,46,0.142857
27,27.2985,1,70,68,108,14,0.142857
27,27.2985,1,70,68,108,258,0.142857
27,27.2985,1,70,68,108,129,0.142857
27,27.2985,1,70,68,108,34,0.357143
27,27.2985,1,70,68,109,197,1.0
27,27.2985,1,70,68,110,41,1.0
27,27.2985,1,70,68,111,30,1.0
27,27.2985,1,70,68,112,30,1.0
27,27.2985,1,70,68,116,34,1.0
27,27.2985,1,70,68,118,130,1.0
27,27.2985,1,70,68,122,75,1.0
27,27.2985,1,70,68,123,152,0.2
27,27.2985,1,70,68,123,193,0.2
27,27.2985,1,70,68,123,250,0.6
27,27.2985,1,70,68,125,228,1.0
27,27.2985,1,70,68,129,68,0.125
27,27.2985,1,70,68,129,46,0.25
27,27.2985,1,70,68,129,257,0.25
27,27.2985,1,70,68,129,258,0.375
27,27.2985,1,70,68,130,30,1.0
27,27.2985,1,70,68,132,12,1.0
27,27.2985,1,70,68,134,159,0.1
27,27.2985,1,70,68,134,161,0.1
27,27.2985,1,70,68,134,180,0.1
27,27.2985,1,70,68,134,260,0.1
27,27.2985,1,70,68,134,249,0.1
27,27.2985,1,70,68,134,197,0.5
27,27.2985,1,70,68,140,143,1.0
27,27.2985,1,70,68,141,68,1.0
27,27.2985,1,70,68,143,193,1.0
27,27.2985,1,70,68,152,193,0.166667
27,27.2985,1,70,68,152,198,0.166667
27,27.2985,1,70,68,152,251,0.166667
27,27.2985,1,70,68,152,250,0.166667
27,27.2985,1,70,68,152,30,0.333333
27,27.2985,1,70,68,154,41,1.0
27,27.2985,1,70,68,155,152,1.0
27,27.2985,1,70,68,159,196,1.0
27,27.2985,1,70,68,161,249,1.0
27,27.2985,1,70,68,175,34,1.0
27,27.2985,1,70,68,180,260,0.166667
27,27.2985,1,70,68,180,197,0.833333
27,27.2985,1,70,68,183,189,1.0
27,27.2985,1,70,68,188,27,1.0
27,27.2985,1,70,68,189,197,1.0
27,27.2985,1,70,68,193,261,0.285714
27,27.2985,1,70,68,193,3,0.285714
27,27.2985,1,70,68,193,250,0.428571
27,27.2985,1,70,68,194,51,1.0
27,27.2985,1,70,68,196,194,0.25
27,27.2985,1,70,68,196,197,0.25
27,27.2985,1,70,68,196,259,0.5
27,27.2985,1,70,68,197,36,0.133333
27,27.2985,1,70,68,197,248,0.133333
27,27.2985,1,70,68,197,77,0.133333
27,27.2985,1,70,68,197,51,0.2
27,27.2985,1,70,68,197,259,0.4
27,27.2985,1,70,68,198,193,0.142857
27,27.2985,1,70,68,198,251,0.142857
27,27.2985,1,70,68,198,30,0.142857
27,27.2985,1,70,68,198,250,0.571429
27,27.2985,1,70,68,227,238,1.0
27,27.2985,1,70,68,228,28,1.0
27,27.2985,1,70,68,238,249,1.0
27,27.2985,1,70,68,239,1,1.0
27,27.2985,1,70,68,240,152,1.0
27,27.2985,1,70,68,246,257,1.0
27,27.2985,1,70,68,247,258,1.0
27,27.2985,1,70,68,248,51,1.0
27,27.2985,1,70,68,249,197,0.307692
27,27.2985,1,70,68,249,248,0.307692
27,27.2985,1,70,68,249,77,0.384615
27,27.2985,1,70,68,250,3,0.315789
27,27.2985,1,70,68,250,134,0.315789
27,27.2985,1,70,68,250,249,0.368421
27,27.2985,1,70,68,251,30,0.222222
27,27.2985,1,70,68,251,193,0.222222
27,27.2985,1,70,68,251,250,0.555556
27,27.2985,1,70,68,252,251,1.0
27,27.2985,1,70,68,257,141,0.222222
27,27.2985,1,70,68,257,68,0.222222
27,27.2985,1,70,68,257,46,0.555556
27,27.2985,1,70,68,258,141,0.133333
27,27.2985,1,70,68,258,68,0.133333
27,27.2985,1,70,68,258,46,0.266667
27,27.2985,1,70,68,258,257,0.466667
