cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
37,1,1,5,5
37,1,3,8,8
37,1,6,2,2
37,1,12,11,11
37,1,14,4,4
37,1,21,4,4
37,1,23,1,1
37,1,24,1,1
37,1,27,7,7
37,1,28,1,1
37,1,29,2,2
37,1,30,5,5
37,1,31,1,1
37,1,34,5,5
37,1,36,1,1
37,1,38,1,1
37,1,41,2,2
37,1,42,1,1
37,1,51,23,23
37,1,56,1,1
37,1,59,1,1
37,1,60,1,1
37,1,61,1,1
37,1,62,5,5
37,1,63,6,6
37,1,64,6,6
37,1,67,2,2
37,1,70,30,30
37,1,71,1,1
37,1,75,5,5
37,1,78,1,1
37,1,79,9,9
37,1,84,5,5
37,1,108,23,23
37,1,109,3,3
37,1,110,2,2
37,1,111,9,9
37,1,112,3,3
37,1,118,2,2
37,1,121,2,2
37,1,122,1,1
37,1,123,2,2
37,1,124,1,1
37,1,125,1,1
37,1,129,6,6
37,1,130,1,1
37,1,132,2,2
37,1,134,6,6
37,1,136,1,1
37,1,139,3,3
37,1,140,1,1
37,1,143,3,3
37,1,152,3,3
37,1,154,2,2
37,1,155,3,3
37,1,159,10,10
37,1,161,1,1
37,1,165,7,7
37,1,168,4,4
37,1,180,1,1
37,1,182,1,1
37,1,183,1,1
37,1,188,2,2
37,1,189,1,1
37,1,192,1,1
37,1,193,3,3
37,1,194,3,3
37,1,196,1,1
37,1,197,12,12
37,1,198,3,3
37,1,217,1,1
37,1,227,1,1
37,1,228,1,1
37,1,229,1,1
37,1,237,1,1
37,1,238,1,1
37,1,239,1,1
37,1,240,2,2
37,1,246,5,5
37,1,247,3,3
37,1,248,1,1
37,1,249,5,5
37,1,250,15,15
37,1,251,3,3
37,1,252,1,1
37,1,257,9,9
37,1,258,11,11
37,1,259,1,1
37,1,260,2,2
37,1,261,10,10
37,1,262,1,1
37,1,263,1,1
37,1,268,1,1
37,1,269,1,1
37,1,270,1,1
37,1,271,1,1
37,2,0,2,2
37,2,10,1,1
37,2,14,2,2
37,2,15,1,1
37,2,16,3,3
37,2,17,1,1
37,2,18,1,1
37,2,21,4,4
37,2,24,1,1
37,2,33,1,1
37,2,34,2,2
37,2,35,3,3
37,2,36,3,3
37,2,40,3,3
37,2,46,9,9
37,2,47,1,1
37,2,48,1,1
37,2,50,1,1
37,2,51,3,3
37,2,55,1,1
37,2,56,2,2
37,2,59,7,7
37,2,61,3,3
37,2,63,3,3
37,2,68,3,3
37,2,71,4,4
37,2,72,10,10
37,2,74,2,2
37,2,77,3,3
37,2,78,1,1
37,2,80,1,1
37,2,85,1,1
37,2,88,1,1
37,2,93,30,30
37,2,97,3,3
37,2,99,1,1
37,2,102,5,5
37,2,108,8,8
37,2,114,1,1
37,2,115,4,4
37,2,116,7,7
37,2,124,2,2
37,2,129,4,4
37,2,135,1,1
37,2,138,3,3
37,2,141,5,5
37,2,145,1,1
37,2,146,7,7
37,2,153,4,4
37,2,156,1,1
37,2,162,5,5
37,2,163,5,5
37,2,165,17,17
37,2,167,1,1
37,2,169,4,4
37,2,170,4,4
37,2,178,1,1
37,2,181,1,1
37,2,182,1,1
37,2,185,1,1
37,2,187,3,3
37,2,191,4,4
37,2,192,11,11
37,2,194,5,5
37,2,196,10,10
37,2,235,1,1
37,2,236,1,1
37,2,237,1,1
37,2,246,1,1
37,2,247,2,2
37,2,248,4,4
37,2,257,4,4
37,2,258,7,7
37,2,259,9,9
37,2,267,1,1
37,2,268,3,3
37,2,269,11,11
37,2,270,16,16
37,2,278,1,1
37,2,279,6,6
37,2,280,13,13
37,2,281,8,8
37,2,290,3,3
37,2,291,1,1
37,2,292,1,1
