cycle_id,sim_time_s,flow_id,flow_source,flow_destination,node_id,node_role,next_hop_id,unique_inbound_count,unique_outbound_count,num_watchers_inbound,num_watchers_outbound
29,30.0001,0,70,68,1,INTERMEDIATE,-1,5,0,41,0
29,30.0001,0,70,68,1,INTERMEDIATE,84,5,5,41,28
29,30.0001,0,70,68,6,INTERMEDIATE,-1,1,0,27,0
29,30.0001,0,70,68,12,INTERMEDIATE,-1,2,0,32,0
29,30.0001,0,70,68,27,INTERMEDIATE,-1,3,0,32,0
29,30.0001,0,70,68,27,INTERMEDIATE,112,3,3,32,27
29,30.0001,0,70,68,30,INTERMEDIATE,-1,14,0,34,0
29,30.0001,0,70,68,30,INTERMEDIATE,250,14,3,34,15
29,30.0001,0,70,68,30,INTERMEDIATE,261,14,11,34,15
29,30.0001,0,70,68,38,INTERMEDIATE,-1,1,0,27,0
29,30.0001,0,70,68,38,INTERMEDIATE,27,1,1,27,23
29,30.0001,0,70,68,41,INTERMEDIATE,-1,2,0,29,0
29,30.0001,0,70,68,42,INTERMEDIATE,-1,1,0,20,0
29,30.0001,0,70,68,42,INTERMEDIATE,1,1,1,20,19
29,30.0001,0,70,68,67,INTERMEDIATE,-1,1,0,27,0
29,30.0001,0,70,68,70,SOURCE,-1,0,0,0,0
29,30.0001,0,70,68,75,INTERMEDIATE,-1,1,0,27,0
29,30.0001,0,70,68,75,INTERMEDIATE,251,1,1,27,26
29,30.0001,0,70,68,84,INTERMEDIATE,-1,6,0,29,0
29,30.0001,0,70,68,84,INTERMEDIATE,30,6,6,29,22
29,30.0001,0,70,68,110,INTERMEDIATE,-1,1,0,27,0
29,30.0001,0,70,68,110,INTERMEDIATE,12,1,1,27,26
29,30.0001,0,70,68,111,INTERMEDIATE,-1,1,0,27,0
29,30.0001,0,70,68,111,INTERMEDIATE,198,1,1,27,24
29,30.0001,0,70,68,112,INTERMEDIATE,-1,4,0,30,0
29,30.0001,0,70,68,112,INTERMEDIATE,30,4,4,30,26
29,30.0001,0,70,68,118,INTERMEDIATE,-1,1,0,27,0
29,30.0001,0,70,68,118,INTERMEDIATE,42,1,1,27,20
