cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
39,1,1,4,4
39,1,3,1,1
39,1,5,1,1
39,1,6,2,2
39,1,12,6,6
39,1,14,5,5
39,1,20,1,1
39,1,21,5,5
39,1,23,2,2
39,1,24,1,1
39,1,27,6,6
39,1,28,9,9
39,1,29,2,2
39,1,30,3,3
39,1,31,1,1
39,1,34,4,4
39,1,36,1,1
39,1,38,1,1
39,1,41,9,9
39,1,42,1,1
39,1,46,1,1
39,1,56,1,1
39,1,57,1,1
39,1,59,4,4
39,1,60,1,1
39,1,61,1,1
39,1,62,1,1
39,1,63,4,4
39,1,64,1,1
39,1,67,1,1
39,1,70,30,30
39,1,71,11,11
39,1,75,4,4
39,1,77,1,1
39,1,78,1,1
39,1,79,2,2
39,1,82,1,1
39,1,84,5,5
39,1,108,4,4
39,1,109,2,2
39,1,110,2,2
39,1,111,5,5
39,1,112,2,2
39,1,115,1,1
39,1,116,1,1
39,1,118,2,2
39,1,121,1,1
39,1,122,1,1
39,1,123,2,2
39,1,124,1,1
39,1,129,6,6
39,1,130,2,2
39,1,132,2,2
39,1,134,1,1
39,1,136,1,1
39,1,139,1,1
39,1,140,1,1
39,1,143,2,2
39,1,152,3,3
39,1,154,2,2
39,1,155,9,9
39,1,159,1,1
39,1,161,1,1
39,1,163,1,1
39,1,164,2,2
39,1,165,8,8
39,1,166,1,1
39,1,168,1,1
39,1,175,1,1
39,1,178,1,1
39,1,180,3,3
39,1,182,1,1
39,1,183,2,2
39,1,188,2,2
39,1,189,1,1
39,1,193,2,2
39,1,194,4,4
39,1,196,2,2
39,1,197,1,1
39,1,198,3,3
39,1,228,1,1
39,1,236,1,1
39,1,237,2,2
39,1,238,6,6
39,1,239,7,7
39,1,240,2,2
39,1,246,4,4
39,1,247,4,4
39,1,248,12,12
39,1,249,20,20
39,1,250,15,15
39,1,251,3,3
39,1,257,9,9
39,1,258,12,12
39,1,259,4,4
39,1,260,1,1
39,1,261,4,4
39,1,262,2,2
39,1,268,1,1
39,1,269,1,1
39,1,270,1,1
39,1,271,1,1
39,1,272,1,1
39,2,1,1,1
39,2,2,1,1
39,2,3,3,3
39,2,5,1,1
39,2,6,6,6
39,2,9,1,1
39,2,12,5,5
39,2,13,1,1
39,2,20,19,19
39,2,23,1,1
39,2,27,9,9
39,2,28,14,14
39,2,29,1,1
39,2,30,9,9
39,2,31,1,1
39,2,33,1,1
39,2,37,1,1
39,2,38,1,1
39,2,41,4,4
39,2,42,1,1
39,2,44,2,2
39,2,45,3,3
39,2,48,1,1
39,2,55,1,1
39,2,57,11,11
39,2,60,5,5
39,2,62,13,13
39,2,64,1,1
39,2,66,2,2
39,2,67,2,2
39,2,70,5,5
39,2,73,7,7
39,2,75,6,6
39,2,76,9,9
39,2,79,9,9
39,2,81,1,1
39,2,83,13,13
39,2,84,1,1
39,2,89,3,3
39,2,91,1,1
39,2,94,8,8
39,2,95,1,1
39,2,98,2,2
39,2,101,1,1
39,2,105,7,7
39,2,106,1,1
39,2,109,2,2
39,2,110,4,4
39,2,111,2,2
39,2,112,4,4
39,2,113,2,2
39,2,118,1,1
39,2,120,33,33
39,2,121,5,5
39,2,122,2,2
39,2,123,4,4
39,2,126,1,1
39,2,127,11,11
39,2,130,8,8
39,2,132,1,1
39,2,134,3,3
39,2,137,1,1
39,2,139,1,1
39,2,142,1,1
39,2,143,5,5
39,2,144,1,1
39,2,148,24,24
39,2,152,5,5
39,2,154,4,4
39,2,155,5,5
39,2,159,4,4
39,2,161,5,5
39,2,164,17,17
39,2,166,1,1
39,2,168,4,4
39,2,171,7,7
39,2,176,17,17
39,2,179,1,1
39,2,180,3,3
39,2,183,1,1
39,2,184,6,6
39,2,187,1,1
39,2,188,1,1
39,2,189,1,1
39,2,193,9,9
39,2,195,1,1
39,2,197,3,3
39,2,198,4,4
39,2,203,32,32
39,2,204,6,6
39,2,205,4,4
39,2,206,2,2
39,2,207,1,1
39,2,208,1,1
39,2,214,32,32
39,2,215,9,9
39,2,216,6,6
39,2,217,4,4
39,2,218,2,2
39,2,219,1,1
39,2,226,4,4
39,2,227,21,21
39,2,228,8,8
39,2,229,3,3
39,2,230,2,2
39,2,237,2,2
39,2,238,30,30
39,2,239,15,15
39,2,240,2,2
39,2,241,1,1
39,2,248,1,1
39,2,249,13,13
39,2,250,8,8
39,2,251,5,5
39,2,252,2,2
39,2,259,1,1
39,2,260,3,3
39,2,261,8,8
39,2,262,11,11
39,2,263,5,5
39,2,270,1,1
39,2,271,1,1
39,2,272,4,4
39,2,273,7,7
39,2,274,6,6
39,2,281,1,1
39,2,282,1,1
39,2,283,1,1
39,2,284,2,2
39,2,285,3,3
39,2,295,1,1
39,2,296,1,1
