cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
11,1,1,2,2
11,1,3,6,6
11,1,6,1,1
11,1,10,1,1
11,1,12,4,4
11,1,14,9,9
11,1,17,1,1
11,1,20,1,1
11,1,21,15,15
11,1,22,1,1
11,1,23,1,1
11,1,24,1,1
11,1,27,4,4
11,1,30,10,10
11,1,34,1,1
11,1,36,1,1
11,1,37,1,1
11,1,38,2,2
11,1,40,1,1
11,1,41,2,2
11,1,42,2,2
11,1,44,3,3
11,1,46,11,11
11,1,48,1,1
11,1,51,1,1
11,1,56,2,2
11,1,57,1,1
11,1,59,1,1
11,1,63,9,9
11,1,64,1,1
11,1,70,30,30
11,1,71,1,1
11,1,72,1,1
11,1,75,9,9
11,1,77,1,1
11,1,78,1,1
11,1,79,14,14
11,1,84,1,1
11,1,108,4,4
11,1,109,1,1
11,1,110,2,2
11,1,111,2,2
11,1,112,1,1
11,1,116,1,1
11,1,118,2,2
11,1,121,1,1
11,1,122,2,2
11,1,123,4,4
11,1,124,1,1
11,1,125,1,1
11,1,127,1,1
11,1,129,12,12
11,1,130,3,3
11,1,132,5,5
11,1,134,2,2
11,1,136,1,1
11,1,139,1,1
11,1,140,2,2
11,1,141,9,9
11,1,143,7,7
11,1,148,1,1
11,1,152,1,1
11,1,154,3,3
11,1,155,3,3
11,1,161,2,2
11,1,162,7,7
11,1,165,3,3
11,1,166,1,1
11,1,168,1,1
11,1,175,1,1
11,1,180,1,1
11,1,182,1,1
11,1,183,1,1
11,1,184,1,1
11,1,188,2,2
11,1,189,1,1
11,1,193,1,1
11,1,194,5,5
11,1,195,3,3
11,1,196,1,1
11,1,197,1,1
11,1,198,3,3
11,1,226,1,1
11,1,227,1,1
11,1,228,1,1
11,1,235,1,1
11,1,236,1,1
11,1,237,2,2
11,1,238,4,4
11,1,239,10,10
11,1,240,8,8
11,1,241,2,2
11,1,246,1,1
11,1,247,8,8
11,1,248,9,9
11,1,249,13,13
11,1,250,17,17
11,1,251,12,12
11,1,252,2,2
11,1,257,5,5
11,1,258,13,13
11,1,259,17,17
11,1,260,18,18
11,1,261,13,13
11,1,262,6,6
11,1,263,1,1
11,1,268,5,5
11,1,270,1,1
11,1,271,1,1
11,1,272,1,1
11,1,273,1,1
11,1,282,1,1
11,2,1,4,4
11,2,3,1,1
11,2,6,1,1
11,2,12,3,3
11,2,30,3,3
11,2,38,1,1
11,2,41,17,17
11,2,42,1,1
11,2,44,3,3
11,2,57,3,3
11,2,70,4,4
11,2,75,1,1
11,2,110,29,29
11,2,111,2,2
11,2,112,10,10
11,2,118,2,2
11,2,121,9,9
11,2,122,2,2
11,2,130,5,5
11,2,132,2,2
11,2,134,1,1
11,2,140,2,2
11,2,143,6,6
11,2,152,3,3
11,2,154,10,10
11,2,155,4,4
11,2,168,12,12
11,2,188,3,3
11,2,195,3,3
11,2,198,4,4
11,2,229,1,1
11,2,230,2,2
11,2,240,8,8
11,2,241,2,2
11,2,250,1,1
11,2,251,14,14
11,2,252,7,7
11,2,261,3,3
11,2,262,13,13
