cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
38,38.2985,1,70,68,1,6,1.0
38,38.2985,1,70,68,3,51,0.111111
38,38.2985,1,70,68,3,134,0.111111
38,38.2985,1,70,68,3,159,0.111111
38,38.2985,1,70,68,3,64,0.111111
38,38.2985,1,70,68,3,197,0.111111
38,38.2985,1,70,68,3,183,0.444444
38,38.2985,1,70,68,6,30,1.0
38,38.2985,1,70,68,12,41,0.166667
38,38.2985,1,70,68,12,30,0.166667
38,38.2985,1,70,68,12,62,0.166667
38,38.2985,1,70,68,12,250,0.166667
38,38.2985,1,70,68,12,261,0.333333
38,38.2985,1,70,68,14,165,1.0
38,38.2985,1,70,68,21,63,1.0
38,38.2985,1,70,68,23,3,1.0
38,38.2985,1,70,68,24,14,1.0
38,38.2985,1,70,68,27,30,1.0
38,38.2985,1,70,68,28,250,0.25
38,38.2985,1,70,68,28,249,0.25
38,38.2985,1,70,68,28,238,0.5
38,38.2985,1,70,68,29,3,1.0
38,38.2985,1,70,68,30,180,1.0
38,38.2985,1,70,68,31,180,1.0
38,38.2985,1,70,68,34,165,1.0
38,38.2985,1,70,68,36,14,1.0
38,38.2985,1,70,68,38,84,1.0
38,38.2985,1,70,68,41,155,0.25
38,38.2985,1,70,68,41,28,0.25
38,38.2985,1,70,68,41,250,0.5
38,38.2985,1,70,68,42,1,1.0
38,38.2985,1,70,68,51,108,1.0
38,38.2985,1,70,68,56,108,1.0
38,38.2985,1,70,68,59,14,1.0
38,38.2985,1,70,68,60,24,1.0
38,38.2985,1,70,68,62,79,1.0
38,38.2985,1,70,68,63,246,0.166667
38,38.2985,1,70,68,63,258,0.166667
38,38.2985,1,70,68,63,129,0.166667
38,38.2985,1,70,68,63,165,0.5
38,38.2985,1,70,68,64,51,0.166667
38,38.2985,1,70,68,64,134,0.166667
38,38.2985,1,70,68,64,159,0.166667
38,38.2985,1,70,68,64,197,0.166667
38,38.2985,1,70,68,64,183,0.333333
