cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
27,0,1,70,2.032,1,2.032
27,0,1,239,2.114,1,2.114
27,0,12,70,1.61,1,1.61
27,0,30,111,1.455,1,1.455
27,0,30,112,2.402,1,2.402
27,0,30,130,3.631,2,1.8155
27,0,30,251,2.44,1,2.44
27,0,36,197,3.079,2,1.5395
27,0,38,70,1.753,1,1.753
27,0,42,70,2.286,1,2.286
27,0,51,36,2.068,1,2.068
27,0,51,194,3.538,1,3.538
27,0,67,70,2.161,1,2.161
27,0,108,36,4.982,1,4.982
27,0,111,70,1.463,1,1.463
27,0,122,70,1.634,1,1.634
27,0,130,67,1.534,1,1.534
27,0,130,118,1.604,1,1.604
27,0,134,261,4.014,1,4.014
27,0,152,70,1.675,1,1.675
27,0,152,240,1.705,1,1.705
27,0,154,70,2.317,1,2.317
27,0,159,134,2.153,1,2.153
27,0,180,261,3.633,2,1.8165
27,0,193,1,3.516,2,1.758
27,0,193,12,1.884,1,1.884
27,0,193,30,3.968,2,1.984
27,0,193,70,2.379,1,2.379
27,0,193,152,2.185,1,2.185
27,0,193,198,1.641,1,1.641
27,0,194,196,1.749,1,1.749
27,0,196,159,2.581,1,2.581
27,0,197,249,2.296,1,2.296
27,0,198,70,2.107,1,2.107
27,0,198,152,1.473,1,1.473
27,0,239,70,1.772,1,1.772
27,0,240,70,2.505,1,2.505
27,0,247,51,3.504,2,1.752
27,0,249,161,2.564,1,2.564
27,0,251,70,1.765,1,1.765
27,0,261,30,5.016,2,2.508
27,0,261,193,6.17,4,1.5425
27,1,9,91,5.1,3,1.7
27,1,9,106,1.336,1,1.336
27,1,9,284,1.546,1,1.546
27,1,9,295,1.422,1,1.422
27,1,12,152,1.237,1,1.237
27,1,30,152,1.594,1,1.594
27,1,45,273,7.532,4,1.883
27,1,62,30,2.155,1,2.155
27,1,84,152,1.809,1,1.809
27,1,91,45,16.418,10,1.6418
27,1,106,147,2.081,1,2.081
27,1,106,295,1.656,1,1.656
27,1,112,84,2.043,1,2.043
27,1,112,152,2.071,1,2.071
27,1,112,240,1.921,1,1.921
27,1,113,45,3.399,1,3.399
27,1,122,152,1.253,1,1.253
27,1,130,152,22.864,12,1.90533
27,1,147,295,1.375,1,1.375
27,1,193,152,1.995,1,1.995
27,1,198,152,2.014,1,2.014
27,1,240,152,1.664,1,1.664
27,1,262,62,2.05,1,2.05
27,1,262,130,1.223,1,1.223
27,1,262,198,1.738,1,1.738
27,1,262,263,17.586,11,1.59873
27,1,263,130,18.604,11,1.69127
27,1,273,262,20.121,10,2.0121
27,1,284,45,1.831,1,1.831
27,1,285,45,1.793,1,1.793
27,1,295,91,9.055,5,1.811
27,1,296,9,4.548,2,2.274
27,1,296,91,3.992,2,1.996
27,1,296,285,2.187,1,2.187
27,1,296,295,2.049,1,2.049
27,1,296,307,1.484,1,1.484
27,1,297,113,2.159,1,2.159
