cycle_id,sim_time_s,flow_id,flow_source,flow_destination,forwarding_node_id,forwarding_node_type,next_hop_id,next_hop_type,unique_inbound_count,unique_outbound_to_next_hop,observed_ff,expected_ff_planned,ff_deviation
48,49.0001,0,70,68,1,VEHICLE,112,RSU,3,3,1.0000,1.0000,0.0000
48,49.0001,0,70,68,3,VEHICLE,64,VEHICLE,3,3,1.0000,1.0000,0.0000
48,49.0001,0,70,68,23,VEHICLE,3,VEHICLE,3,3,1.0000,1.0000,0.0000
48,49.0001,0,70,68,28,VEHICLE,76,VEHICLE,6,5,0.8333,0.3125,0.5208
48,49.0001,0,70,68,28,VEHICLE,249,RSU,6,1,0.1667,0.3125,-0.1458
48,49.0001,0,70,68,62,VEHICLE,198,RSU,1,1,1.0000,1.0000,0.0000
48,49.0001,0,70,68,64,VEHICLE,259,RSU,3,3,1.0000,1.0000,0.0000
48,49.0001,0,70,68,67,VEHICLE,1,VEHICLE,1,1,1.0000,1.0000,0.0000
48,49.0001,0,70,68,76,VEHICLE,238,RSU,9,5,0.5556,0.6000,-0.0444
48,49.0001,0,70,68,76,VEHICLE,249,RSU,9,4,0.4444,0.4000,0.0444
48,49.0001,0,70,68,112,RSU,75,VEHICLE,5,5,1.0000,0.0000,1.0000
48,49.0001,0,70,68,124,RSU,14,VEHICLE,1,1,1.0000,1.0000,0.0000
48,49.0001,0,70,68,130,RSU,1,VEHICLE,1,1,1.0000,1.0000,0.0000
48,49.0001,0,70,68,143,RSU,28,VEHICLE,3,1,0.3333,0.2500,0.0833
48,49.0001,0,70,68,143,RSU,152,RSU,3,2,0.6667,0.2500,0.4167
48,49.0001,0,70,68,152,RSU,28,VEHICLE,5,1,0.2000,0.4545,-0.2545
48,49.0001,0,70,68,159,RSU,23,VEHICLE,3,3,1.0000,1.0000,0.0000
48,49.0001,0,70,68,198,RSU,143,RSU,2,1,0.5000,0.1429,0.3571
48,49.0001,0,70,68,198,RSU,152,RSU,2,1,0.5000,0.1429,0.3571
48,49.0001,0,70,68,249,RSU,124,RSU,6,1,0.1667,0.1765,-0.0098
48,49.0001,0,70,68,250,RSU,28,VEHICLE,12,4,0.3333,0.2353,0.0980
48,49.0001,0,70,68,250,RSU,76,VEHICLE,12,4,0.3333,0.2353,0.0980
48,49.0001,0,70,68,250,RSU,159,RSU,12,3,0.2500,0.1765,0.0735
48,49.0001,0,70,68,250,RSU,249,RSU,12,1,0.0833,0.3529,-0.2696
48,49.0001,1,254,126,73,VEHICLE,95,RSU,2,2,1.0000,1.0000,0.0000
48,49.0001,1,254,126,81,RSU,126,RSU,2,2,1.0000,1.0000,0.0000
48,49.0001,1,254,126,95,RSU,81,RSU,2,2,1.0000,1.0000,0.0000
48,49.0001,1,254,126,243,RSU,242,RSU,8,8,1.0000,1.0000,0.0000
48,49.0001,1,254,126,263,RSU,262,RSU,7,7,1.0000,0.4444,0.5556
48,49.0001,1,254,126,264,RSU,263,RSU,13,7,0.5385,0.4667,0.0718
48,49.0001,1,254,126,264,RSU,275,RSU,13,6,0.4615,0.5333,-0.0718
48,49.0001,1,254,126,265,RSU,264,RSU,13,13,1.0000,0.5833,0.4167
48,49.0001,1,254,126,274,RSU,285,RSU,2,2,1.0000,0.4444,0.5556
48,49.0001,1,254,126,275,RSU,274,RSU,6,2,0.3333,0.6000,-0.2667
48,49.0001,1,254,126,275,RSU,286,RSU,6,4,0.6667,0.4000,0.2667
48,49.0001,1,254,126,284,RSU,73,VEHICLE,2,2,1.0000,1.0000,0.0000
48,49.0001,1,254,126,285,RSU,284,RSU,2,2,1.0000,0.2857,0.7143
