cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
52,52.2985,1,70,68,1,250,0.444444
52,52.2985,1,70,68,1,261,0.555556
52,52.2985,1,70,68,6,197,1.0
52,52.2985,1,70,68,12,197,1.0
52,52.2985,1,70,68,14,68,0.125
52,52.2985,1,70,68,14,165,0.125
52,52.2985,1,70,68,14,21,0.25
52,52.2985,1,70,68,14,56,0.5
52,52.2985,1,70,68,21,68,0.444444
52,52.2985,1,70,68,21,165,0.555556
52,52.2985,1,70,68,23,259,1.0
52,52.2985,1,70,68,24,21,0.166667
52,52.2985,1,70,68,24,182,0.166667
52,52.2985,1,70,68,24,56,0.166667
52,52.2985,1,70,68,24,14,0.5
52,52.2985,1,70,68,27,30,0.142857
52,52.2985,1,70,68,27,161,0.142857
52,52.2985,1,70,68,27,1,0.142857
52,52.2985,1,70,68,27,261,0.142857
52,52.2985,1,70,68,27,197,0.428571
52,52.2985,1,70,68,28,159,1.0
52,52.2985,1,70,68,29,197,1.0
52,52.2985,1,70,68,30,197,1.0
52,52.2985,1,70,68,31,197,1.0
52,52.2985,1,70,68,34,108,1.0
52,52.2985,1,70,68,36,14,1.0
52,52.2985,1,70,68,40,14,1.0
52,52.2985,1,70,68,41,1,1.0
52,52.2985,1,70,68,56,68,0.285714
52,52.2985,1,70,68,56,165,0.285714
52,52.2985,1,70,68,56,21,0.428571
52,52.2985,1,70,68,59,136,1.0
52,52.2985,1,70,68,60,108,1.0
52,52.2985,1,70,68,61,68,1.0
52,52.2985,1,70,68,62,1,1.0
52,52.2985,1,70,68,63,14,1.0
52,52.2985,1,70,68,67,75,1.0
52,52.2985,1,70,68,70,251,0.033333
52,52.2985,1,70,68,70,130,0.033333
52,52.2985,1,70,68,70,143,0.033333
52,52.2985,1,70,68,70,152,0.033333
52,52.2985,1,70,68,70,112,0.033333
52,52.2985,1,70,68,70,193,0.033333
52,52.2985,1,70,68,70,62,0.033333
52,52.2985,1,70,68,70,155,0.033333
52,52.2985,1,70,68,70,262,0.033333
52,52.2985,1,70,68,70,41,0.033333
52,52.2985,1,70,68,70,75,0.033333
52,52.2985,1,70,68,70,6,0.033333
52,52.2985,1,70,68,70,12,0.033333
52,52.2985,1,70,68,70,27,0.033333
52,52.2985,1,70,68,70,1,0.066667
52,52.2985,1,70,68,70,261,0.466667
52,52.2985,1,70,68,71,59,1.0
52,52.2985,1,70,68,75,12,1.0
52,52.2985,1,70,68,76,250,1.0
52,52.2985,1,70,68,77,56,1.0
52,52.2985,1,70,68,79,197,1.0
52,52.2985,1,70,68,82,259,1.0
52,52.2985,1,70,68,84,76,1.0
52,52.2985,1,70,68,89,197,1.0
52,52.2985,1,70,68,108,56,1.0
52,52.2985,1,70,68,112,1,1.0
52,52.2985,1,70,68,116,21,1.0
52,52.2985,1,70,68,121,197,1.0
52,52.2985,1,70,68,124,14,1.0
52,52.2985,1,70,68,129,14,1.0
52,52.2985,1,70,68,130,62,1.0
52,52.2985,1,70,68,134,197,1.0
52,52.2985,1,70,68,136,14,1.0
52,52.2985,1,70,68,139,197,1.0
52,52.2985,1,70,68,143,6,1.0
52,52.2985,1,70,68,152,1,1.0
52,52.2985,1,70,68,154,28,1.0
52,52.2985,1,70,68,155,27,1.0
52,52.2985,1,70,68,159,134,1.0
52,52.2985,1,70,68,161,168,0.333333
52,52.2985,1,70,68,161,197,0.666667
52,52.2985,1,70,68,164,21,1.0
52,52.2985,1,70,68,165,68,1.0
52,52.2985,1,70,68,168,180,0.25
52,52.2985,1,70,68,168,197,0.75
52,52.2985,1,70,68,180,197,1.0
52,52.2985,1,70,68,182,14,1.0
52,52.2985,1,70,68,183,82,0.333333
52,52.2985,1,70,68,183,259,0.666667
52,52.2985,1,70,68,189,82,0.111111
52,52.2985,1,70,68,189,183,0.222222
52,52.2985,1,70,68,189,71,0.222222
52,52.2985,1,70,68,189,259,0.444444
52,52.2985,1,70,68,193,6,1.0
52,52.2985,1,70,68,194,14,1.0
52,52.2985,1,70,68,196,14,1.0
52,52.2985,1,70,68,197,82,0.266667
52,52.2985,1,70,68,197,23,0.333333
52,52.2985,1,70,68,197,189,0.4
52,52.2985,1,70,68,198,84,1.0
52,52.2985,1,70,68,238,60,1.0
52,52.2985,1,70,68,239,28,1.0
52,52.2985,1,70,68,247,108,1.0
52,52.2985,1,70,68,248,108,1.0
52,52.2985,1,70,68,249,59,1.0
52,52.2985,1,70,68,250,249,0.285714
52,52.2985,1,70,68,250,261,0.285714
52,52.2985,1,70,68,250,159,0.428571
52,52.2985,1,70,68,251,262,1.0
52,52.2985,1,70,68,258,14,1.0
52,52.2985,1,70,68,259,68,0.045455
52,52.2985,1,70,68,259,34,0.090909
52,52.2985,1,70,68,259,40,0.090909
52,52.2985,1,70,68,259,248,0.090909
52,52.2985,1,70,68,259,196,0.090909
52,52.2985,1,70,68,259,14,0.090909
52,52.2985,1,70,68,259,36,0.090909
52,52.2985,1,70,68,259,24,0.090909
52,52.2985,1,70,68,259,108,0.090909
52,52.2985,1,70,68,259,258,0.227273
52,52.2985,1,70,68,260,59,1.0
52,52.2985,1,70,68,261,82,0.142857
52,52.2985,1,70,68,261,29,0.142857
52,52.2985,1,70,68,261,197,0.142857
52,52.2985,1,70,68,261,134,0.142857
52,52.2985,1,70,68,261,159,0.142857
52,52.2985,1,70,68,261,260,0.285714
52,52.2985,1,70,68,262,27,0.2
52,52.2985,1,70,68,262,6,0.2
52,52.2985,1,70,68,262,12,0.2
52,52.2985,1,70,68,262,1,0.4
52,52.2985,1,70,68,269,258,1.0
52,52.2985,1,70,68,270,189,1.0
52,52.2985,2,251,206,1,250,1.0
52,52.2985,2,251,206,28,154,1.0
52,52.2985,2,251,206,38,154,1.0
52,52.2985,2,251,206,41,188,1.0
52,52.2985,2,251,206,42,84,1.0
52,52.2985,2,251,206,44,229,1.0
52,52.2985,2,251,206,62,188,1.0
52,52.2985,2,251,206,70,1,1.0
52,52.2985,2,251,206,76,154,1.0
52,52.2985,2,251,206,84,239,0.416667
52,52.2985,2,251,206,84,122,0.583333
52,52.2985,2,251,206,87,228,1.0
52,52.2985,2,251,206,110,239,0.166667
52,52.2985,2,251,206,110,132,0.166667
52,52.2985,2,251,206,110,122,0.166667
52,52.2985,2,251,206,110,84,0.166667
52,52.2985,2,251,206,110,154,0.333333
52,52.2985,2,251,206,111,41,1.0
52,52.2985,2,251,206,112,118,1.0
52,52.2985,2,251,206,118,154,1.0
52,52.2985,2,251,206,122,87,0.133333
52,52.2985,2,251,206,122,228,0.133333
52,52.2985,2,251,206,122,239,0.2
52,52.2985,2,251,206,122,125,0.2
52,52.2985,2,251,206,122,229,0.333333
52,52.2985,2,251,206,123,44,1.0
52,52.2985,2,251,206,125,229,0.25
52,52.2985,2,251,206,125,218,0.75
52,52.2985,2,251,206,132,122,0.2
52,52.2985,2,251,206,132,84,0.2
52,52.2985,2,251,206,132,154,0.6
52,52.2985,2,251,206,140,154,1.0
52,52.2985,2,251,206,143,188,1.0
52,52.2985,2,251,206,152,250,1.0
52,52.2985,2,251,206,154,239,0.2
52,52.2985,2,251,206,154,122,0.3
52,52.2985,2,251,206,154,84,0.5
52,52.2985,2,251,206,155,250,1.0
52,52.2985,2,251,206,159,28,1.0
52,52.2985,2,251,206,188,122,0.2
52,52.2985,2,251,206,188,84,0.2
52,52.2985,2,251,206,188,154,0.6
52,52.2985,2,251,206,193,154,1.0
52,52.2985,2,251,206,198,154,1.0
52,52.2985,2,251,206,207,206,1.0
52,52.2985,2,251,206,217,206,1.0
52,52.2985,2,251,206,218,217,0.25
52,52.2985,2,251,206,218,207,0.75
52,52.2985,2,251,206,228,217,1.0
52,52.2985,2,251,206,229,87,0.142857
52,52.2985,2,251,206,229,228,0.285714
52,52.2985,2,251,206,229,218,0.571429
52,52.2985,2,251,206,239,87,0.428571
52,52.2985,2,251,206,239,228,0.571429
52,52.2985,2,251,206,240,84,1.0
52,52.2985,2,251,206,250,154,1.0
52,52.2985,2,251,206,251,143,0.030303
52,52.2985,2,251,206,251,62,0.030303
52,52.2985,2,251,206,251,193,0.030303
