cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
12,12.2985,1,70,68,1,75,1.0
12,12.2985,1,70,68,3,250,0.333333
12,12.2985,1,70,68,3,249,0.666667
12,12.2985,1,70,68,6,134,1.0
12,12.2985,1,70,68,12,44,1.0
12,12.2985,1,70,68,14,68,0.444444
12,12.2985,1,70,68,14,21,0.555556
12,12.2985,1,70,68,21,68,1.0
12,12.2985,1,70,68,24,236,1.0
12,12.2985,1,70,68,27,44,1.0
12,12.2985,1,70,68,28,239,1.0
12,12.2985,1,70,68,30,251,0.176471
12,12.2985,1,70,68,30,250,0.176471
12,12.2985,1,70,68,30,75,0.235294
12,12.2985,1,70,68,30,239,0.411765
12,12.2985,1,70,68,34,165,1.0
12,12.2985,1,70,68,36,260,1.0
12,12.2985,1,70,68,38,44,1.0
12,12.2985,1,70,68,40,14,1.0
12,12.2985,1,70,68,41,130,1.0
12,12.2985,1,70,68,42,143,1.0
12,12.2985,1,70,68,44,132,0.333333
12,12.2985,1,70,68,44,30,0.666667
12,12.2985,1,70,68,46,21,0.083333
12,12.2985,1,70,68,46,129,0.166667
12,12.2985,1,70,68,46,165,0.166667
12,12.2985,1,70,68,46,258,0.166667
12,12.2985,1,70,68,46,63,0.166667
12,12.2985,1,70,68,46,247,0.25
12,12.2985,1,70,68,51,34,1.0
12,12.2985,1,70,68,56,51,1.0
12,12.2985,1,70,68,57,261,1.0
12,12.2985,1,70,68,59,236,1.0
12,12.2985,1,70,68,60,227,1.0
12,12.2985,1,70,68,63,68,0.111111
12,12.2985,1,70,68,63,21,0.111111
12,12.2985,1,70,68,63,14,0.222222
12,12.2985,1,70,68,63,129,0.555556
12,12.2985,1,70,68,67,44,1.0
12,12.2985,1,70,68,70,132,0.033333
12,12.2985,1,70,68,70,154,0.033333
12,12.2985,1,70,68,70,42,0.033333
12,12.2985,1,70,68,70,122,0.033333
12,12.2985,1,70,68,70,41,0.033333
12,12.2985,1,70,68,70,118,0.033333
12,12.2985,1,70,68,70,130,0.033333
12,12.2985,1,70,68,70,110,0.033333
12,12.2985,1,70,68,70,1,0.033333
12,12.2985,1,70,68,70,241,0.033333
12,12.2985,1,70,68,70,27,0.033333
12,12.2985,1,70,68,70,155,0.033333
12,12.2985,1,70,68,70,111,0.033333
12,12.2985,1,70,68,70,38,0.033333
12,12.2985,1,70,68,70,188,0.033333
12,12.2985,1,70,68,70,195,0.033333
12,12.2985,1,70,68,70,240,0.033333
12,12.2985,1,70,68,70,44,0.033333
12,12.2985,1,70,68,70,198,0.033333
12,12.2985,1,70,68,70,143,0.033333
12,12.2985,1,70,68,70,123,0.033333
12,12.2985,1,70,68,70,67,0.033333
12,12.2985,1,70,68,70,12,0.033333
12,12.2985,1,70,68,70,30,0.033333
12,12.2985,1,70,68,70,75,0.2
12,12.2985,1,70,68,71,165,1.0
12,12.2985,1,70,68,75,251,0.111111
12,12.2985,1,70,68,75,250,0.222222
12,12.2985,1,70,68,75,239,0.222222
12,12.2985,1,70,68,75,3,0.444444
12,12.2985,1,70,68,76,120,1.0
12,12.2985,1,70,68,87,105,1.0
12,12.2985,1,70,68,105,120,1.0
12,12.2985,1,70,68,108,46,1.0
12,12.2985,1,70,68,109,270,1.0
12,12.2985,1,70,68,110,155,1.0
12,12.2985,1,70,68,111,1,1.0
12,12.2985,1,70,68,112,193,1.0
12,12.2985,1,70,68,118,1,1.0
12,12.2985,1,70,68,120,215,1.0
12,12.2985,1,70,68,121,272,1.0
12,12.2985,1,70,68,122,154,1.0
12,12.2985,1,70,68,123,44,1.0
12,12.2985,1,70,68,124,194,1.0
12,12.2985,1,70,68,125,28,1.0
12,12.2985,1,70,68,129,68,0.272727
12,12.2985,1,70,68,129,21,0.272727
12,12.2985,1,70,68,129,14,0.454545
12,12.2985,1,70,68,130,132,1.0
12,12.2985,1,70,68,132,30,1.0
12,12.2985,1,70,68,134,249,1.0
12,12.2985,1,70,68,136,165,1.0
12,12.2985,1,70,68,140,130,1.0
12,12.2985,1,70,68,141,14,1.0
12,12.2985,1,70,68,143,30,1.0
12,12.2985,1,70,68,152,193,1.0
12,12.2985,1,70,68,154,44,1.0
12,12.2985,1,70,68,155,75,1.0
12,12.2985,1,70,68,162,68,0.333333
12,12.2985,1,70,68,162,14,0.666667
12,12.2985,1,70,68,164,226,1.0
12,12.2985,1,70,68,165,258,1.0
12,12.2985,1,70,68,168,261,1.0
12,12.2985,1,70,68,175,165,1.0
12,12.2985,1,70,68,180,194,0.166667
12,12.2985,1,70,68,180,108,0.166667
12,12.2985,1,70,68,180,259,0.25
12,12.2985,1,70,68,180,248,0.416667
12,12.2985,1,70,68,182,51,1.0
12,12.2985,1,70,68,184,272,1.0
12,12.2985,1,70,68,188,1,1.0
12,12.2985,1,70,68,193,134,1.0
12,12.2985,1,70,68,194,46,1.0
12,12.2985,1,70,68,195,132,0.25
12,12.2985,1,70,68,195,44,0.25
12,12.2985,1,70,68,195,30,0.5
12,12.2985,1,70,68,198,1,1.0
12,12.2985,1,70,68,215,214,1.0
12,12.2985,1,70,68,226,237,1.0
12,12.2985,1,70,68,227,238,1.0
12,12.2985,1,70,68,228,239,1.0
12,12.2985,1,70,68,230,195,1.0
12,12.2985,1,70,68,235,236,1.0
12,12.2985,1,70,68,236,34,1.0
12,12.2985,1,70,68,237,236,1.0
12,12.2985,1,70,68,238,56,0.333333
12,12.2985,1,70,68,238,249,0.666667
12,12.2985,1,70,68,239,250,0.222222
12,12.2985,1,70,68,239,3,0.333333
12,12.2985,1,70,68,239,238,0.444444
12,12.2985,1,70,68,240,75,1.0
12,12.2985,1,70,68,241,1,1.0
12,12.2985,1,70,68,246,63,1.0
12,12.2985,1,70,68,247,21,0.153846
12,12.2985,1,70,68,247,129,0.230769
12,12.2985,1,70,68,247,63,0.230769
12,12.2985,1,70,68,247,258,0.384615
12,12.2985,1,70,68,248,247,0.444444
12,12.2985,1,70,68,248,46,0.555556
12,12.2985,1,70,68,249,180,0.458333
12,12.2985,1,70,68,249,248,0.541667
12,12.2985,1,70,68,250,249,1.0
12,12.2985,1,70,68,251,250,1.0
12,12.2985,1,70,68,252,251,1.0
12,12.2985,1,70,68,257,162,1.0
12,12.2985,1,70,68,258,21,0.111111
12,12.2985,1,70,68,258,257,0.111111
12,12.2985,1,70,68,258,162,0.111111
12,12.2985,1,70,68,258,63,0.111111
12,12.2985,1,70,68,258,129,0.555556
12,12.2985,1,70,68,259,141,0.2
12,12.2985,1,70,68,259,258,0.2
12,12.2985,1,70,68,259,248,0.2
12,12.2985,1,70,68,259,46,0.4
12,12.2985,1,70,68,260,249,1.0
12,12.2985,1,70,68,261,250,1.0
12,12.2985,1,70,68,262,152,1.0
12,12.2985,1,70,68,268,14,1.0
12,12.2985,1,70,68,272,271,1.0
12,12.2985,2,120,272,1,12,1.0
12,12.2985,2,120,272,3,193,0.166667
12,12.2985,2,120,272,3,134,0.166667
12,12.2985,2,120,272,3,249,0.166667
12,12.2985,2,120,272,3,250,0.166667
12,12.2985,2,120,272,3,6,0.333333
12,12.2985,2,120,272,5,260,1.0
12,12.2985,2,120,272,6,134,0.142857
12,12.2985,2,120,272,6,152,0.142857
12,12.2985,2,120,272,6,57,0.142857
12,12.2985,2,120,272,6,261,0.142857
12,12.2985,2,120,272,6,121,0.428571
12,12.2985,2,120,272,12,75,1.0
12,12.2985,2,120,272,17,271,1.0
12,12.2985,2,120,272,18,20,1.0
12,12.2985,2,120,272,20,50,1.0
12,12.2985,2,120,272,22,273,1.0
12,12.2985,2,120,272,23,270,1.0
12,12.2985,2,120,272,24,78,1.0
12,12.2985,2,120,272,25,105,1.0
12,12.2985,2,120,272,26,178,1.0
12,12.2985,2,120,272,27,195,1.0
12,12.2985,2,120,272,28,238,0.466667
12,12.2985,2,120,272,28,239,0.533333
12,12.2985,2,120,272,29,282,1.0
12,12.2985,2,120,272,30,41,0.125
12,12.2985,2,120,272,30,198,0.125
12,12.2985,2,120,272,30,251,0.125
12,12.2985,2,120,272,30,111,0.125
12,12.2985,2,120,272,30,250,0.5
12,12.2985,2,120,272,31,57,1.0
12,12.2985,2,120,272,36,5,1.0
12,12.2985,2,120,272,37,272,1.0
12,12.2985,2,120,272,41,152,1.0
12,12.2985,2,120,272,44,30,1.0
12,12.2985,2,120,272,46,258,1.0
12,12.2985,2,120,272,50,136,1.0
12,12.2985,2,120,272,51,248,1.0
12,12.2985,2,120,272,56,238,1.0
12,12.2985,2,120,272,57,272,0.25
12,12.2985,2,120,272,57,84,0.25
12,12.2985,2,120,272,57,73,0.5
12,12.2985,2,120,272,59,71,1.0
12,12.2985,2,120,272,60,76,0.166667
12,12.2985,2,120,272,60,105,0.166667
12,12.2985,2,120,272,60,227,0.166667
12,12.2985,2,120,272,60,148,0.166667
12,12.2985,2,120,272,60,28,0.333333
12,12.2985,2,120,272,62,22,1.0
12,12.2985,2,120,272,64,184,0.2
12,12.2985,2,120,272,64,73,0.2
12,12.2985,2,120,272,64,57,0.6
12,12.2985,2,120,272,67,30,1.0
12,12.2985,2,120,272,70,30,1.0
12,12.2985,2,120,272,71,51,1.0
12,12.2985,2,120,272,73,272,0.416667
12,12.2985,2,120,272,73,84,0.583333
12,12.2985,2,120,272,75,251,0.166667
12,12.2985,2,120,272,75,250,0.166667
12,12.2985,2,120,272,75,30,0.166667
12,12.2985,2,120,272,75,41,0.166667
12,12.2985,2,120,272,75,3,0.333333
12,12.2985,2,120,272,76,228,0.125
12,12.2985,2,120,272,76,227,0.125
12,12.2985,2,120,272,76,238,0.125
12,12.2985,2,120,272,76,148,0.125
12,12.2985,2,120,272,76,28,0.5
12,12.2985,2,120,272,77,134,1.0
12,12.2985,2,120,272,78,248,1.0
12,12.2985,2,120,272,79,161,1.0
12,12.2985,2,120,272,80,159,1.0
12,12.2985,2,120,272,84,272,1.0
12,12.2985,2,120,272,87,60,1.0
12,12.2985,2,120,272,89,282,1.0
12,12.2985,2,120,272,102,281,1.0
12,12.2985,2,120,272,105,148,0.125
12,12.2985,2,120,272,105,76,0.125
12,12.2985,2,120,272,105,227,0.125
12,12.2985,2,120,272,105,28,0.625
12,12.2985,2,120,272,108,196,1.0
12,12.2985,2,120,272,109,270,1.0
12,12.2985,2,120,272,110,30,1.0
12,12.2985,2,120,272,111,152,1.0
12,12.2985,2,120,272,112,168,1.0
12,12.2985,2,120,272,114,18,1.0
12,12.2985,2,120,272,118,198,1.0
12,12.2985,2,120,272,120,114,0.088235
12,12.2985,2,120,272,120,164,0.088235
12,12.2985,2,120,272,120,226,0.088235
12,12.2985,2,120,272,120,215,0.088235
12,12.2985,2,120,272,120,216,0.088235
12,12.2985,2,120,272,120,76,0.088235
12,12.2985,2,120,272,120,60,0.088235
12,12.2985,2,120,272,120,105,0.088235
12,12.2985,2,120,272,120,227,0.088235
12,12.2985,2,120,272,120,148,0.205882
12,12.2985,2,120,272,121,57,0.166667
12,12.2985,2,120,272,121,31,0.833333
12,12.2985,2,120,272,122,30,1.0
12,12.2985,2,120,272,123,75,1.0
12,12.2985,2,120,272,124,36,1.0
12,12.2985,2,120,272,125,27,1.0
12,12.2985,2,120,272,127,64,1.0
12,12.2985,2,120,272,132,30,1.0
12,12.2985,2,120,272,134,161,0.125
12,12.2985,2,120,272,134,260,0.125
12,12.2985,2,120,272,134,139,0.25
12,12.2985,2,120,272,134,261,0.5
12,12.2985,2,120,272,136,24,1.0
12,12.2985,2,120,272,139,37,0.125
12,12.2985,2,120,272,139,272,0.125
12,12.2985,2,120,272,139,73,0.125
12,12.2985,2,120,272,139,184,0.125
12,12.2985,2,120,272,139,57,0.125
12,12.2985,2,120,272,139,64,0.375
12,12.2985,2,120,272,140,252,1.0
12,12.2985,2,120,272,141,194,1.0
12,12.2985,2,120,272,143,239,1.0
12,12.2985,2,120,272,148,227,0.2
12,12.2985,2,120,272,148,228,0.2
12,12.2985,2,120,272,148,28,0.2
12,12.2985,2,120,272,148,238,0.4
12,12.2985,2,120,272,152,84,0.125
12,12.2985,2,120,272,152,57,0.25
12,12.2985,2,120,272,152,121,0.25
12,12.2985,2,120,272,152,261,0.375
12,12.2985,2,120,272,154,251,1.0
12,12.2985,2,120,272,155,198,1.0
12,12.2985,2,120,272,159,127,1.0
