cycle,timestamp,flow_id,src,dst,from_node,to_node,delta_value
51,51.2985,1,70,68,1,112,0.166667
51,51.2985,1,70,68,1,261,0.166667
51,51.2985,1,70,68,1,75,0.166667
51,51.2985,1,70,68,1,250,0.5
51,51.2985,1,70,68,3,197,1.0
51,51.2985,1,70,68,6,161,1.0
51,51.2985,1,70,68,12,197,1.0
51,51.2985,1,70,68,14,68,0.166667
51,51.2985,1,70,68,14,21,0.166667
51,51.2985,1,70,68,14,165,0.166667
51,51.2985,1,70,68,14,56,0.5
51,51.2985,1,70,68,21,68,1.0
51,51.2985,1,70,68,23,259,1.0
51,51.2985,1,70,68,24,14,1.0
51,51.2985,1,70,68,26,247,1.0
51,51.2985,1,70,68,27,12,1.0
51,51.2985,1,70,68,28,249,0.25
51,51.2985,1,70,68,28,250,0.25
51,51.2985,1,70,68,28,159,0.5
51,51.2985,1,70,68,29,197,1.0
51,51.2985,1,70,68,34,14,1.0
51,51.2985,1,70,68,36,14,1.0
51,51.2985,1,70,68,40,165,1.0
51,51.2985,1,70,68,41,198,1.0
51,51.2985,1,70,68,48,23,1.0
51,51.2985,1,70,68,51,82,1.0
51,51.2985,1,70,68,56,68,0.166667
51,51.2985,1,70,68,56,21,0.166667
51,51.2985,1,70,68,56,165,0.666667
51,51.2985,1,70,68,57,197,1.0
51,51.2985,1,70,68,59,14,1.0
51,51.2985,1,70,68,60,237,1.0
51,51.2985,1,70,68,61,68,1.0
51,51.2985,1,70,68,62,1,1.0
51,51.2985,1,70,68,64,271,1.0
51,51.2985,1,70,68,67,28,1.0
51,51.2985,1,70,68,70,130,0.033333
51,51.2985,1,70,68,70,152,0.033333
51,51.2985,1,70,68,70,62,0.033333
51,51.2985,1,70,68,70,143,0.033333
51,51.2985,1,70,68,70,6,0.033333
51,51.2985,1,70,68,70,193,0.033333
51,51.2985,1,70,68,70,262,0.033333
51,51.2985,1,70,68,70,27,0.033333
51,51.2985,1,70,68,70,155,0.033333
51,51.2985,1,70,68,70,251,0.033333
51,51.2985,1,70,68,70,41,0.033333
51,51.2985,1,70,68,70,12,0.033333
51,51.2985,1,70,68,70,1,0.033333
51,51.2985,1,70,68,70,112,0.066667
51,51.2985,1,70,68,70,75,0.066667
