cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
45,1,1,3,3
45,1,3,1,1
45,1,6,1,1
45,1,12,1,1
45,1,14,3,3
45,1,21,6,6
45,1,23,1,1
45,1,24,2,2
45,1,27,7,7
45,1,28,9,9
45,1,30,1,1
45,1,31,1,1
45,1,36,16,16
45,1,38,1,1
45,1,41,12,12
45,1,42,1,1
45,1,51,1,1
45,1,56,2,2
45,1,59,1,1
45,1,62,2,2
45,1,64,1,1
45,1,67,2,2
45,1,70,30,30
45,1,71,1,1
45,1,75,3,3
45,1,77,1,1
45,1,84,3,3
45,1,94,1,1
45,1,108,4,4
45,1,110,2,2
45,1,111,1,1
45,1,112,3,3
45,1,116,3,3
45,1,118,1,1
45,1,121,1,1
45,1,123,1,1
45,1,124,11,11
45,1,127,1,1
45,1,130,2,2
45,1,132,1,1
45,1,134,1,1
45,1,136,1,1
45,1,139,1,1
45,1,140,1,1
45,1,143,3,3
45,1,152,3,3
45,1,154,3,3
45,1,155,10,10
45,1,159,1,1
45,1,161,1,1
45,1,165,4,4
45,1,168,1,1
45,1,171,1,1
45,1,182,2,2
45,1,188,1,1
45,1,193,4,4
45,1,194,8,8
45,1,196,3,3
45,1,198,5,5
45,1,248,11,11
45,1,249,27,27
45,1,250,22,22
45,1,251,6,6
45,1,252,1,1
45,1,259,1,1
45,1,260,1,1
45,1,261,2,2
45,1,262,2,2
45,1,273,1,1
45,2,25,17,17
45,2,125,3,3
45,2,151,6,6
45,2,204,23,23
45,2,205,17,17
45,2,206,29,29
45,2,207,7,7
45,2,214,7,7
45,2,215,13,13
45,2,216,18,18
45,2,217,16,16
45,2,218,7,7
