cycle_id,flow_id,node_id,prev_hop_id,hop_delay_sum_ms,hop_delay_count,mean_delay_ms
9,0,1,70,2.294,1,2.294
9,0,5,134,6.544,3,2.18133
9,0,21,162,2.174,1,2.174
9,0,21,258,2.383,1,2.383
9,0,23,5,5.354,3,1.78467
9,0,30,41,6.466,3,2.15533
9,0,30,70,1.744,1,1.744
9,0,30,110,5.142,3,1.714
9,0,36,23,8.16,3,2.72
9,0,38,70,1.651,1,1.651
9,0,41,38,3.134,1,3.134
9,0,41,70,1.51,1,1.51
9,0,41,188,2.286,1,2.286
9,0,42,70,1.792,1,1.792
9,0,44,70,2.431,1,2.431
9,0,67,70,2.017,1,2.017
9,0,67,140,2.367,1,2.367
9,0,75,70,5.206,3,1.73533
9,0,75,123,19.317,7,2.75957
9,0,75,143,3.892,2,1.946
9,0,75,240,1.734,1,1.734
9,0,110,44,1.443,1,1.443
9,0,110,70,1.655,1,1.655
9,0,110,118,1.969,1,1.969
9,0,118,70,2.099,1,2.099
9,0,122,70,1.395,1,1.395
9,0,123,30,15.89,7,2.27
9,0,123,70,1.63,1,1.63
9,0,134,250,7.106,3,2.36867
9,0,140,70,2.142,1,2.142
9,0,143,67,4.042,2,2.021
9,0,143,70,1.863,1,1.863
9,0,143,154,1.206,1,1.206
9,0,143,198,3.599,2,1.7995
9,0,154,70,3.477,1,3.477
9,0,162,258,3.611,2,1.8055
9,0,188,70,2.09,1,2.09
9,0,194,36,7.046,3,2.34867
9,0,195,42,3.427,1,3.427
9,0,195,70,1.453,1,1.453
9,0,198,70,1.393,1,1.393
9,0,198,122,2.594,1,2.594
9,0,239,75,6.115,2,3.0575
9,0,239,143,1.455,1,1.455
9,0,240,70,2.294,1,2.294
9,0,250,75,7.389,2,3.6945
9,0,250,239,1.519,1,1.519
9,0,251,70,1.815,1,1.815
9,0,251,75,2.722,1,2.722
9,0,251,143,6.334,3,2.11133
9,0,258,194,7.93,3,2.64333
9,1,31,62,4.312,2,2.156
9,1,41,193,3.371,2,1.6855
9,1,57,62,17.868,5,3.5736
9,1,57,168,2.753,1,2.753
9,1,57,193,3.428,1,3.428
9,1,62,112,4.107,2,2.0535
9,1,62,121,3.28,2,1.64
9,1,62,168,1.263,1,1.263
9,1,62,193,3.454,2,1.727
9,1,112,193,2.887,2,1.4435
9,1,121,193,3.122,2,1.561
9,1,126,31,2.054,1,2.054
9,1,168,41,6.159,2,3.0795
9,1,168,193,3.766,2,1.883
9,1,250,193,3.93,2,1.965
9,1,251,193,4.359,2,2.1795
