cycle,flow_id,node,planned_inbound_by_subflow,planned_inbound_by_mainflow
42,1,1,2,2
42,1,3,11,11
42,1,6,5,5
42,1,12,4,4
42,1,14,4,4
42,1,21,4,4
42,1,23,1,1
42,1,24,4,4
42,1,26,2,2
42,1,27,4,4
42,1,28,8,8
42,1,29,2,2
42,1,30,2,2
42,1,31,1,1
42,1,34,3,3
42,1,36,7,7
42,1,38,2,2
42,1,40,1,1
42,1,41,8,8
42,1,42,1,1
42,1,46,1,1
42,1,50,2,2
42,1,51,1,1
42,1,56,1,1
42,1,57,1,1
42,1,59,4,4
42,1,60,1,1
42,1,61,1,1
42,1,62,5,5
42,1,63,7,7
42,1,64,6,6
42,1,67,2,2
42,1,70,30,30
42,1,71,14,14
42,1,75,2,2
42,1,77,3,3
42,1,84,2,2
42,1,89,1,1
42,1,108,1,1
42,1,109,3,3
42,1,110,2,2
42,1,111,2,2
42,1,112,3,3
42,1,116,3,3
42,1,118,1,1
42,1,122,1,1
42,1,123,2,2
42,1,124,4,4
42,1,129,5,5
42,1,130,2,2
42,1,132,2,2
42,1,136,3,3
42,1,139,1,1
42,1,140,1,1
42,1,143,4,4
42,1,152,4,4
42,1,154,3,3
42,1,155,6,6
42,1,159,5,5
42,1,161,1,1
42,1,163,1,1
42,1,164,1,1
42,1,165,4,4
42,1,182,3,3
42,1,183,4,4
42,1,188,2,2
42,1,189,3,3
42,1,193,3,3
42,1,194,2,2
42,1,196,6,6
42,1,198,3,3
42,1,228,1,1
42,1,236,1,1
42,1,237,1,1
42,1,238,4,4
42,1,239,4,4
42,1,240,1,1
42,1,246,4,4
42,1,247,4,4
42,1,248,3,3
42,1,249,12,12
42,1,250,14,14
42,1,251,4,4
42,1,252,1,1
42,1,257,1,1
42,1,258,7,7
42,1,259,8,8
42,1,260,5,5
42,1,261,16,16
42,1,262,5,5
42,1,263,1,1
42,1,269,1,1
42,1,270,2,2
42,2,1,1,1
42,2,2,9,9
42,2,3,5,5
42,2,5,1,1
42,2,23,7,7
42,2,27,1,1
42,2,28,1,1
42,2,29,2,2
42,2,30,13,13
42,2,31,2,2
42,2,33,1,1
42,2,37,1,1
42,2,41,1,1
42,2,45,1,1
42,2,48,1,1
42,2,51,3,3
42,2,55,1,1
42,2,57,3,3
42,2,62,9,9
42,2,64,3,3
42,2,67,1,1
42,2,70,1,1
42,2,71,3,3
42,2,75,1,1
42,2,79,5,5
42,2,82,4,4
42,2,83,2,2
42,2,84,1,1
42,2,85,1,1
42,2,94,1,1
42,2,109,3,3
42,2,112,1,1
42,2,121,2,2
42,2,127,2,2
42,2,130,1,1
42,2,132,1,1
42,2,134,3,3
42,2,139,2,2
42,2,159,30,30
42,2,161,9,9
42,2,166,2,2
42,2,168,1,1
42,2,171,1,1
42,2,176,4,4
42,2,180,12,12
42,2,183,2,2
42,2,187,2,2
42,2,189,3,3
42,2,193,1,1
42,2,197,8,8
42,2,198,1,1
42,2,248,1,1
42,2,249,2,2
42,2,250,1,1
42,2,251,1,1
42,2,260,7,7
42,2,261,7,7
42,2,262,2,2
42,2,270,3,3
42,2,271,12,12
42,2,272,9,9
42,2,284,1,1
